date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2025-01-15,13.59,13.13,14.07,20.11,19.15,21.02,9.48,9.0,10.02,6.18,5.48,6.96,33.54,32.86,34.18,14.72,13.88,15.67,,,,,,
2025-01-16,13.57,13.13,14.05,20.1,19.15,21.02,9.49,9.01,10.04,6.18,5.49,6.97,33.53,32.87,34.16,14.76,13.91,15.69,,,,,,
2025-01-17,13.55,13.12,14.03,20.1,19.16,21.0,9.5,9.01,10.04,6.18,5.48,6.96,33.52,32.86,34.15,14.79,13.94,15.7,,,,,,
2025-01-18,13.54,13.12,14.01,20.09,19.14,20.98,9.51,9.02,10.05,6.19,5.48,6.95,33.5,32.85,34.14,14.83,13.98,15.72,,,,,,
2025-01-19,13.52,13.11,13.99,20.08,19.12,20.98,9.52,9.03,10.07,6.19,5.48,6.93,33.49,32.83,34.13,14.87,14.03,15.73,,,,,,
2025-01-20,13.5,13.11,13.96,20.07,19.09,20.96,9.54,9.04,10.08,6.19,5.47,6.92,33.48,32.81,34.12,14.92,14.17,15.74,12.5,19.0,9.5,8.0,32.5,15.0
2025-01-21,13.48,13.1,13.94,20.06,19.08,20.91,9.55,9.05,10.08,6.19,5.48,6.91,33.46,32.79,34.12,14.96,14.2,15.78,,,,,,
2025-01-22,13.45,13.09,13.93,20.05,19.12,20.88,9.56,9.07,10.08,6.2,5.49,6.92,33.44,32.76,34.11,15.0,14.27,15.82,,,,,,
2025-01-23,13.43,13.09,13.92,20.03,19.14,20.86,9.58,9.08,10.09,6.2,5.5,6.91,33.42,32.75,34.06,15.05,14.3,15.84,13.0,20.0,9.0,6.0,33.0,16.0
2025-01-24,13.41,13.07,13.88,20.02,19.11,20.83,9.59,9.1,10.1,6.21,5.51,6.91,33.4,32.73,34.05,15.09,14.37,15.86,,,,,,
2025-01-25,13.39,13.05,13.84,20.0,19.09,20.8,9.6,9.12,10.11,6.21,5.52,6.91,33.38,32.7,34.03,15.14,14.4,15.87,,,,,,
2025-01-26,13.36,13.03,13.81,19.98,19.1,20.77,9.61,9.13,10.12,6.22,5.54,6.91,33.36,32.65,34.02,15.19,14.43,15.93,,,,,,
2025-01-27,13.34,13.0,13.78,19.97,19.09,20.74,9.62,9.14,10.12,6.24,5.55,6.89,33.33,32.61,34.0,15.23,14.47,15.95,,,,,,
2025-01-28,13.31,12.97,13.76,19.95,19.08,20.74,9.63,9.15,10.12,6.25,5.57,6.89,33.31,32.59,33.99,15.28,14.51,15.98,,,,,,
2025-01-29,13.29,12.94,13.73,19.93,19.1,20.74,9.63,9.15,10.11,6.27,5.61,6.9,33.29,32.57,33.97,15.32,14.55,16.03,,,,,,
2025-01-30,13.26,12.92,13.68,19.91,19.12,20.74,9.63,9.16,10.08,6.29,5.62,6.94,33.27,32.55,33.96,15.36,14.58,16.08,,,,,,
2025-01-31,13.23,12.9,13.63,19.9,19.13,20.71,9.62,9.15,10.06,6.31,5.64,6.95,33.25,32.53,33.94,15.4,14.62,16.1,,,,,,
2025-02-01,13.2,12.87,13.58,19.88,19.14,20.66,9.62,9.15,10.05,6.33,5.68,6.97,33.23,32.51,33.92,15.44,14.64,16.12,,,,,,
2025-02-02,13.18,12.85,13.55,19.87,19.15,20.61,9.61,9.15,10.03,6.35,5.74,6.97,33.21,32.49,33.89,15.48,14.67,16.15,,,,,,
2025-02-03,13.14,12.83,13.51,19.86,19.17,20.56,9.6,9.12,10.02,6.38,5.8,7.01,33.18,32.48,33.86,15.52,14.72,16.18,,,,,,
2025-02-04,13.11,12.8,13.47,19.85,19.2,20.52,9.59,9.11,10.01,6.4,5.82,7.03,33.16,32.48,33.82,15.57,14.76,16.22,,,,,,
2025-02-05,13.08,12.76,13.43,19.84,19.24,20.48,9.58,9.08,9.97,6.42,5.86,7.06,33.13,32.44,33.76,15.62,14.83,16.27,,,,,,
2025-02-06,13.04,12.73,13.4,19.84,19.28,20.46,9.56,9.07,9.96,6.43,5.91,7.09,33.11,32.39,33.71,15.67,14.9,16.3,,,,,,
2025-02-07,13.01,12.68,13.36,19.84,19.32,20.42,9.55,9.08,9.96,6.45,5.94,7.06,33.08,32.37,33.69,15.72,14.97,16.33,,,,,,
2025-02-08,12.97,12.63,13.31,19.84,19.39,20.39,9.53,9.05,9.95,6.46,5.94,7.12,33.06,32.34,33.66,15.78,15.06,16.35,13.0,20.0,10.0,6.0,34.0,16.0
2025-02-09,12.93,12.58,13.28,19.85,19.43,20.37,9.51,9.01,9.93,6.47,5.94,7.12,33.03,32.3,33.64,15.84,15.17,16.38,,,,,,
2025-02-10,12.89,12.53,13.23,19.86,19.46,20.35,9.49,8.96,9.91,6.47,5.93,7.12,33.0,32.27,33.6,15.9,15.3,16.41,,,,,,
2025-02-11,12.85,12.49,13.18,19.87,19.47,20.36,9.47,8.92,9.88,6.48,5.95,7.14,32.98,32.25,33.57,15.96,15.39,16.46,,,,,,
2025-02-12,12.81,12.44,13.14,19.89,19.47,20.39,9.45,8.9,9.87,6.47,5.93,7.17,32.95,32.22,33.56,16.03,15.51,16.5,,,,,,
2025-02-13,12.78,12.4,13.09,19.91,19.49,20.41,9.43,8.86,9.87,6.47,5.9,7.16,32.93,32.19,33.54,16.09,15.61,16.52,,,,,,
2025-02-14,12.74,12.32,13.05,19.93,19.5,20.47,9.41,8.81,9.88,6.46,5.9,7.12,32.91,32.16,33.54,16.15,15.71,16.55,,,,,,
2025-02-15,12.71,12.26,13.01,19.96,19.51,20.49,9.4,8.76,9.88,6.44,5.85,7.11,32.89,32.13,33.54,16.21,15.8,16.58,,,,,,
2025-02-16,12.68,12.2,13.0,19.99,19.52,20.55,9.38,8.73,9.88,6.43,5.83,7.11,32.87,32.12,33.52,16.27,15.91,16.63,,,,,,
2025-02-17,12.65,12.16,12.98,20.02,19.52,20.6,9.36,8.68,9.88,6.4,5.8,7.13,32.86,32.09,33.52,16.32,15.97,16.66,,,,,,
2025-02-18,12.63,12.14,12.98,20.05,19.51,20.66,9.35,8.64,9.9,6.38,5.71,7.12,32.85,32.08,33.5,16.37,16.04,16.69,,,,,,
2025-02-19,12.62,12.12,12.98,20.08,19.52,20.75,9.34,8.59,9.91,6.35,5.65,7.09,32.84,32.07,33.5,16.41,16.1,16.73,13.0,19.0,10.0,6.0,34.0,17.0
2025-02-20,12.61,12.1,12.98,20.11,19.53,20.79,9.33,8.56,9.92,6.33,5.58,7.08,32.84,32.07,33.51,16.44,16.15,16.76,,,,,,
2025-02-21,12.6,12.09,12.98,20.14,19.54,20.84,9.32,8.54,9.93,6.3,5.55,7.08,32.83,32.07,33.52,16.47,16.17,16.77,,,,,,
2025-02-22,12.59,12.08,12.99,20.17,19.53,20.87,9.32,8.52,9.94,6.27,5.52,7.04,32.83,32.07,33.53,16.49,16.17,16.78,,,,,,
2025-02-23,12.59,12.06,12.99,20.19,19.54,20.93,9.31,8.51,9.95,6.25,5.5,7.01,32.83,32.04,33.53,16.51,16.18,16.82,13.0,20.0,10.0,6.0,31.0,16.0
2025-02-24,12.59,12.04,12.99,20.21,19.55,20.95,9.31,8.5,9.96,6.22,5.48,6.99,32.82,32.01,33.54,16.52,16.18,16.84,,,,,,
2025-02-25,12.59,12.03,13.0,20.22,19.58,20.96,9.31,8.5,9.98,6.21,5.45,6.97,32.82,31.98,33.54,16.53,16.19,16.85,,,,,,
2025-02-26,12.58,12.02,13.0,20.24,19.59,20.96,9.31,8.5,9.99,6.19,5.42,6.96,32.82,31.95,33.55,16.54,16.21,16.86,,,,,,
2025-02-27,12.58,12.02,13.0,20.25,19.58,20.99,9.31,8.5,9.99,6.18,5.41,6.95,32.81,31.94,33.55,16.55,16.21,16.87,,,,,,
2025-02-28,12.58,12.03,13.0,20.26,19.58,21.02,9.3,8.49,10.0,6.17,5.39,6.95,32.8,31.94,33.54,16.55,16.22,16.88,,,,,,
2025-03-01,12.58,12.03,13.0,20.27,19.58,21.04,9.3,8.48,10.0,6.17,5.38,6.94,32.8,31.95,33.54,16.55,16.23,16.88,,,,,,
2025-03-02,12.58,12.03,13.0,20.27,19.58,21.06,9.3,8.47,10.0,6.16,5.37,6.94,32.79,31.96,33.53,16.55,16.24,16.87,,,,,,
2025-03-03,12.58,12.04,13.0,20.28,19.57,21.08,9.3,8.46,10.0,6.16,5.37,6.94,32.78,31.97,33.52,16.55,16.24,16.88,11.0,21.0,7.0,9.0,33.0,17.0
2025-03-04,12.57,12.05,13.0,20.29,19.57,21.1,9.29,8.45,10.0,6.15,5.37,6.95,32.77,31.98,33.5,16.55,16.25,16.88,,,,,,
2025-03-05,12.57,12.05,13.0,20.29,19.57,21.13,9.29,8.44,10.0,6.15,5.36,6.95,32.77,31.99,33.48,16.55,16.24,16.87,,,,,,
2025-03-06,12.57,12.04,13.0,20.29,19.57,21.14,9.29,8.45,10.01,6.16,5.37,6.94,32.76,32.0,33.46,16.54,16.22,16.85,,,,,,
2025-03-07,12.56,12.03,13.0,20.28,19.56,21.14,9.29,8.47,10.01,6.16,5.39,6.94,32.75,32.0,33.44,16.53,16.2,16.83,,,,,,
2025-03-08,12.56,12.03,13.0,20.27,19.53,21.14,9.3,8.49,10.02,6.17,5.41,6.94,32.74,32.0,33.42,16.51,16.16,16.81,,,,,,
2025-03-09,12.56,12.04,13.0,20.25,19.52,21.13,9.31,8.53,10.03,6.18,5.42,6.94,32.73,31.99,33.4,16.49,16.13,16.79,,,,,,
2025-03-10,12.55,12.05,13.0,20.23,19.51,21.11,9.32,8.57,10.04,6.19,5.43,6.97,32.73,31.96,33.37,16.47,16.07,16.78,13.0,19.0,10.0,6.0,31.0,16.0
2025-03-11,12.55,12.06,13.0,20.21,19.46,21.1,9.33,8.58,10.05,6.2,5.44,6.99,32.72,31.97,33.34,16.44,16.02,16.76,13.0,20.0,10.0,6.0,33.0,17.0
2025-03-12,12.55,12.08,13.0,20.18,19.44,21.11,9.34,8.61,10.06,6.21,5.46,7.02,32.72,31.98,33.32,16.41,15.98,16.76,,,,,,
2025-03-13,12.55,12.09,13.0,20.16,19.41,21.11,9.36,8.64,10.07,6.22,5.46,7.02,32.71,31.96,33.29,16.38,15.94,16.75,12.0,23.0,8.0,4.0,34.0,17.0
2025-03-14,12.55,12.1,13.0,20.13,19.33,21.08,9.38,8.67,10.09,6.23,5.5,7.03,32.71,31.95,33.27,16.34,15.87,16.75,,,,,,
2025-03-15,12.56,12.11,13.0,20.1,19.21,21.04,9.41,8.71,10.1,6.24,5.53,7.07,32.71,31.94,33.3,16.3,15.78,16.73,,,,,,
2025-03-16,12.56,12.11,13.0,20.08,19.14,21.07,9.43,8.75,10.12,6.24,5.56,7.1,32.71,31.94,33.27,16.26,15.71,16.71,,,,,,
2025-03-17,12.57,12.14,13.0,20.06,19.08,21.1,9.45,8.79,10.13,6.24,5.56,7.1,32.72,31.93,33.27,16.21,15.62,16.69,,,,,,
2025-03-18,12.58,12.15,13.0,20.05,19.03,21.12,9.48,8.83,10.14,6.24,5.54,7.09,32.72,31.92,33.29,16.16,15.56,16.68,,,,,,
2025-03-19,12.6,12.16,13.0,20.04,18.97,21.15,9.5,8.88,10.15,6.24,5.52,7.09,32.74,31.95,33.31,16.11,15.49,16.66,,,,,,
2025-03-20,12.62,12.23,13.0,20.04,18.9,21.18,9.53,8.93,10.16,6.23,5.5,7.09,32.75,31.96,33.36,16.06,15.39,16.64,,,,,,
2025-03-21,12.64,12.24,13.0,20.04,18.86,21.2,9.55,8.95,10.16,6.22,5.48,7.08,32.76,31.96,33.36,16.0,15.3,16.62,,,,,,
2025-03-22,12.66,12.25,13.04,20.05,18.85,21.24,9.58,8.97,10.16,6.2,5.47,7.06,32.78,31.98,33.36,15.95,15.21,16.6,,,,,,
2025-03-23,12.68,12.29,13.05,20.06,18.84,21.29,9.6,8.98,10.16,6.19,5.46,7.03,32.79,32.0,33.38,15.89,15.13,16.56,,,,,,
2025-03-24,12.7,12.32,13.06,20.08,18.84,21.36,9.63,8.99,10.17,6.17,5.42,7.0,32.8,32.01,33.4,15.84,15.06,16.52,13.0,20.0,10.0,6.0,33.0,16.0
2025-03-25,12.73,12.33,13.08,20.1,18.81,21.41,9.65,9.0,10.19,6.15,5.42,6.97,32.82,32.0,33.43,15.79,15.0,16.48,,,,,,
2025-03-26,12.75,12.36,13.09,20.12,18.8,21.47,9.68,9.02,10.22,6.13,5.39,6.93,32.83,31.99,33.45,15.74,14.95,16.45,,,,,,
2025-03-27,12.78,12.38,13.13,20.14,18.79,21.52,9.7,9.02,10.22,6.11,5.38,6.95,32.84,32.01,33.48,15.69,14.9,16.44,,,,,,
2025-03-28,12.81,12.4,13.16,20.17,18.8,21.57,9.72,9.04,10.23,6.09,5.37,6.92,32.85,32.04,33.52,15.64,14.87,16.4,,,,,,
2025-03-29,12.83,12.45,13.18,20.19,18.78,21.64,9.75,9.1,10.25,6.06,5.37,6.89,32.86,32.05,33.52,15.6,14.84,16.37,,,,,,
2025-03-30,12.86,12.49,13.19,20.22,18.81,21.69,9.77,9.14,10.26,6.04,5.36,6.84,32.86,32.01,33.55,15.56,14.8,16.35,,,,,,
2025-03-31,12.88,12.52,13.22,20.24,18.79,21.71,9.8,9.18,10.3,6.02,5.36,6.81,32.87,31.98,33.58,15.53,14.78,16.32,,,,,,
2025-04-01,12.9,12.53,13.21,20.26,18.81,21.76,9.82,9.22,10.33,6.0,5.35,6.8,32.87,31.96,33.61,15.51,14.79,16.32,,,,,,
2025-04-02,12.91,12.54,13.22,20.28,18.77,21.8,9.85,9.27,10.39,5.97,5.34,6.79,32.86,31.92,33.64,15.49,14.78,16.31,,,,,,
2025-04-03,12.92,12.55,13.24,20.3,18.73,21.8,9.87,9.3,10.4,5.95,5.32,6.78,32.86,31.88,33.66,15.49,14.76,16.32,,,,,,
2025-04-04,12.93,12.55,13.27,20.31,18.71,21.78,9.9,9.32,10.42,5.94,5.29,6.77,32.86,31.89,33.65,15.49,14.77,16.35,,,,,,
2025-04-05,12.93,12.53,13.28,20.32,18.73,21.8,9.93,9.35,10.44,5.92,5.27,6.73,32.85,31.88,33.68,15.49,14.79,16.38,,,,,,
2025-04-06,12.93,12.5,13.28,20.33,18.76,21.8,9.95,9.39,10.44,5.9,5.26,6.72,32.84,31.88,33.71,15.51,14.8,16.45,,,,,,
2025-04-07,12.92,12.47,13.29,20.34,18.74,21.77,9.98,9.44,10.47,5.89,5.25,6.71,32.83,31.86,33.73,15.53,14.8,16.54,,,,,,
2025-04-08,12.92,12.45,13.29,20.34,18.68,21.77,10.0,9.51,10.51,5.88,5.25,6.68,32.82,31.81,33.74,15.55,14.78,16.61,,,,,,
2025-04-09,12.91,12.42,13.28,20.34,18.69,21.78,10.02,9.55,10.51,5.87,5.25,6.66,32.8,31.78,33.7,15.58,14.78,16.65,,,,,,
2025-04-10,12.89,12.38,13.29,20.34,18.69,21.78,10.04,9.58,10.52,5.86,5.25,6.68,32.78,31.73,33.68,15.61,14.78,16.72,13.0,20.0,10.0,6.0,31.0,16.0
2025-04-11,12.88,12.36,13.29,20.34,18.71,21.76,10.06,9.61,10.55,5.85,5.24,6.68,32.76,31.68,33.69,15.65,14.81,16.83,12.0,14.0,12.0,9.0,35.0,12.0
2025-04-12,12.86,12.31,13.28,20.34,18.73,21.74,10.08,9.63,10.58,5.84,5.24,6.68,32.74,31.67,33.7,15.69,14.83,16.91,,,,,,
2025-04-13,12.85,12.28,13.27,20.33,18.75,21.72,10.09,9.64,10.59,5.83,5.23,6.68,32.72,31.66,33.71,15.73,14.87,16.99,,,,,,
2025-04-14,12.83,12.24,13.28,20.33,18.77,21.71,10.11,9.67,10.59,5.82,5.23,6.68,32.7,31.65,33.71,15.77,14.89,17.08,,,,,,
2025-04-15,12.82,12.2,13.28,20.32,18.8,21.69,10.12,9.7,10.59,5.81,5.22,6.68,32.67,31.67,33.7,15.82,14.88,17.16,,,,,,
2025-04-16,12.8,12.18,13.28,20.32,18.83,21.67,10.14,9.72,10.63,5.8,5.22,6.67,32.65,31.63,33.69,15.86,14.93,17.22,14.0,22.0,10.0,5.0,32.0,16.0
2025-04-17,12.79,12.17,13.26,20.32,18.85,21.65,10.15,9.73,10.65,5.79,5.22,6.66,32.62,31.62,33.66,15.91,14.95,17.28,,,,,,
2025-04-18,12.77,12.14,13.25,20.32,18.84,21.63,10.16,9.74,10.67,5.78,5.21,6.63,32.6,31.61,33.62,15.95,15.0,17.34,,,,,,
2025-04-19,12.76,12.12,13.24,20.32,18.84,21.61,10.16,9.74,10.68,5.76,5.21,6.62,32.57,31.6,33.58,16.0,15.04,17.39,,,,,,
2025-04-20,12.75,12.1,13.22,20.33,18.87,21.6,10.17,9.74,10.68,5.75,5.21,6.6,32.55,31.59,33.57,16.04,15.06,17.42,,,,,,
2025-04-21,12.73,12.1,13.21,20.34,18.92,21.58,10.17,9.74,10.67,5.73,5.2,6.57,32.52,31.6,33.58,16.09,15.1,17.45,,,,,,
2025-04-22,12.72,12.1,13.2,20.35,18.96,21.56,10.17,9.74,10.66,5.71,5.2,6.52,32.5,31.59,33.58,16.14,15.15,17.47,13.5,23.0,9.0,5.0,34.5,14.5
2025-04-23,12.71,12.09,13.19,20.37,19.02,21.55,10.16,9.74,10.64,5.7,5.2,6.47,32.47,31.58,33.56,16.18,15.2,17.5,,,,,,
2025-04-24,12.7,12.08,13.18,20.38,19.07,21.53,10.16,9.74,10.62,5.68,5.2,6.43,32.45,31.55,33.53,16.23,15.25,17.52,,,,,,
2025-04-25,12.69,12.09,13.16,20.4,19.14,21.52,10.15,9.74,10.63,5.66,5.2,6.39,32.42,31.54,33.51,16.28,15.28,17.56,13.0,21.0,10.0,6.0,30.0,16.0
2025-04-26,12.68,12.1,13.14,20.41,19.2,21.52,10.14,9.73,10.6,5.65,5.2,6.35,32.39,31.53,33.46,16.34,15.33,17.58,,,,,,
2025-04-27,12.67,12.09,13.12,20.43,19.26,21.51,10.12,9.71,10.57,5.64,5.22,6.31,32.37,31.52,33.42,16.39,15.4,17.6,,,,,,
2025-04-28,12.67,12.08,13.12,20.45,19.32,21.5,10.11,9.69,10.53,5.62,5.22,6.25,32.34,31.5,33.38,16.45,15.44,17.63,,,,,,
2025-04-29,12.66,12.09,13.12,20.46,19.38,21.48,10.09,9.66,10.52,5.61,5.24,6.21,32.31,31.49,33.34,16.51,15.5,17.68,,,,,,
2025-04-30,12.65,12.1,13.12,20.48,19.43,21.46,10.06,9.64,10.5,5.6,5.24,6.18,32.28,31.47,33.3,16.57,15.58,17.72,,,,,,
2025-05-01,12.64,12.09,13.11,20.5,19.49,21.44,10.04,9.62,10.48,5.6,5.25,6.14,32.25,31.44,33.27,16.63,15.65,17.77,,,,,,
2025-05-02,12.64,12.07,13.1,20.51,19.54,21.42,10.02,9.6,10.45,5.59,5.25,6.09,32.23,31.42,33.22,16.7,15.71,17.83,,,,,,
2025-05-03,12.63,12.06,13.08,20.52,19.6,21.37,10.0,9.59,10.4,5.58,5.26,6.05,32.2,31.41,33.19,16.77,15.78,17.86,13.0,21.0,10.0,6.0,32.0,16.0
2025-05-04,12.62,12.04,13.07,20.54,19.63,21.34,9.97,9.57,10.37,5.58,5.29,6.0,32.17,31.4,33.14,16.83,15.85,17.9,,,,,,
2025-05-05,12.61,12.03,13.06,20.55,19.65,21.3,9.95,9.54,10.36,5.57,5.28,5.96,32.14,31.39,33.12,16.9,15.93,17.98,11.0,19.0,11.0,5.0,33.0,19.0
2025-05-06,12.6,12.01,13.04,20.56,19.68,21.26,9.92,9.51,10.34,5.56,5.27,5.96,32.11,31.37,33.08,16.98,16.01,18.03,,,,,,
2025-05-07,12.59,12.01,13.01,20.57,19.73,21.26,9.9,9.49,10.32,5.56,5.28,5.94,32.08,31.35,33.04,17.05,16.09,18.07,11.0,19.0,11.0,5.0,32.0,21.0
2025-05-08,12.58,12.0,12.99,20.57,19.79,21.27,9.88,9.45,10.3,5.56,5.29,5.94,32.05,31.33,32.99,17.13,16.17,18.14,,,,,,
2025-05-09,12.56,11.99,12.97,20.58,19.82,21.23,9.86,9.43,10.28,5.56,5.29,5.9,32.01,31.31,32.94,17.2,16.24,18.21,,,,,,
2025-05-10,12.55,11.98,12.94,20.58,19.83,21.2,9.84,9.41,10.26,5.55,5.28,5.9,31.98,31.3,32.88,17.28,16.31,18.33,,,,,,
2025-05-11,12.53,11.97,12.92,20.58,19.83,21.17,9.82,9.39,10.25,5.56,5.27,5.89,31.94,31.28,32.81,17.36,16.39,18.37,,,,,,
2025-05-12,12.51,11.96,12.88,20.58,19.92,21.17,9.8,9.37,10.26,5.56,5.27,5.91,31.9,31.25,32.77,17.44,16.48,18.44,,,,,,
2025-05-13,12.48,11.95,12.85,20.58,19.96,21.12,9.78,9.34,10.23,5.58,5.27,5.93,31.87,31.21,32.7,17.51,16.56,18.53,,,,,,
2025-05-14,12.45,11.93,12.81,20.57,19.94,21.11,9.77,9.31,10.24,5.6,5.29,5.96,31.83,31.16,32.63,17.58,16.65,18.59,13.0,21.0,10.0,5.0,30.0,17.0
2025-05-15,12.41,11.92,12.75,20.56,19.92,21.1,9.75,9.29,10.24,5.63,5.3,5.99,31.79,31.14,32.54,17.65,16.74,18.64,,,,,,
2025-05-16,12.37,11.9,12.67,20.55,19.91,21.09,9.74,9.26,10.23,5.66,5.32,6.02,31.75,31.11,32.46,17.71,16.83,18.68,,,,,,
2025-05-17,12.33,11.87,12.63,20.54,19.92,21.03,9.73,9.25,10.2,5.71,5.36,6.08,31.71,31.07,32.4,17.77,16.92,18.72,,,,,,
2025-05-18,12.27,11.79,12.59,20.52,19.93,21.0,9.72,9.23,10.17,5.76,5.39,6.16,31.67,31.03,32.36,17.82,17.01,18.78,,,,,,
2025-05-19,12.22,11.74,12.54,20.51,19.93,20.98,9.71,9.21,10.17,5.82,5.44,6.25,31.63,30.97,32.25,17.87,17.1,18.79,,,,,,
2025-05-20,12.17,11.67,12.51,20.49,19.94,20.95,9.71,9.2,10.17,5.88,5.48,6.33,31.59,30.91,32.19,17.9,17.17,18.81,,,,,,
2025-05-21,12.11,11.61,12.47,20.48,19.96,20.89,9.7,9.21,10.16,5.94,5.52,6.43,31.56,30.9,32.18,17.94,17.24,18.81,12.0,21.0,10.0,5.0,32.0,18.0
2025-05-22,12.05,11.57,12.42,20.47,19.97,20.88,9.69,9.23,10.16,6.01,5.57,6.54,31.52,30.89,32.16,17.97,17.27,18.81,,,,,,
2025-05-23,11.99,11.5,12.37,20.46,19.99,20.88,9.69,9.23,10.14,6.08,5.62,6.64,31.49,30.88,32.09,17.99,17.31,18.83,,,,,,
2025-05-24,11.94,11.46,12.35,20.46,20.01,20.89,9.68,9.21,10.14,6.15,5.67,6.76,31.46,30.87,32.08,18.01,17.3,18.87,,,,,,
2025-05-25,11.89,11.37,12.34,20.46,20.01,20.89,9.67,9.2,10.13,6.22,5.69,6.84,31.43,30.85,32.08,18.03,17.3,18.91,,,,,,
2025-05-26,11.83,11.32,12.31,20.47,20.01,20.89,9.66,9.19,10.12,6.29,5.72,6.93,31.41,30.83,32.05,18.04,17.27,18.92,,,,,,
2025-05-27,11.78,11.26,12.28,20.48,20.01,20.93,9.65,9.2,10.11,6.35,5.74,7.01,31.38,30.8,32.05,18.04,17.24,18.9,13.0,21.0,10.0,5.0,30.0,17.0
2025-05-28,11.74,11.21,12.25,20.49,20.0,20.95,9.64,9.18,10.09,6.42,5.77,7.08,31.36,30.77,32.03,18.04,17.21,18.92,,,,,,
2025-05-29,11.7,11.17,12.22,20.51,20.0,20.97,9.62,9.18,10.08,6.48,5.82,7.15,31.33,30.74,32.01,18.04,17.19,18.92,,,,,,
2025-05-30,11.66,11.12,12.19,20.52,20.03,20.97,9.61,9.18,10.06,6.55,5.86,7.21,31.31,30.71,31.98,18.03,17.17,18.93,12.5,19.5,8.0,7.0,32.0,19.5
2025-05-31,11.62,11.07,12.16,20.54,20.05,20.99,9.59,9.17,10.04,6.61,5.9,7.27,31.28,30.65,31.97,18.03,17.14,18.96,,,,,,
2025-06-01,11.59,11.01,12.13,20.56,20.06,21.01,9.58,9.16,10.01,6.66,5.94,7.32,31.26,30.63,31.97,18.02,17.12,18.98,,,,,,
2025-06-02,11.56,10.97,12.11,20.58,20.08,21.02,9.56,9.15,9.99,6.72,5.98,7.37,31.24,30.6,31.92,18.01,17.09,18.99,,,,,,
2025-06-03,11.53,10.94,12.13,20.6,20.1,21.07,9.54,9.14,9.96,6.77,6.01,7.42,31.21,30.58,31.93,18.0,17.04,18.98,,,,,,
2025-06-04,11.5,10.9,12.1,20.62,20.1,21.11,9.53,9.12,9.93,6.83,6.04,7.5,31.19,30.56,31.91,17.99,17.01,19.01,,,,,,
2025-06-05,11.48,10.87,12.12,20.64,20.12,21.13,9.52,9.12,9.89,6.88,6.08,7.55,31.16,30.53,31.9,17.98,16.96,19.01,,,,,,
2025-06-06,11.45,10.85,12.15,20.65,20.13,21.17,9.5,9.11,9.87,6.92,6.12,7.58,31.14,30.5,31.89,17.97,16.92,19.0,,,,,,
2025-06-07,11.43,10.82,12.18,20.67,20.14,21.19,9.49,9.1,9.84,6.97,6.15,7.63,31.12,30.47,31.89,17.96,16.88,19.01,,,,,,
2025-06-08,11.41,10.81,12.17,20.68,20.15,21.21,9.48,9.08,9.83,7.01,6.2,7.7,31.1,30.45,31.89,17.96,16.86,19.02,,,,,,
2025-06-09,11.38,10.8,12.15,20.69,20.16,21.24,9.47,9.06,9.82,7.05,6.26,7.76,31.08,30.42,31.86,17.95,16.84,19.01,,,,,,
2025-06-10,11.36,10.79,12.13,20.7,20.16,21.25,9.47,9.04,9.82,7.09,6.31,7.82,31.06,30.4,31.83,17.95,16.82,19.01,,,,,,
2025-06-11,11.34,10.75,12.11,20.71,20.16,21.27,9.46,9.01,9.81,7.13,6.37,7.84,31.04,30.38,31.81,17.95,16.8,19.03,12.0,21.0,10.0,6.0,30.0,18.0
2025-06-12,11.32,10.76,12.08,20.72,20.17,21.29,9.46,8.99,9.82,7.16,6.43,7.86,31.02,30.37,31.8,17.95,16.81,19.05,,,,,,
2025-06-13,11.29,10.74,12.06,20.73,20.18,21.31,9.46,9.01,9.82,7.2,6.47,7.86,31.01,30.35,31.8,17.95,16.81,19.06,,,,,,
2025-06-14,11.27,10.72,12.03,20.74,20.18,21.33,9.46,9.02,9.81,7.23,6.5,7.87,31.0,30.33,31.82,17.95,16.79,19.08,,,,,,
2025-06-15,11.25,10.68,12.0,20.74,20.18,21.34,9.46,9.01,9.81,7.26,6.55,7.9,30.98,30.32,31.82,17.95,16.77,19.1,,,,,,
2025-06-16,11.22,10.65,11.98,20.75,20.17,21.35,9.47,9.01,9.82,7.29,6.61,7.93,30.97,30.31,31.82,17.95,16.75,19.09,,,,,,
2025-06-17,11.19,10.61,11.96,20.76,20.16,21.36,9.47,9.01,9.82,7.32,6.62,7.95,30.95,30.29,31.82,17.94,16.73,19.07,,,,,,
2025-06-18,11.17,10.58,11.92,20.76,20.16,21.37,9.48,9.01,9.83,7.35,6.64,7.99,30.94,30.27,31.84,17.94,16.72,19.07,10.0,22.5,9.0,9.5,32.5,15.0
2025-06-19,11.14,10.56,11.85,20.77,20.15,21.39,9.49,9.02,9.85,7.38,6.66,7.99,30.92,30.25,31.83,17.94,16.75,19.07,10.0,19.5,10.5,7.5,30.5,19.5
2025-06-20,11.11,10.54,11.81,20.78,20.14,21.4,9.5,9.03,9.86,7.41,6.68,8.04,30.91,30.23,31.82,17.94,16.79,19.08,,,,,,
