date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2025-09-03,11.31,10.92,11.68,17.19,16.6,17.86,10.06,9.23,10.83,7.23,6.36,8.3,32.31,30.97,33.39,18.93,17.88,19.98,11.0,18.0,9.0,6.0,33.0,21.0
2025-09-04,11.3,10.9,11.68,17.18,16.57,17.86,10.04,9.23,10.8,7.27,6.39,8.38,32.27,30.89,33.39,18.94,17.85,19.98,,,,,,
2025-09-05,11.29,10.89,11.67,17.17,16.55,17.85,10.03,9.24,10.76,7.32,6.45,8.44,32.22,30.85,33.32,18.94,17.82,20.0,,,,,,
2025-09-06,11.28,10.87,11.67,17.15,16.53,17.84,10.02,9.24,10.72,7.36,6.49,8.5,32.17,30.8,33.28,18.94,17.81,20.01,,,,,,
2025-09-07,11.26,10.85,11.66,17.14,16.51,17.83,10.01,9.25,10.7,7.41,6.51,8.56,32.13,30.76,33.24,18.94,17.8,20.01,,,,,,
2025-09-08,11.25,10.83,11.65,17.13,16.51,17.81,10.0,9.26,10.66,7.45,6.54,8.61,32.08,30.73,33.18,18.94,17.8,20.0,,,,,,
2025-09-09,11.23,10.82,11.65,17.12,16.48,17.79,9.99,9.26,10.63,7.5,6.59,8.69,32.03,30.69,33.15,18.94,17.81,20.02,,,,,,
2025-09-10,11.22,10.8,11.62,17.11,16.47,17.78,9.98,9.26,10.61,7.54,6.64,8.76,31.98,30.67,33.13,18.94,17.83,20.01,,,,,,
2025-09-11,11.2,10.77,11.61,17.11,16.47,17.77,9.97,9.27,10.59,7.59,6.65,8.82,31.93,30.66,33.08,18.94,17.86,20.01,,,,,,
2025-09-12,11.19,10.74,11.59,17.1,16.47,17.76,9.95,9.27,10.57,7.63,6.69,8.85,31.89,30.6,33.06,18.94,17.86,20.01,,,,,,
2025-09-13,11.17,10.72,11.58,17.09,16.46,17.76,9.94,9.28,10.53,7.68,6.73,8.89,31.84,30.56,33.06,18.94,17.86,20.01,,,,,,
2025-09-14,11.16,10.7,11.56,17.08,16.45,17.75,9.92,9.28,10.51,7.72,6.76,8.94,31.79,30.53,33.03,18.95,17.88,20.02,,,,,,
2025-09-15,11.14,10.68,11.56,17.08,16.46,17.74,9.9,9.28,10.49,7.76,6.79,8.97,31.75,30.51,33.02,18.95,17.88,20.0,,,,,,
2025-09-16,11.13,10.65,11.55,17.07,16.48,17.73,9.89,9.28,10.47,7.81,6.81,9.04,31.71,30.42,33.01,18.96,17.89,19.98,12.0,19.0,8.7,6.3,34.3,17.7
2025-09-17,11.11,10.64,11.54,17.07,16.48,17.72,9.87,9.27,10.45,7.85,6.84,9.09,31.66,30.33,33.0,18.97,17.89,20.0,,,,,,
2025-09-18,11.1,10.62,11.54,17.07,16.48,17.72,9.85,9.26,10.43,7.88,6.88,9.14,31.62,30.31,33.0,18.97,17.9,20.0,,,,,,
2025-09-19,11.09,10.59,11.53,17.07,16.46,17.71,9.82,9.26,10.41,7.92,6.91,9.18,31.58,30.26,32.91,18.98,17.91,20.01,,,,,,
2025-09-20,11.07,10.56,11.52,17.06,16.46,17.7,9.8,9.26,10.38,7.96,6.94,9.2,31.54,30.24,32.83,19.0,17.93,20.01,,,,,,
2025-09-21,11.06,10.55,11.51,17.06,16.46,17.69,9.78,9.25,10.34,7.99,6.95,9.23,31.51,30.16,32.8,19.01,17.94,20.01,10.3,14.7,9.7,10.3,29.3,19.3
2025-09-22,11.05,10.53,11.5,17.06,16.46,17.69,9.75,9.24,10.32,8.03,6.99,9.26,31.47,30.09,32.8,19.02,17.94,20.0,,,,,,
2025-09-23,11.04,10.52,11.49,17.06,16.46,17.69,9.73,9.23,10.3,8.07,7.04,9.29,31.43,30.02,32.8,19.04,17.95,20.01,,,,,,
2025-09-24,11.02,10.5,11.47,17.05,16.46,17.68,9.7,9.22,10.28,8.1,7.07,9.32,31.39,29.96,32.79,19.05,17.97,20.03,,,,,,
2025-09-25,11.01,10.48,11.46,17.05,16.45,17.68,9.67,9.22,10.24,8.13,7.1,9.35,31.35,29.89,32.79,19.07,17.99,20.06,11.3,17.7,10.0,7.3,31.3,20.3
2025-09-26,11.0,10.47,11.46,17.05,16.45,17.69,9.65,9.2,10.2,8.17,7.13,9.39,31.31,29.82,32.78,19.09,18.01,20.08,,,,,,
2025-09-27,10.99,10.45,11.45,17.04,16.45,17.68,9.62,9.18,10.16,8.2,7.16,9.45,31.27,29.8,32.78,19.11,18.05,20.11,,,,,,
2025-09-28,10.97,10.44,11.43,17.04,16.44,17.68,9.6,9.16,10.13,8.23,7.18,9.51,31.23,29.76,32.77,19.13,18.05,20.14,,,,,,
2025-09-29,10.96,10.43,11.42,17.04,16.43,17.68,9.58,9.15,10.09,8.27,7.19,9.58,31.19,29.7,32.76,19.15,18.03,20.16,,,,,,
2025-09-30,10.95,10.41,11.41,17.03,16.43,17.67,9.55,9.13,10.05,8.3,7.2,9.62,31.15,29.67,32.74,19.17,18.04,20.18,,,,,,
2025-10-01,10.94,10.4,11.41,17.03,16.42,17.68,9.53,9.12,10.01,8.33,7.21,9.68,31.11,29.63,32.72,19.19,18.07,20.21,,,,,,
2025-10-02,10.93,10.38,11.4,17.02,16.41,17.68,9.51,9.1,9.97,8.36,7.21,9.72,31.07,29.56,32.71,19.21,18.12,20.25,,,,,,
2025-10-03,10.91,10.36,11.39,17.02,16.4,17.67,9.49,9.08,9.93,8.39,7.22,9.78,31.03,29.48,32.69,19.23,18.16,20.3,,,,,,
2025-10-04,10.9,10.35,11.4,17.01,16.39,17.66,9.48,9.07,9.91,8.41,7.22,9.82,30.99,29.43,32.67,19.26,18.2,20.32,11.0,18.0,9.0,6.0,31.0,21.0
2025-10-05,10.89,10.34,11.4,17.0,16.39,17.65,9.47,9.06,9.88,8.43,7.24,9.87,30.95,29.4,32.65,19.28,18.23,20.33,,,,,,
2025-10-06,10.88,10.31,11.38,17.0,16.38,17.64,9.46,9.05,9.86,8.45,7.27,9.89,30.91,29.4,32.62,19.3,18.27,20.35,,,,,,
2025-10-07,10.86,10.3,11.36,16.99,16.38,17.63,9.45,9.05,9.85,8.47,7.29,9.91,30.87,29.33,32.61,19.33,18.26,20.37,,,,,,
2025-10-08,10.85,10.29,11.36,16.98,16.38,17.61,9.44,9.05,9.84,8.49,7.28,9.92,30.84,29.29,32.58,19.35,18.31,20.39,9.5,16.0,10.0,12.5,28.0,16.0
2025-10-09,10.84,10.26,11.36,16.98,16.38,17.6,9.44,9.05,9.83,8.5,7.27,9.94,30.8,29.27,32.55,19.38,18.33,20.41,,,,,,
2025-10-10,10.83,10.25,11.36,16.97,16.38,17.58,9.44,9.05,9.82,8.51,7.28,9.97,30.77,29.21,32.53,19.4,18.31,20.42,,,,,,
2025-10-11,10.82,10.24,11.35,16.96,16.39,17.56,9.44,9.07,9.81,8.52,7.27,10.03,30.74,29.16,32.5,19.43,18.29,20.44,,,,,,
2025-10-12,10.8,10.24,11.35,16.95,16.4,17.54,9.45,9.07,9.8,8.52,7.27,10.06,30.7,29.11,32.5,19.46,18.26,20.45,,,,,,
2025-10-13,10.79,10.23,11.35,16.95,16.41,17.51,9.45,9.07,9.82,8.53,7.29,10.05,30.67,29.06,32.47,19.49,18.28,20.47,,,,,,
2025-10-14,10.78,10.21,11.35,16.94,16.42,17.48,9.45,9.07,9.8,8.54,7.28,10.07,30.63,29.05,32.44,19.51,18.32,20.48,11.0,17.5,9.0,8.5,31.5,21.0
2025-10-15,10.76,10.18,11.36,16.94,16.43,17.48,9.44,9.05,9.81,8.54,7.25,10.09,30.6,29.0,32.42,19.55,18.37,20.54,11.0,17.0,9.0,6.0,31.0,21.0
2025-10-16,10.75,10.15,11.35,16.94,16.44,17.47,9.44,9.06,9.8,8.55,7.24,10.12,30.56,28.94,32.43,19.58,18.33,20.56,,,,,,
2025-10-17,10.73,10.11,11.35,16.94,16.44,17.45,9.44,9.06,9.78,8.55,7.21,10.14,30.53,28.9,32.44,19.61,18.37,20.59,,,,,,
2025-10-18,10.72,10.07,11.36,16.94,16.44,17.43,9.43,9.05,9.78,8.55,7.17,10.12,30.5,28.83,32.46,19.64,18.36,20.64,,,,,,
2025-10-19,10.7,10.03,11.37,16.94,16.44,17.44,9.42,9.04,9.78,8.55,7.13,10.09,30.47,28.69,32.48,19.67,18.35,20.74,,,,,,
2025-10-20,10.69,9.99,11.36,16.94,16.44,17.44,9.41,9.02,9.78,8.54,7.11,10.1,30.45,28.54,32.51,19.71,18.33,20.81,,,,,,
2025-10-21,10.68,9.97,11.35,16.95,16.46,17.44,9.4,9.0,9.79,8.54,7.06,10.12,30.43,28.4,32.54,19.74,18.3,20.88,,,,,,
2025-10-22,10.67,9.96,11.36,16.96,16.45,17.44,9.39,8.97,9.78,8.52,7.0,10.09,30.42,28.28,32.67,19.77,18.27,20.94,,,,,,
2025-10-23,10.67,9.93,11.35,16.97,16.47,17.45,9.38,8.95,9.8,8.51,6.96,10.06,30.41,28.06,32.82,19.8,18.22,20.96,,,,,,
2025-10-24,10.66,9.9,11.35,16.98,16.49,17.47,9.36,8.92,9.79,8.48,6.92,10.08,30.41,28.04,32.87,19.83,18.2,20.99,,,,,,
2025-10-25,10.66,9.88,11.36,17.0,16.48,17.48,9.34,8.89,9.79,8.46,6.82,10.12,30.42,27.97,32.89,19.86,18.16,21.05,,,,,,
2025-10-26,10.66,9.85,11.37,17.01,16.48,17.49,9.32,8.86,9.79,8.43,6.79,10.12,30.43,27.93,32.97,19.89,18.17,21.08,,,,,,
2025-10-27,10.66,9.84,11.39,17.02,16.48,17.52,9.3,8.84,9.78,8.4,6.66,10.12,30.45,27.85,32.95,19.92,18.17,21.13,,,,,,
2025-10-28,10.67,9.83,11.36,17.02,16.51,17.53,9.27,8.82,9.76,8.38,6.74,10.18,30.47,27.89,32.94,19.96,18.2,21.17,,,,,,
2025-10-29,10.68,9.83,11.35,17.02,16.51,17.55,9.24,8.79,9.74,8.36,6.72,10.26,30.49,27.96,32.95,20.0,18.23,21.2,,,,,,
2025-10-30,10.69,9.84,11.36,17.02,16.5,17.55,9.22,8.77,9.69,8.35,6.73,10.29,30.52,28.06,32.99,20.03,18.21,21.16,,,,,,
2025-10-31,10.71,9.9,11.36,17.02,16.5,17.52,9.19,8.75,9.64,8.35,6.75,10.31,30.55,28.18,33.02,20.07,18.15,21.17,,,,,,
2025-11-01,10.73,9.93,11.36,17.02,16.55,17.49,9.15,8.7,9.58,8.35,6.78,10.29,30.6,28.34,33.05,20.1,18.26,21.13,,,,,,
2025-11-02,10.76,9.96,11.37,17.02,16.55,17.46,9.12,8.69,9.54,8.35,6.84,10.37,30.64,28.51,33.04,20.14,18.44,21.12,,,,,,
2025-11-03,10.8,10.05,11.36,17.02,16.56,17.44,9.08,8.64,9.5,8.36,6.91,10.39,30.69,28.64,32.98,20.17,18.49,21.12,,,,,,
2025-11-04,10.83,10.11,11.35,17.03,16.59,17.43,9.04,8.57,9.47,8.37,6.96,10.39,30.75,28.9,32.89,20.2,18.58,21.11,,,,,,
2025-11-05,10.87,10.17,11.35,17.03,16.61,17.44,9.0,8.52,9.46,8.39,6.95,10.4,30.81,29.0,32.78,20.22,18.72,21.1,,,,,,
2025-11-06,10.91,10.25,11.36,17.03,16.67,17.46,8.96,8.45,9.4,8.42,6.93,10.46,30.87,29.19,32.66,20.24,18.71,21.15,,,,,,
2025-11-07,10.95,10.31,11.37,17.04,16.7,17.44,8.91,8.38,9.35,8.45,6.9,10.5,30.93,29.34,32.58,20.25,18.67,21.18,11.0,17.0,9.0,6.0,31.0,22.0
2025-11-08,10.99,10.4,11.37,17.04,16.69,17.46,8.86,8.33,9.31,8.5,6.87,10.68,30.99,29.55,32.57,20.26,18.75,21.23,,,,,,
2025-11-09,11.03,10.49,11.39,17.04,16.69,17.45,8.82,8.29,9.28,8.55,6.79,10.79,31.04,29.61,32.59,20.26,18.79,21.32,,,,,,
2025-11-10,11.07,10.57,11.42,17.04,16.67,17.43,8.77,8.26,9.24,8.61,6.72,11.09,31.09,29.68,32.61,20.25,18.66,21.39,,,,,,
2025-11-11,11.1,10.65,11.45,17.04,16.63,17.43,8.73,8.21,9.2,8.68,6.62,11.38,31.14,29.79,32.79,20.23,18.56,21.5,,,,,,
2025-11-12,11.13,10.7,11.44,17.02,16.59,17.45,8.69,8.07,9.17,8.76,6.51,11.63,31.17,29.77,32.93,20.2,18.53,21.65,,,,,,
2025-11-13,11.15,10.74,11.43,17.0,16.54,17.44,8.66,8.02,9.14,8.86,6.48,11.88,31.21,29.72,33.12,20.17,18.44,21.74,,,,,,
2025-11-14,11.15,10.76,11.43,16.96,16.42,17.41,8.63,7.96,9.1,8.96,6.41,12.01,31.23,29.66,33.3,20.13,18.4,21.79,,,,,,
2025-11-15,11.15,10.78,11.44,16.91,16.3,17.32,8.61,7.9,9.07,9.08,6.37,12.39,31.25,29.64,33.49,20.08,18.25,21.81,,,,,,
2025-11-16,11.14,10.78,11.43,16.85,16.11,17.3,8.59,7.87,9.05,9.2,6.41,12.55,31.27,29.53,33.61,20.04,18.18,21.84,,,,,,
2025-11-17,11.12,10.69,11.43,16.78,15.89,17.28,8.58,7.88,9.03,9.31,6.35,12.69,31.28,29.5,33.62,20.0,18.13,21.84,,,,,,
2025-11-18,11.1,10.61,11.41,16.7,15.58,17.23,8.57,7.87,9.02,9.42,6.4,12.86,31.3,29.55,33.63,19.97,18.1,21.84,,,,,,
2025-11-19,11.07,10.53,11.4,16.62,15.31,17.17,8.57,7.86,9.01,9.53,6.5,13.0,31.32,29.57,33.64,19.94,18.09,21.82,,,,,,
2025-11-20,11.05,10.44,11.4,16.55,15.05,17.13,8.57,7.88,9.0,9.62,6.61,13.1,31.33,29.55,33.65,19.92,18.08,21.79,,,,,,
2025-11-21,11.02,10.37,11.38,16.47,14.81,17.1,8.57,7.88,9.0,9.7,6.71,13.13,31.35,29.57,33.79,19.91,18.08,21.76,,,,,,
2025-11-22,10.99,10.31,11.37,16.39,14.6,17.05,8.57,7.89,9.0,9.78,6.8,13.14,31.37,29.66,33.75,19.91,18.09,21.74,,,,,,
2025-11-23,10.96,10.27,11.36,16.32,14.41,17.0,8.57,7.9,9.0,9.84,6.89,13.14,31.38,29.71,33.67,19.91,18.14,21.72,,,,,,
2025-11-24,10.93,10.23,11.35,16.24,14.26,17.0,8.58,7.95,9.0,9.9,7.0,13.15,31.4,29.7,33.68,19.91,18.23,21.69,,,,,,
2025-11-25,10.9,10.21,11.33,16.17,14.4,17.0,8.58,8.0,9.0,9.96,7.06,13.13,31.42,29.69,33.68,19.91,18.33,21.67,,,,,,
2025-11-26,10.87,10.18,11.33,16.11,14.32,17.0,8.59,8.0,9.0,10.01,7.09,13.12,31.43,29.7,33.68,19.91,18.41,21.65,,,,,,
2025-11-27,10.85,10.15,11.33,16.04,14.32,17.0,8.59,7.99,9.0,10.06,7.1,13.08,31.44,29.71,33.66,19.92,18.45,21.63,,,,,,
2025-11-28,10.82,10.12,11.31,15.98,14.38,17.0,8.6,7.99,9.0,10.1,7.11,13.04,31.46,29.73,33.55,19.93,18.47,21.61,,,,,,
2025-11-29,10.8,10.11,11.3,15.93,14.37,17.0,8.6,7.99,9.0,10.13,7.12,13.02,31.47,29.76,33.58,19.94,18.51,21.6,,,,,,
2025-11-30,10.78,10.09,11.3,15.88,14.41,16.99,8.61,7.99,9.0,10.16,7.12,13.04,31.48,29.79,33.58,19.95,18.54,21.58,,,,,,
2025-12-01,10.76,10.08,11.29,15.83,14.38,16.97,8.61,7.98,9.0,10.19,7.13,12.98,31.49,29.82,33.49,19.96,18.55,21.57,11.0,17.0,9.0,6.0,31.0,22.0
2025-12-02,10.74,10.06,11.29,15.79,14.34,16.96,8.62,7.97,9.0,10.21,7.13,12.91,31.5,29.84,33.41,19.97,18.58,21.56,,,,,,
2025-12-03,10.72,10.02,11.27,15.75,14.2,16.95,8.62,7.99,9.0,10.22,7.15,13.0,31.5,29.87,33.33,19.98,18.61,21.55,11.5,17.0,8.0,13.0,31.5,17.5
2025-12-04,10.71,10.0,11.26,15.72,14.16,16.95,8.62,8.02,9.0,10.23,7.15,12.99,31.51,29.89,33.34,19.99,18.62,21.54,,,,,,
2025-12-05,10.7,9.99,11.25,15.69,14.14,16.94,8.63,8.05,9.0,10.24,7.17,12.95,31.51,29.92,33.34,20.0,18.65,21.53,,,,,,
2025-12-06,10.69,9.97,11.25,15.67,14.14,16.93,8.63,8.07,9.0,10.24,7.22,12.99,31.52,29.94,33.31,20.01,18.66,21.51,,,,,,
2025-12-07,10.69,10.01,11.25,15.65,14.17,16.92,8.64,8.08,9.0,10.23,7.28,12.94,31.53,29.96,33.31,20.02,18.73,21.5,,,,,,
2025-12-08,10.69,10.02,11.25,15.64,14.21,16.86,8.64,8.1,9.0,10.22,7.28,12.9,31.54,30.0,33.31,20.03,18.73,21.49,,,,,,
2025-12-09,10.7,10.04,11.26,15.63,14.26,16.83,8.65,8.11,9.01,10.19,7.27,12.83,31.56,30.04,33.25,20.03,18.74,21.48,,,,,,
2025-12-10,10.7,10.08,11.26,15.63,14.26,16.83,8.66,8.14,9.02,10.16,7.31,12.63,31.58,30.12,33.24,20.04,18.77,21.45,,,,,,
2025-12-11,10.72,10.1,11.27,15.63,14.23,16.79,8.68,8.18,9.02,10.12,7.35,12.42,31.6,30.24,33.25,20.05,18.81,21.38,,,,,,
2025-12-12,10.73,10.11,11.28,15.64,14.24,16.79,8.69,8.22,9.03,10.06,7.35,12.33,31.63,30.25,33.26,20.05,18.86,21.33,,,,,,
2025-12-13,10.75,10.12,11.29,15.65,14.34,16.82,8.71,8.23,9.05,10.0,7.33,12.14,31.67,30.28,33.25,20.06,18.91,21.29,,,,,,
2025-12-14,10.76,10.16,11.29,15.67,14.39,16.84,8.72,8.28,9.06,9.94,7.33,11.96,31.71,30.37,33.23,20.06,18.95,21.25,,,,,,
2025-12-15,10.78,10.18,11.32,15.68,14.46,16.79,8.74,8.3,9.07,9.87,7.4,11.83,31.75,30.44,33.21,20.06,18.98,21.22,,,,,,
2025-12-16,10.8,10.21,11.38,15.7,14.52,16.77,8.76,8.33,9.08,9.8,7.46,11.77,31.8,30.48,33.2,20.06,18.98,21.17,,,,,,
2025-12-17,10.81,10.22,11.39,15.72,14.52,16.81,8.78,8.36,9.09,9.73,7.52,11.72,31.85,30.66,33.2,20.06,18.98,21.1,,,,,,
2025-12-18,10.83,10.25,11.44,15.73,14.56,16.79,8.8,8.39,9.1,9.66,7.57,11.57,31.9,30.75,33.19,20.05,18.98,21.07,,,,,,
2025-12-19,10.84,10.25,11.46,15.75,14.6,16.8,8.82,8.42,9.12,9.59,7.61,11.31,31.95,30.8,33.18,20.05,18.98,21.0,9.5,13.0,9.0,11.0,32.0,21.0
2025-12-20,10.85,10.27,11.49,15.76,14.64,16.77,8.84,8.45,9.13,9.52,7.63,11.22,32.0,30.88,33.18,20.05,18.98,20.97,,,,,,
2025-12-21,10.86,10.27,11.51,15.77,14.66,16.79,8.86,8.49,9.14,9.46,7.62,11.11,32.05,30.95,33.2,20.04,19.01,20.95,,,,,,
2025-12-22,10.87,10.27,11.52,15.78,14.67,16.81,8.88,8.52,9.15,9.39,7.64,11.0,32.1,30.98,33.21,20.04,19.04,20.92,,,,,,
2025-12-23,10.88,10.28,11.54,15.79,14.67,16.84,8.9,8.54,9.16,9.33,7.64,10.88,32.15,31.01,33.22,20.04,19.07,20.91,,,,,,
2025-12-24,10.88,10.28,11.56,15.79,14.66,16.85,8.91,8.58,9.17,9.27,7.64,10.83,32.19,31.11,33.24,20.04,19.1,20.9,,,,,,
2025-12-25,10.89,10.27,11.57,15.8,14.65,16.86,8.93,8.61,9.19,9.21,7.61,10.78,32.24,31.13,33.26,20.04,19.13,20.91,,,,,,
2025-12-26,10.9,10.27,11.59,15.8,14.64,16.84,8.95,8.64,9.19,9.15,7.63,10.73,32.29,31.18,33.31,20.04,19.17,20.9,,,,,,
2025-12-27,10.9,10.26,11.6,15.8,14.63,16.85,8.97,8.67,9.2,9.09,7.64,10.64,32.34,31.25,33.32,20.04,19.19,20.88,,,,,,
2025-12-28,10.9,10.26,11.63,15.81,14.61,16.86,8.99,8.7,9.21,9.03,7.63,10.57,32.38,31.27,33.35,20.04,19.15,20.87,,,,,,
2025-12-29,10.91,10.25,11.68,15.81,14.6,16.88,9.01,8.73,9.22,8.96,7.63,10.5,32.43,31.3,33.42,20.04,19.19,20.87,,,,,,
2025-12-30,10.91,10.25,11.71,15.82,14.61,16.89,9.03,8.76,9.23,8.9,7.6,10.43,32.48,31.42,33.48,20.04,19.18,20.88,,,,,,
2025-12-31,10.92,10.22,11.72,15.83,14.62,16.91,9.05,8.79,9.24,8.83,7.56,10.31,32.52,31.4,33.54,20.04,19.16,20.91,,,,,,
2026-01-01,10.92,10.2,11.73,15.85,14.63,16.92,9.07,8.83,9.25,8.75,7.51,10.2,32.57,31.47,33.6,20.04,19.15,20.91,11.0,17.0,9.0,6.0,31.0,22.0
2026-01-02,10.93,10.2,11.74,15.87,14.64,16.94,9.09,8.86,9.27,8.67,7.49,10.06,32.62,31.55,33.65,20.04,19.11,20.92,,,,,,
2026-01-03,10.94,10.2,11.74,15.89,14.63,16.96,9.11,8.91,9.29,8.59,7.47,9.92,32.67,31.61,33.69,20.04,19.08,20.92,,,,,,
2026-01-04,10.95,10.2,11.76,15.93,14.66,17.0,9.13,8.93,9.31,8.51,7.44,9.82,32.71,31.66,33.73,20.03,19.09,20.94,,,,,,
2026-01-05,10.96,10.21,11.78,15.97,14.68,17.05,9.15,8.98,9.37,8.42,7.42,9.68,32.76,31.69,33.8,20.02,19.07,20.94,,,,,,
2026-01-06,10.97,10.21,11.79,16.01,14.76,17.1,9.17,9.0,9.43,8.34,7.32,9.53,32.81,31.77,33.87,20.01,19.06,20.96,,,,,,
2026-01-07,10.98,10.23,11.8,16.07,14.82,17.14,9.19,9.0,9.46,8.25,7.23,9.42,32.85,31.82,33.94,19.99,19.03,20.96,,,,,,
2026-01-08,11.0,10.26,11.81,16.13,14.92,17.18,9.21,9.01,9.48,8.16,7.2,9.3,32.89,31.82,33.97,19.97,18.98,20.95,,,,,,
2026-01-09,11.01,10.3,11.8,16.2,15.02,17.22,9.23,9.02,9.5,8.08,7.13,9.17,32.94,31.9,33.99,19.93,18.92,20.94,,,,,,
2026-01-10,11.03,10.34,11.81,16.27,15.13,17.26,9.25,9.02,9.52,8.0,7.05,9.06,32.98,31.97,34.0,19.9,18.88,20.88,,,,,,
2026-01-11,11.05,10.37,11.82,16.35,15.25,17.31,9.26,9.03,9.55,7.92,7.01,8.98,33.02,32.01,34.01,19.86,18.84,20.79,,,,,,
2026-01-12,11.06,10.4,11.83,16.43,15.35,17.35,9.28,9.03,9.56,7.85,6.97,8.86,33.07,32.06,34.07,19.81,18.79,20.73,12.5,16.5,9.0,8.0,32.5,20.0
2026-01-13,11.07,10.42,11.83,16.5,15.47,17.38,9.3,9.04,9.59,7.79,6.94,8.78,33.11,32.12,34.06,19.77,18.79,20.69,,,,,,
2026-01-14,11.07,10.41,11.83,16.56,15.57,17.4,9.31,9.04,9.62,7.73,6.92,8.7,33.16,32.17,34.07,19.72,18.77,20.65,10.0,15.0,10.0,9.0,34.0,20.0
2026-01-15,11.07,10.43,11.82,16.61,15.65,17.42,9.33,9.04,9.64,7.68,6.9,8.64,33.21,32.25,34.11,19.68,18.77,20.57,,,,,,
2026-01-16,11.05,10.4,11.81,16.66,15.76,17.45,9.35,9.05,9.68,7.64,6.87,8.56,33.27,32.34,34.16,19.64,18.75,20.5,11.0,19.0,9.0,7.0,35.0,17.0
2026-01-17,11.03,10.39,11.75,16.69,15.81,17.47,9.36,9.05,9.72,7.61,6.83,8.47,33.32,32.42,34.2,19.6,18.73,20.44,,,,,,
2026-01-18,11.01,10.35,11.7,16.72,15.87,17.51,9.38,9.06,9.75,7.6,6.81,8.49,33.37,32.45,34.25,19.57,18.68,20.39,,,,,,
2026-01-19,10.97,10.31,11.68,16.73,15.87,17.54,9.39,9.06,9.78,7.59,6.81,8.46,33.42,32.5,34.3,19.53,18.64,20.35,,,,,,
2026-01-20,10.93,10.26,11.65,16.74,15.89,17.54,9.41,9.07,9.81,7.59,6.8,8.44,33.48,32.57,34.31,19.5,18.62,20.34,,,,,,
2026-01-21,10.89,10.21,11.6,16.75,15.89,17.57,9.42,9.08,9.83,7.59,6.77,8.45,33.53,32.64,34.37,19.46,18.59,20.28,,,,,,
2026-01-22,10.84,10.15,11.52,16.75,15.9,17.58,9.44,9.08,9.86,7.61,6.75,8.48,33.59,32.71,34.39,19.42,18.54,20.2,,,,,,
2026-01-23,10.78,10.1,11.48,16.75,15.87,17.62,9.45,9.08,9.86,7.63,6.74,8.5,33.64,32.82,34.41,19.38,18.52,20.12,,,,,,
2026-01-24,10.73,10.05,11.42,16.75,15.86,17.61,9.46,9.09,9.88,7.65,6.76,8.51,33.69,32.85,34.43,19.34,18.49,20.06,,,,,,
2026-01-25,10.67,10.0,11.35,16.75,15.82,17.63,9.47,9.09,9.89,7.68,6.79,8.5,33.75,32.94,34.44,19.31,18.47,20.02,,,,,,
2026-01-26,10.62,9.95,11.32,16.74,15.8,17.63,9.48,9.11,9.91,7.71,6.82,8.5,33.79,32.99,34.5,19.27,18.44,19.98,,,,,,
2026-01-27,10.56,9.89,11.25,16.74,15.78,17.63,9.49,9.12,9.92,7.74,6.82,8.54,33.84,33.06,34.57,19.23,18.4,19.96,,,,,,
2026-01-28,10.51,9.8,11.17,16.73,15.77,17.63,9.5,9.13,9.94,7.77,6.83,8.6,33.89,33.1,34.63,19.19,18.35,19.94,,,,,,
2026-01-29,10.46,9.76,11.13,16.73,15.67,17.66,9.51,9.13,9.96,7.8,6.84,8.65,33.94,33.16,34.69,19.14,18.3,19.92,,,,,,
2026-01-30,10.4,9.72,11.08,16.73,15.6,17.69,9.52,9.14,9.98,7.83,6.86,8.68,33.99,33.19,34.72,19.1,18.26,19.9,,,,,,
2026-01-31,10.35,9.67,11.03,16.72,15.54,17.71,9.53,9.14,9.98,7.86,6.87,8.74,34.05,33.25,34.79,19.05,18.22,19.86,,,,,,
2026-02-01,10.3,9.63,10.98,16.72,15.48,17.72,9.55,9.15,9.98,7.88,6.88,8.78,34.1,33.33,34.82,19.0,18.19,19.8,,,,,,
2026-02-02,10.25,9.59,10.94,16.71,15.48,17.72,9.56,9.17,9.99,7.91,6.9,8.84,34.15,33.38,34.87,18.95,18.17,19.75,,,,,,
2026-02-03,10.21,9.56,10.9,16.71,15.46,17.75,9.57,9.18,9.99,7.93,6.91,8.9,34.21,33.44,34.95,18.89,18.12,19.69,,,,,,
2026-02-04,10.16,9.53,10.86,16.7,15.43,17.74,9.58,9.19,9.99,7.96,6.94,8.93,34.26,33.47,34.99,18.84,18.05,19.66,11.0,18.0,10.0,5.0,35.0,19.0
2026-02-05,10.11,9.47,10.83,16.7,15.41,17.77,9.59,9.19,9.99,7.98,6.94,8.96,34.31,33.5,35.06,18.79,17.96,19.69,,,,,,
2026-02-06,10.07,9.44,10.8,16.69,15.39,17.79,9.6,9.21,10.0,8.0,6.95,8.98,34.36,33.55,35.12,18.74,17.88,19.67,,,,,,
2026-02-07,10.03,9.41,10.79,16.69,15.37,17.85,9.61,9.21,10.01,8.01,6.97,9.0,34.41,33.6,35.19,18.69,17.8,19.61,,,,,,
2026-02-08,9.99,9.36,10.75,16.68,15.31,17.87,9.61,9.21,10.02,8.03,6.98,9.01,34.46,33.63,35.27,18.64,17.72,19.61,,,,,,
