date,Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-06-18,49.08,46.57,51.53,,,,26.51,24.23,28.61,,,,7.13,4.99,9.26,,,,6.13,4.13,7.96,,,,5.24,3.11,7.25,,,,1.22,-0.95,3.85,,,,3.42,1.53,5.33,,,,,,,,,,
2021-06-19,49.04,46.54,51.46,,,,26.52,24.26,28.63,,,,7.15,5.01,9.28,,,,6.13,4.09,7.96,,,,5.25,3.17,7.26,,,,1.22,-0.96,3.93,,,,3.42,1.53,5.33,,,,,,,,,,
2021-06-20,49.0,46.51,51.35,,,,26.52,24.28,28.6,,,,7.17,5.09,9.31,,,,6.13,4.12,7.96,,,,5.26,3.16,7.21,,,,1.23,-0.93,3.94,,,,3.42,1.56,5.32,,,,,,,,,,
2021-06-21,48.96,46.46,51.3,,,,26.53,24.24,28.57,,,,7.19,5.16,9.32,,,,6.14,4.16,7.98,,,,5.27,3.14,7.21,,,,1.23,-0.9,4.0,,,,3.42,1.57,5.33,,,,,,,,,,
2021-06-22,48.91,46.39,51.25,,,,26.54,24.22,28.57,,,,7.2,5.14,9.33,,,,6.14,4.2,8.02,,,,5.28,3.17,7.22,,,,1.23,-0.93,4.05,,,,3.42,1.58,5.32,,,,,,,,,,
2021-06-23,48.87,46.31,51.11,,,,26.55,24.25,28.58,,,,7.22,5.12,9.33,,,,6.14,4.25,8.09,,,,5.3,3.2,7.24,,,,1.23,-0.92,4.09,,,,3.42,1.52,5.32,,,,,,,,,,
2021-06-24,48.81,46.24,51.11,,,,26.56,24.29,28.63,,,,7.24,5.13,9.33,,,,6.14,4.21,8.18,,,,5.31,3.22,7.28,,,,1.24,-0.92,4.08,,,,3.42,1.54,5.32,,,,47.0,27.0,8.0,6.0,5.0,,5.0
2021-06-25,48.76,46.19,51.1,,,,26.58,24.34,28.63,,,,7.26,5.15,9.33,,,,6.15,4.15,8.17,,,,5.32,3.25,7.31,,,,1.24,-0.93,4.02,,,,3.42,1.55,5.32,,,,,,,,,,
2021-06-26,48.7,46.14,51.08,,,,26.59,24.37,28.62,,,,7.27,5.18,9.33,,,,6.15,4.12,8.15,,,,5.33,3.28,7.36,,,,1.24,-0.95,3.98,,,,3.42,1.53,5.32,,,,,,,,,,
2021-06-27,48.64,46.09,50.99,,,,26.61,24.41,28.64,,,,7.29,5.21,9.33,,,,6.15,4.13,8.14,,,,5.34,3.28,7.4,,,,1.24,-0.95,3.97,,,,3.42,1.52,5.31,,,,,,,,,,
2021-06-28,48.58,46.04,50.95,,,,26.63,24.46,28.66,,,,7.31,5.29,9.32,,,,6.16,4.14,8.13,,,,5.35,3.28,7.44,,,,1.25,-0.94,3.94,,,,3.43,1.53,5.31,,,,,,,,,,
2021-06-29,48.52,45.99,50.9,,,,26.65,24.45,28.68,,,,7.32,5.36,9.33,,,,6.16,4.14,8.12,,,,5.37,3.29,7.43,,,,1.25,-0.94,3.9,,,,3.43,1.55,5.31,,,,,,,,,,
2021-06-30,48.46,45.94,50.84,,,,26.67,24.45,28.68,,,,7.34,5.4,9.32,,,,6.16,4.11,8.11,,,,5.38,3.29,7.38,,,,1.25,-0.94,3.87,,,,3.43,1.57,5.31,,,,47.0,28.0,11.0,5.0,6.0,,1.0
2021-07-01,48.39,45.9,50.81,,,,26.7,24.46,28.68,,,,7.35,5.41,9.31,,,,6.17,4.09,8.1,,,,5.39,3.29,7.34,,,,1.25,-0.94,3.85,,,,3.44,1.57,5.35,,,,,,,,,,
2021-07-02,48.32,45.85,50.72,,,,26.72,24.5,28.68,,,,7.37,5.41,9.3,,,,6.17,4.06,8.08,,,,5.4,3.29,7.3,,,,1.25,-0.95,3.86,,,,3.44,1.55,5.35,,,,,,,,,,
2021-07-03,48.25,45.8,50.63,,,,26.75,24.56,28.72,,,,7.38,5.41,9.29,,,,6.17,4.04,8.07,,,,5.41,3.33,7.29,,,,1.26,-0.98,3.88,,,,3.45,1.53,5.32,,,,,,,,,,
2021-07-04,48.18,45.75,50.58,,,,26.78,24.61,28.76,,,,7.4,5.42,9.27,,,,6.17,4.02,8.08,,,,5.42,3.37,7.29,,,,1.26,-1.03,3.9,,,,3.45,1.52,5.33,,,,,,,,,,
2021-07-05,48.11,45.64,50.51,,,,26.8,24.65,28.8,,,,7.41,5.43,9.26,,,,6.18,4.0,8.09,,,,5.43,3.39,7.28,,,,1.26,-1.05,3.93,,,,3.46,1.53,5.33,,,,,,,,,,
2021-07-06,48.04,45.52,50.43,,,,26.83,24.71,28.87,,,,7.43,5.48,9.24,,,,6.18,4.0,8.08,,,,5.44,3.4,7.27,,,,1.26,-1.07,3.95,,,,3.46,1.55,5.33,,,,,,,,,,
2021-07-07,47.97,45.41,50.35,,,,26.86,24.76,28.91,,,,7.44,5.53,9.24,,,,6.18,4.04,8.06,,,,5.44,3.4,7.27,,,,1.27,-1.08,3.94,,,,3.47,1.6,5.33,,,,,,,,,,
2021-07-08,47.9,45.32,50.29,,,,26.9,24.8,28.93,,,,7.45,5.58,9.26,,,,6.18,4.07,8.04,,,,5.45,3.4,7.26,,,,1.27,-1.1,3.96,,,,3.47,1.6,5.33,,,,49.0,29.0,7.0,4.0,5.0,,3.0
2021-07-09,47.82,45.28,50.23,,,,26.93,24.8,28.97,,,,7.47,5.63,9.28,,,,6.19,4.11,8.06,,,,5.46,3.41,7.25,,,,1.27,-1.1,3.93,,,,3.48,1.64,5.33,,,,,,,,,,
2021-07-10,47.75,45.24,50.15,,,,26.96,24.81,29.01,,,,7.48,5.67,9.29,,,,6.19,4.15,8.1,,,,5.46,3.41,7.25,,,,1.27,-1.1,3.93,,,,3.49,1.62,5.33,,,,,,,,,,
2021-07-11,47.68,45.21,50.06,,,,26.99,24.84,29.05,,,,7.49,5.69,9.31,,,,6.19,4.19,8.11,,,,5.47,3.42,7.24,,,,1.28,-1.14,3.87,,,,3.49,1.6,5.34,,,,,,,,,,
2021-07-12,47.6,45.18,49.97,,,,27.03,24.86,29.13,,,,7.5,5.68,9.32,,,,6.2,4.23,8.1,,,,5.47,3.42,7.26,,,,1.28,-1.1,3.87,,,,3.5,1.58,5.39,,,,,,,,,,
2021-07-13,47.53,45.13,49.92,,,,27.06,24.88,29.14,,,,7.52,5.69,9.33,,,,6.2,4.27,8.09,,,,5.47,3.45,7.27,,,,1.28,-1.09,3.88,,,,3.51,1.59,5.39,,,,,,,,,,
2021-07-14,47.46,45.05,49.88,,,,27.1,24.93,29.16,,,,7.53,5.7,9.34,,,,6.2,4.31,8.07,,,,5.48,3.49,7.3,,,,1.29,-1.08,3.88,,,,3.51,1.6,5.39,,,,,,,,,,
2021-07-15,47.38,44.93,49.84,,,,27.13,24.94,29.2,,,,7.54,5.72,9.36,,,,6.21,4.33,8.06,,,,5.48,3.46,7.33,,,,1.29,-1.07,3.89,,,,3.52,1.57,5.43,,,,,,,,,,
2021-07-16,47.31,44.81,49.77,,,,27.17,24.94,29.23,,,,7.55,5.74,9.37,,,,6.21,4.33,8.04,,,,5.48,3.46,7.36,,,,1.29,-1.12,3.94,,,,3.53,1.62,5.46,,,,57.0,21.0,7.0,4.0,5.0,,4.0
2021-07-17,47.24,44.72,49.68,,,,27.2,25.05,29.27,,,,7.56,5.76,9.37,,,,6.21,4.33,8.06,,,,5.48,3.48,7.39,,,,1.3,-1.12,3.91,,,,3.54,1.58,5.5,,,,,,,,,,
2021-07-18,47.17,44.65,49.59,,,,27.24,25.06,29.34,,,,7.57,5.8,9.35,,,,6.22,4.33,8.07,,,,5.48,3.47,7.42,,,,1.3,-1.12,3.92,,,,3.55,1.6,5.54,,,,,,,,,,
2021-07-19,47.09,44.57,49.52,,,,27.27,25.07,29.4,,,,7.58,5.79,9.37,,,,6.22,4.3,8.06,,,,5.48,3.5,7.44,,,,1.3,-1.13,3.93,,,,3.55,1.61,5.57,,,,,,,,,,
2021-07-20,47.02,44.49,49.48,,,,27.31,25.08,29.45,,,,7.59,5.78,9.38,,,,6.22,4.32,8.05,,,,5.48,3.52,7.46,,,,1.31,-1.14,3.94,,,,3.56,1.62,5.61,,,,,,,,,,
2021-07-21,46.95,44.42,49.42,,,,27.34,25.09,29.5,,,,7.6,5.76,9.38,,,,6.23,4.31,8.04,,,,5.47,3.55,7.49,,,,1.31,-1.15,3.95,,,,3.57,1.63,5.64,,,,41.0,25.0,11.0,7.0,6.0,1.0,6.0
2021-07-22,46.88,44.34,49.41,,,,27.38,25.1,29.54,,,,7.61,5.75,9.38,,,,6.23,4.31,8.07,,,,5.47,3.57,7.51,,,,1.31,-1.17,3.96,,,,3.58,1.61,5.67,,,,,,,,,,
2021-07-23,46.81,44.26,49.35,,,,27.41,25.1,29.55,,,,7.62,5.74,9.38,,,,6.24,4.37,8.1,,,,5.47,3.6,7.54,,,,1.31,-1.18,3.95,,,,3.59,1.6,5.68,,,,,,,,,,
2021-07-24,46.74,44.18,49.25,,,,27.44,25.11,29.57,,,,7.63,5.73,9.38,,,,6.24,4.43,8.15,,,,5.47,3.67,7.57,,,,1.32,-1.14,3.9,,,,3.6,1.61,5.68,,,,,,,,,,
2021-07-25,46.67,44.09,49.16,,,,27.47,25.15,29.61,,,,7.64,5.74,9.37,,,,6.25,4.45,8.16,,,,5.46,3.75,7.56,,,,1.32,-1.11,3.92,,,,3.61,1.68,5.69,,,,,,,,,,
2021-07-26,46.61,44.02,49.09,,,,27.51,25.2,29.66,,,,7.64,5.77,9.36,,,,6.26,4.48,8.16,,,,5.46,3.76,7.54,,,,1.32,-1.15,3.94,,,,3.62,1.72,5.7,,,,,,,,,,
2021-07-27,46.54,43.93,49.09,,,,27.54,25.24,29.71,,,,7.65,5.78,9.36,,,,6.26,4.52,8.17,,,,5.45,3.74,7.51,,,,1.33,-1.18,3.93,,,,3.63,1.73,5.74,,,,,,,,,,
2021-07-28,46.48,43.87,49.0,,,,27.56,25.25,29.76,,,,7.66,5.8,9.39,,,,6.27,4.55,8.18,,,,5.45,3.73,7.48,,,,1.33,-1.22,3.9,,,,3.64,1.74,5.75,,,,,,,,,,
2021-07-29,46.41,43.79,48.98,,,,27.59,25.26,29.83,,,,7.67,5.8,9.43,,,,6.28,4.59,8.2,,,,5.44,3.75,7.46,,,,1.33,-1.24,3.94,,,,3.65,1.73,5.75,,,,51.0,27.0,7.0,5.0,4.0,2.0,3.0
2021-07-30,46.35,43.75,48.96,,,,27.62,25.29,29.85,,,,7.68,5.83,9.45,,,,6.29,4.58,8.23,,,,5.44,3.72,7.43,,,,1.33,-1.27,3.93,,,,3.66,1.71,5.77,,,,,,,,,,
2021-07-31,46.29,43.7,48.94,,,,27.65,25.31,29.89,,,,7.69,5.84,9.48,,,,6.29,4.59,8.26,,,,5.43,3.69,7.41,,,,1.33,-1.29,3.93,,,,3.67,1.75,5.77,,,,,,,,,,
2021-08-01,46.22,43.68,48.92,,,,27.67,25.34,29.97,,,,7.7,5.87,9.52,,,,6.3,4.59,8.29,,,,5.43,3.66,7.38,,,,1.34,-1.31,3.9,,,,3.68,1.81,5.79,,,,,,,,,,
2021-08-02,46.16,43.65,48.9,,,,27.69,25.34,30.03,,,,7.71,5.89,9.55,,,,6.31,4.62,8.32,,,,5.42,3.63,7.34,,,,1.34,-1.36,3.91,,,,3.7,1.81,5.8,,,,,,,,,,
2021-08-03,46.1,43.57,48.89,,,,27.72,25.35,30.05,,,,7.72,5.93,9.58,,,,6.32,4.65,8.35,,,,5.41,3.61,7.32,,,,1.34,-1.45,3.94,,,,3.71,1.81,5.77,,,,,,,,,,
2021-08-04,46.05,43.5,48.86,,,,27.74,25.39,30.08,,,,7.73,5.96,9.6,,,,6.33,4.64,8.37,,,,5.41,3.61,7.3,,,,1.34,-1.49,3.92,,,,3.72,1.81,5.74,,,,,,,,,,
2021-08-05,45.99,43.47,48.81,,,,27.76,25.4,30.12,,,,7.74,5.99,9.63,,,,6.35,4.61,8.36,,,,5.4,3.57,7.27,,,,1.34,-1.52,3.95,,,,3.73,1.81,5.72,,,,,,,,,,
2021-08-06,45.93,43.43,48.71,,,,27.78,25.42,30.18,,,,7.75,6.03,9.67,,,,6.36,4.62,8.34,,,,5.39,3.58,7.24,,,,1.34,-1.54,3.9,,,,3.74,1.84,5.73,,,,48.0,25.0,7.0,6.0,5.0,2.0,4.0
2021-08-07,45.87,43.4,48.61,,,,27.8,25.44,30.23,,,,7.76,6.06,9.67,,,,6.37,4.62,8.36,,,,5.39,3.61,7.22,,,,1.34,-1.45,3.89,,,,3.75,1.86,5.76,,,,,,,,,,
2021-08-08,45.82,43.38,48.58,,,,27.82,25.46,30.28,,,,7.77,6.1,9.68,,,,6.39,4.6,8.38,,,,5.38,3.63,7.18,,,,1.34,-1.45,3.91,,,,3.76,1.89,5.79,,,,,,,,,,
2021-08-09,45.76,43.35,48.54,,,,27.84,25.52,30.32,,,,7.78,6.1,9.7,,,,6.4,4.62,8.41,,,,5.37,3.66,7.16,,,,1.34,-1.51,3.95,,,,3.77,1.92,5.81,,,,,,,,,,
2021-08-10,45.71,43.28,48.49,,,,27.85,25.61,30.37,,,,7.79,6.13,9.72,,,,6.42,4.66,8.43,,,,5.37,3.67,7.13,,,,1.34,-1.52,3.99,,,,3.78,1.95,5.83,,,,,,,,,,
2021-08-11,45.65,43.18,48.45,,,,27.87,25.64,30.41,,,,7.8,6.18,9.74,,,,6.43,4.67,8.46,,,,5.36,3.64,7.11,,,,1.34,-1.5,4.02,,,,3.79,1.99,5.85,,,,,,,,,,
2021-08-12,45.6,43.08,48.41,,,,27.89,25.66,30.45,,,,7.81,6.17,9.76,,,,6.45,4.67,8.48,,,,5.35,3.62,7.08,,,,1.34,-1.48,4.02,,,,3.8,1.98,5.88,,,,50.0,26.0,7.0,7.0,7.0,,1.0
2021-08-13,45.54,42.95,48.36,,,,27.9,25.69,30.48,,,,7.82,6.16,9.75,,,,6.46,4.7,8.5,,,,5.35,3.62,7.07,,,,1.34,-1.46,4.0,,,,3.81,1.99,5.9,,,,,,,,,,
2021-08-14,45.49,42.9,48.31,,,,27.92,25.71,30.49,,,,7.83,6.16,9.8,,,,6.48,4.74,8.5,,,,5.34,3.59,7.07,,,,1.34,-1.44,3.99,,,,3.82,2.0,5.9,,,,,,,,,,
2021-08-15,45.44,42.8,48.25,,,,27.94,25.74,30.46,,,,7.84,6.18,9.82,,,,6.5,4.75,8.51,,,,5.34,3.56,7.08,,,,1.34,-1.41,3.98,,,,3.83,2.0,5.91,,,,,,,,,,
2021-08-16,45.38,42.72,48.2,,,,27.95,25.77,30.43,,,,7.85,6.21,9.81,,,,6.52,4.79,8.57,,,,5.33,3.54,7.08,,,,1.34,-1.44,3.98,,,,3.84,2.0,5.92,,,,,,,,,,
2021-08-17,45.33,42.64,48.14,,,,27.97,25.78,30.4,,,,7.86,6.23,9.79,,,,6.54,4.83,8.58,,,,5.33,3.52,7.14,,,,1.34,-1.43,3.99,,,,3.85,2.0,5.92,,,,,,,,,,
2021-08-18,45.27,42.56,48.07,,,,27.99,25.75,30.37,,,,7.87,6.26,9.78,,,,6.56,4.88,8.6,,,,5.32,3.57,7.13,,,,1.34,-1.4,4.0,,,,3.86,2.03,5.91,,,,43.0,28.0,10.0,7.0,7.0,1.0,2.0
2021-08-19,45.22,42.5,48.01,,,,28.0,25.78,30.35,,,,7.88,6.28,9.81,,,,6.58,4.92,8.61,,,,5.32,3.62,7.1,,,,1.34,-1.43,3.91,,,,3.87,2.06,5.91,,,,,,,,,,
2021-08-20,45.16,42.43,47.94,,,,28.02,25.8,30.33,,,,7.88,6.26,9.84,,,,6.6,4.94,8.63,,,,5.31,3.67,7.08,,,,1.34,-1.47,3.89,,,,3.88,2.06,5.9,,,,,,,,,,
2021-08-21,45.1,42.37,47.87,,,,28.04,25.81,30.4,,,,7.89,6.27,9.87,,,,6.62,4.95,8.64,,,,5.31,3.69,7.06,,,,1.34,-1.43,3.93,,,,3.89,2.06,5.9,,,,,,,,,,
2021-08-22,45.05,42.38,47.79,,,,28.06,25.77,30.46,,,,7.9,6.26,9.85,,,,6.64,4.96,8.65,,,,5.31,3.66,7.05,,,,1.34,-1.39,3.97,,,,3.89,2.05,5.89,,,,,,,,,,
2021-08-23,44.99,42.38,47.72,,,,28.08,25.74,30.51,,,,7.9,6.26,9.84,,,,6.67,4.97,8.65,,,,5.3,3.63,7.07,,,,1.33,-1.33,4.0,,,,3.9,2.04,5.89,,,,,,,,,,
2021-08-24,44.93,42.39,47.64,,,,28.1,25.73,30.57,,,,7.91,6.27,9.83,,,,6.69,4.97,8.66,,,,5.3,3.61,7.09,,,,1.33,-1.31,3.99,,,,3.91,2.06,5.87,,,,,,,,,,
2021-08-25,44.87,42.34,47.61,,,,28.12,25.77,30.62,,,,7.92,6.27,9.81,,,,6.71,4.98,8.66,,,,5.3,3.59,7.07,,,,1.33,-1.29,3.97,,,,3.92,2.08,5.87,,,,,,,,,,
2021-08-26,44.81,42.25,47.58,,,,28.14,25.76,30.66,,,,7.92,6.31,9.79,,,,6.74,5.0,8.66,,,,5.29,3.59,7.01,,,,1.33,-1.26,3.96,,,,3.93,2.13,5.87,,,,43.0,26.0,6.0,8.0,8.0,,6.0
2021-08-27,44.75,42.23,47.54,,,,28.16,25.76,30.71,,,,7.93,6.35,9.76,,,,6.76,5.01,8.67,,,,5.29,3.65,6.95,,,,1.33,-1.23,3.95,,,,3.94,2.14,5.86,,,,,,,,,,
2021-08-28,44.68,42.2,47.52,,,,28.18,25.77,30.71,,,,7.93,6.29,9.73,,,,6.79,5.1,8.66,,,,5.29,3.69,6.92,,,,1.32,-1.2,3.92,,,,3.95,2.15,5.86,,,,,,,,,,
2021-08-29,44.62,42.18,47.49,,,,28.2,25.77,30.7,,,,7.94,6.28,9.72,,,,6.82,5.16,8.7,,,,5.29,3.74,6.91,,,,1.32,-1.21,3.92,,,,3.96,2.16,5.86,,,,,,,,,,
2021-08-30,44.55,42.1,47.45,,,,28.22,25.77,30.72,,,,7.94,6.27,9.71,,,,6.84,5.21,8.74,,,,5.28,3.73,6.91,,,,1.32,-1.22,3.93,,,,3.96,2.14,5.86,,,,,,,,,,
2021-08-31,44.49,42.02,47.4,,,,28.25,25.78,30.79,,,,7.95,6.24,9.73,,,,6.87,5.22,8.73,,,,5.28,3.71,6.93,,,,1.31,-1.23,3.93,,,,3.97,2.12,5.82,,,,,,,,,,
2021-09-01,44.42,41.94,47.29,,,,28.27,25.79,30.81,,,,7.95,6.24,9.75,,,,6.9,5.24,8.73,,,,5.28,3.7,6.95,,,,1.31,-1.24,4.0,,,,3.98,2.13,5.86,,,,,,,,,,
2021-09-02,44.35,41.86,47.18,,,,28.3,25.81,30.82,,,,7.95,6.26,9.73,,,,6.93,5.25,8.73,,,,5.28,3.68,6.95,,,,1.31,-1.25,3.96,,,,3.99,2.14,5.84,,,,,,,,,,
2021-09-03,44.29,41.79,47.09,,,,28.33,25.84,30.82,,,,7.95,6.28,9.75,,,,6.95,5.25,8.75,,,,5.28,3.67,6.93,,,,1.31,-1.25,3.97,,,,4.0,2.15,5.82,,,,40.0,35.0,8.0,8.0,2.0,1.0,4.0
2021-09-04,44.22,41.71,46.99,,,,28.36,25.86,30.82,,,,7.96,6.31,9.77,,,,6.98,5.24,8.76,,,,5.28,3.65,6.95,,,,1.3,-1.26,4.05,,,,4.01,2.17,5.81,,,,,,,,,,
2021-09-05,44.14,41.67,46.83,,,,28.39,25.87,30.95,,,,7.96,6.29,9.79,,,,7.01,5.3,8.79,,,,5.27,3.61,7.02,,,,1.3,-1.26,4.05,,,,4.02,2.18,5.82,,,,,,,,,,
2021-09-06,44.07,41.64,46.71,,,,28.42,25.9,31.0,,,,7.96,6.3,9.81,,,,7.04,5.31,8.81,,,,5.27,3.56,7.0,,,,1.29,-1.25,4.06,,,,4.03,2.2,5.83,,,,,,,,,,
2021-09-07,44.0,41.56,46.62,,,,28.45,26.02,30.96,,,,7.96,6.34,9.82,,,,7.07,5.29,8.83,,,,5.27,3.52,6.98,,,,1.29,-1.26,4.05,,,,4.04,2.2,5.84,,,,,,,,,,
2021-09-08,43.93,41.5,46.53,,,,28.49,26.07,30.92,,,,7.96,6.36,9.84,,,,7.09,5.34,8.85,,,,5.27,3.48,6.98,,,,1.29,-1.29,4.03,,,,4.04,2.21,5.84,,,,,,,,,,
2021-09-09,43.85,41.45,46.41,,,,28.52,26.11,30.95,,,,7.96,6.38,9.89,,,,7.12,5.35,8.98,,,,5.27,3.48,6.96,,,,1.28,-1.28,4.02,,,,4.05,2.22,5.85,,,,35.0,32.0,7.0,9.0,7.0,1.0,5.0
2021-09-10,43.78,41.36,46.34,,,,28.56,26.16,31.0,,,,7.96,6.34,9.88,,,,7.15,5.33,9.06,,,,5.27,3.48,6.94,,,,1.28,-1.26,4.0,,,,4.07,2.24,5.86,,,,,,,,,,
2021-09-11,43.71,41.28,46.26,,,,28.6,26.22,31.05,,,,7.96,6.35,9.86,,,,7.17,5.36,9.12,,,,5.26,3.48,6.92,,,,1.28,-1.27,3.98,,,,4.08,2.23,5.87,,,,,,,,,,
2021-09-12,43.63,41.2,46.19,,,,28.63,26.24,31.09,,,,7.96,6.34,9.85,,,,7.2,5.38,9.18,,,,5.26,3.45,6.9,,,,1.27,-1.27,3.97,,,,4.09,2.22,5.89,,,,,,,,,,
2021-09-13,43.55,41.11,46.11,,,,28.68,26.23,31.14,,,,7.96,6.33,9.85,,,,7.22,5.38,9.21,,,,5.26,3.47,6.89,,,,1.27,-1.29,3.95,,,,4.1,2.23,5.9,,,,,,,,,,
2021-09-14,43.48,41.05,46.0,,,,28.72,26.25,31.18,,,,7.96,6.31,9.85,,,,7.25,5.39,9.22,,,,5.26,3.47,6.87,,,,1.26,-1.32,3.93,,,,4.11,2.21,5.93,,,,,,,,,,
2021-09-15,43.4,41.01,45.86,,,,28.76,26.31,31.22,,,,7.97,6.29,9.85,,,,7.27,5.39,9.23,,,,5.25,3.44,6.85,,,,1.26,-1.34,3.91,,,,4.12,2.24,5.96,,,,,,,,,,
2021-09-16,43.32,40.95,45.78,,,,28.8,26.35,31.23,,,,7.97,6.27,9.88,,,,7.29,5.4,9.24,,,,5.25,3.41,6.83,,,,1.26,-1.38,3.83,,,,4.14,2.27,5.99,,,,41.0,35.0,6.0,5.0,3.0,2.0,4.0
2021-09-17,43.25,40.88,45.74,,,,28.85,26.44,31.25,,,,7.97,6.25,9.9,,,,7.31,5.41,9.25,,,,5.25,3.38,6.81,,,,1.25,-1.4,3.83,,,,4.15,2.27,6.02,,,,,,,,,,
2021-09-18,43.17,40.8,45.66,,,,28.9,26.46,31.27,,,,7.97,6.23,9.93,,,,7.33,5.41,9.25,,,,5.24,3.37,6.82,,,,1.25,-1.43,3.83,,,,4.16,2.27,6.05,,,,,,,,,,
2021-09-19,43.09,40.72,45.57,,,,28.95,26.49,31.37,,,,7.97,6.21,9.92,,,,7.35,5.42,9.26,,,,5.24,3.36,6.84,,,,1.24,-1.44,3.84,,,,4.18,2.27,6.05,,,,,,,,,,
2021-09-20,43.01,40.65,45.47,,,,29.0,26.52,31.41,,,,7.97,6.21,9.91,,,,7.37,5.42,9.26,,,,5.23,3.33,6.85,,,,1.24,-1.46,3.84,,,,4.19,2.28,6.03,,,,,,,,,,
2021-09-21,42.93,40.56,45.38,,,,29.05,26.55,31.44,,,,7.97,6.22,9.9,,,,7.38,5.44,9.25,,,,5.22,3.3,6.88,,,,1.23,-1.48,3.83,,,,4.21,2.28,6.03,,,,,,,,,,
2021-09-22,42.85,40.48,45.28,,,,29.11,26.64,31.46,,,,7.97,6.2,9.91,,,,7.4,5.45,9.25,,,,5.22,3.26,6.9,,,,1.23,-1.5,3.83,,,,4.22,2.28,6.02,,,,,,,,,,
2021-09-23,42.77,40.41,45.17,,,,29.16,26.72,31.49,,,,7.98,6.18,9.9,,,,7.41,5.5,9.24,,,,5.21,3.23,6.92,,,,1.23,-1.49,3.83,,,,4.24,2.29,6.01,,,,47.0,28.0,10.0,5.0,4.0,,3.0
2021-09-24,42.69,40.37,45.07,,,,29.22,26.77,31.52,,,,7.98,6.16,9.89,,,,7.42,5.54,9.24,,,,5.2,3.21,6.94,,,,1.22,-1.48,3.83,,,,4.26,2.33,6.02,,,,,,,,,,
2021-09-25,42.61,40.34,45.0,,,,29.28,26.83,31.55,,,,7.98,6.16,9.88,,,,7.43,5.53,9.24,,,,5.19,3.19,6.95,,,,1.22,-1.48,3.84,,,,4.27,2.35,6.07,,,,,,,,,,
2021-09-26,42.53,40.18,44.85,,,,29.34,26.89,31.58,,,,7.98,6.16,9.87,,,,7.44,5.53,9.23,,,,5.18,3.17,6.96,,,,1.21,-1.47,3.85,,,,4.29,2.36,6.11,,,,,,,,,,
2021-09-27,42.44,40.14,44.76,,,,29.4,26.96,31.64,,,,7.99,6.16,9.86,,,,7.45,5.52,9.21,,,,5.17,3.16,6.97,,,,1.21,-1.47,3.75,,,,4.31,2.37,6.15,,,,,,,,,,
2021-09-28,42.36,40.1,44.71,,,,29.47,27.03,31.7,,,,7.99,6.16,9.88,,,,7.46,5.51,9.21,,,,5.16,3.14,6.98,,,,1.21,-1.41,3.7,,,,4.33,2.39,6.18,,,,,,,,,,
2021-09-29,42.28,39.99,44.67,,,,29.53,27.12,31.76,,,,7.99,6.16,9.91,,,,7.46,5.5,9.21,,,,5.15,3.13,6.99,,,,1.2,-1.35,3.74,,,,4.35,2.4,6.2,,,,46.0,28.0,6.0,9.0,4.0,1.0,6.0
2021-09-30,42.2,39.9,44.59,,,,29.59,27.19,31.84,,,,8.0,6.16,9.95,,,,7.46,5.49,9.23,,,,5.14,3.1,6.92,,,,1.2,-1.34,3.77,,,,4.37,2.42,6.22,,,,,,,,,,
2021-10-01,42.12,39.88,44.5,,,,29.66,27.25,31.91,,,,8.0,6.13,9.98,,,,7.47,5.48,9.23,,,,5.13,3.08,6.86,,,,1.19,-1.34,3.79,,,,4.39,2.43,6.24,,,,,,,,,,
2021-10-02,42.04,39.79,44.43,,,,29.72,27.36,31.97,,,,8.0,6.13,9.97,,,,7.47,5.47,9.25,,,,5.12,3.05,6.79,,,,1.19,-1.34,3.73,,,,4.41,2.45,6.25,,,,,,,,,,
2021-10-03,41.96,39.73,44.35,,,,29.79,27.47,32.03,,,,8.01,6.13,9.96,,,,7.47,5.46,9.26,,,,5.11,3.03,6.75,,,,1.19,-1.32,3.69,,,,4.43,2.48,6.26,,,,,,,,,,
2021-10-04,41.89,39.67,44.27,,,,29.86,27.57,32.09,,,,8.01,6.15,9.94,,,,7.46,5.45,9.27,,,,5.1,3.0,6.78,,,,1.18,-1.31,3.73,,,,4.45,2.5,6.27,,,,,,,,,,
