date,Positive (post-2024 election),Positive (post-2024 election) (low),Positive (post-2024 election) (high),Negative (post-2024 election),Negative (post-2024 election) (low),Negative (post-2024 election) (high),Positive (poll),Negative (poll)
2025-11-04,9.46,8.8,10.22,79.34,77.85,80.42,,
2025-11-05,9.44,8.77,10.19,79.32,77.89,80.4,,
2025-11-06,9.42,8.75,10.17,79.3,77.89,80.33,,
2025-11-07,9.4,8.73,10.14,79.28,77.8,80.27,7.7,78.7
2025-11-08,9.38,8.7,10.12,79.26,77.71,80.23,,
2025-11-09,9.36,8.68,10.09,79.23,77.62,80.22,,
2025-11-10,9.35,8.68,10.06,79.2,77.6,80.23,,
2025-11-11,9.33,8.68,10.03,79.17,77.53,80.25,,
2025-11-12,9.31,8.68,10.0,79.14,77.4,80.25,10.0,80.0
2025-11-13,9.29,8.68,9.97,79.1,77.21,80.22,,
2025-11-14,9.28,8.68,9.93,79.06,77.02,80.19,,
2025-11-15,9.26,8.67,9.91,79.02,76.92,80.19,,
2025-11-16,9.24,8.66,9.88,78.98,76.76,80.2,,
2025-11-17,9.23,8.65,9.85,78.93,76.63,80.2,,
2025-11-18,9.21,8.64,9.84,78.88,76.48,80.2,,
2025-11-19,9.2,8.63,9.8,78.84,76.32,80.2,,
2025-11-20,9.18,8.61,9.75,78.78,76.19,80.21,,
2025-11-21,9.17,8.6,9.73,78.73,76.03,80.23,10.0,79.0
2025-11-22,9.15,8.57,9.72,78.68,75.89,80.25,,
2025-11-23,9.14,8.55,9.71,78.62,75.75,80.27,,
2025-11-24,9.13,8.54,9.68,78.56,75.59,80.28,,
2025-11-25,9.12,8.55,9.68,78.5,75.38,80.29,,
2025-11-26,9.11,8.56,9.66,78.43,75.24,80.28,,
2025-11-27,9.11,8.56,9.64,78.36,75.11,80.25,,
2025-11-28,9.1,8.58,9.64,78.3,74.98,80.22,10.0,78.0
2025-11-29,9.1,8.56,9.63,78.22,74.85,80.19,,
2025-11-30,9.1,8.55,9.63,78.15,74.73,80.15,,
2025-12-01,9.1,8.53,9.61,78.08,74.6,80.1,9.0,84.0
2025-12-02,9.1,8.52,9.62,78.0,74.41,80.08,4.0,80.0
2025-12-03,9.1,8.5,9.63,77.92,74.3,80.08,,
2025-12-04,9.1,8.49,9.63,77.84,74.18,80.07,,
2025-12-05,9.11,8.48,9.64,77.77,74.07,80.06,,
2025-12-06,9.12,8.47,9.65,77.69,73.95,80.03,,
2025-12-07,9.12,8.48,9.66,77.61,73.83,80.03,,
2025-12-08,9.13,8.51,9.66,77.53,73.72,80.02,8.0,83.0
2025-12-09,9.15,8.5,9.67,77.45,73.62,80.02,,
2025-12-10,9.16,8.48,9.69,77.37,73.53,80.01,,
2025-12-11,9.17,8.49,9.71,77.29,73.41,79.98,,
2025-12-12,9.19,8.5,9.74,77.21,73.31,79.95,8.0,78.0
2025-12-13,9.2,8.52,9.74,77.14,73.22,79.93,,
2025-12-14,9.22,8.53,9.77,77.06,73.13,79.9,,
2025-12-15,9.24,8.54,9.81,76.99,73.05,79.88,,
2025-12-16,9.25,8.54,9.83,76.92,72.96,79.81,,
2025-12-17,9.27,8.55,9.85,76.84,72.91,79.8,,
2025-12-18,9.29,8.56,9.9,76.77,72.86,79.78,,
2025-12-19,9.31,8.56,9.94,76.71,72.73,79.77,,
2025-12-20,9.33,8.57,9.98,76.64,72.67,79.74,,
2025-12-21,9.35,8.57,10.02,76.57,72.6,79.72,,
2025-12-22,9.37,8.58,10.07,76.5,72.52,79.71,,
2025-12-23,9.39,8.58,10.1,76.44,72.45,79.7,9.0,83.0
2025-12-24,9.41,8.58,10.11,76.37,72.38,79.68,,
2025-12-25,9.43,8.6,10.15,76.31,72.32,79.66,,
2025-12-26,9.46,8.63,10.17,76.25,72.26,79.64,,
2025-12-27,9.48,8.65,10.22,76.19,72.2,79.63,,
2025-12-28,9.5,8.66,10.27,76.13,72.12,79.61,,
2025-12-29,9.52,8.67,10.32,76.07,72.01,79.59,,
2025-12-30,9.55,8.69,10.37,76.02,71.91,79.6,,
2025-12-31,9.57,8.71,10.41,75.96,71.8,79.61,,
2026-01-01,9.59,8.73,10.44,75.91,71.7,79.62,8.0,80.0
2026-01-02,9.62,8.76,10.47,75.86,71.63,79.62,,
2026-01-03,9.64,8.78,10.51,75.81,71.58,79.59,,
2026-01-04,9.66,8.8,10.56,75.76,71.54,79.57,,
2026-01-05,9.69,8.81,10.6,75.71,71.52,79.54,,
2026-01-06,9.71,8.82,10.65,75.67,71.5,79.54,,
2026-01-07,9.74,8.83,10.7,75.62,71.49,79.54,,
2026-01-08,9.76,8.84,10.74,75.58,71.37,79.54,,
2026-01-09,9.79,8.86,10.79,75.54,71.24,79.53,10.5,67.0
2026-01-10,9.82,8.88,10.83,75.5,71.13,79.53,,
2026-01-11,9.84,8.92,10.88,75.46,71.08,79.52,,
2026-01-12,9.87,8.95,10.92,75.43,71.06,79.5,,
2026-01-13,9.89,8.96,10.96,75.4,71.01,79.48,,
2026-01-14,9.92,8.97,11.0,75.36,70.96,79.46,,
2026-01-15,9.95,8.98,11.04,75.34,70.93,79.44,,
2026-01-16,9.97,8.99,11.08,75.31,70.91,79.41,,
2026-01-17,10.0,9.0,11.11,75.28,70.86,79.39,,
2026-01-18,10.02,9.02,11.15,75.26,70.77,79.36,,
2026-01-19,10.05,9.05,11.18,75.24,70.7,79.34,,
2026-01-20,10.07,9.07,11.22,75.22,70.63,79.31,,
2026-01-21,10.1,9.11,11.25,75.21,70.61,79.27,,
2026-01-22,10.12,9.14,11.28,75.19,70.6,79.22,,
2026-01-23,10.15,9.16,11.31,75.18,70.59,79.18,9.5,75.5
2026-01-24,10.17,9.18,11.34,75.17,70.59,79.15,,
2026-01-25,10.2,9.2,11.37,75.15,70.59,79.08,,
2026-01-26,10.22,9.21,11.4,75.14,70.59,79.03,,
2026-01-27,10.24,9.23,11.4,75.14,70.6,79.0,,
2026-01-28,10.27,9.25,11.41,75.13,70.62,78.95,,
2026-01-29,10.29,9.28,11.46,75.12,70.63,78.91,,
2026-01-30,10.31,9.31,11.5,75.12,70.65,78.9,,
2026-01-31,10.33,9.35,11.53,75.12,70.67,78.88,,
2026-02-01,10.36,9.41,11.55,75.12,70.69,78.85,9.0,80.0
2026-02-02,10.38,9.44,11.57,75.12,70.72,78.84,,
2026-02-03,10.4,9.44,11.59,75.12,70.74,78.82,,
2026-02-04,10.42,9.46,11.59,75.13,70.78,78.81,,
2026-02-05,10.44,9.49,11.58,75.13,70.81,78.79,,
2026-02-06,10.46,9.51,11.58,75.14,70.85,78.78,11.5,70.2
2026-02-07,10.48,9.54,11.58,75.15,70.92,78.77,,
2026-02-08,10.5,9.57,11.58,75.16,71.0,78.75,,
2026-02-09,10.51,9.58,11.58,75.18,71.03,78.74,,
2026-02-10,10.53,9.6,11.58,75.19,71.06,78.72,9.0,83.0
2026-02-11,10.55,9.62,11.58,75.21,71.1,78.68,14.0,82.0
2026-02-12,10.56,9.63,11.57,75.23,71.14,78.66,,
2026-02-13,10.58,9.64,11.58,75.26,71.19,78.65,,
2026-02-14,10.59,9.65,11.6,75.28,71.26,78.63,,
2026-02-15,10.61,9.66,11.62,75.31,71.33,78.62,,
2026-02-16,10.62,9.67,11.63,75.34,71.39,78.6,,
2026-02-17,10.63,9.68,11.65,75.37,71.42,78.59,,
2026-02-18,10.64,9.69,11.66,75.41,71.49,78.58,,
2026-02-19,10.66,9.69,11.68,75.45,71.63,78.57,,
2026-02-20,10.67,9.7,11.69,75.48,71.73,78.56,,
2026-02-21,10.68,9.7,11.7,75.52,71.83,78.56,,
2026-02-22,10.69,9.71,11.71,75.57,71.94,78.55,,
2026-02-23,10.7,9.72,11.73,75.61,72.02,78.54,,
2026-02-24,10.71,9.74,11.75,75.66,72.13,78.54,,
2026-02-25,10.72,9.74,11.77,75.7,72.23,78.54,,
2026-02-26,10.73,9.75,11.79,75.75,72.34,78.59,,
2026-02-27,10.73,9.75,11.8,75.8,72.45,78.65,8.0,79.0
2026-02-28,10.74,9.76,11.8,75.85,72.56,78.72,,
2026-03-01,10.75,9.76,11.8,75.9,72.68,78.78,,
2026-03-02,10.76,9.77,11.82,75.95,72.75,78.85,,
2026-03-03,10.77,9.78,11.83,76.01,72.85,78.85,,
2026-03-04,10.78,9.78,11.84,76.06,72.97,78.85,,
2026-03-05,10.78,9.79,11.84,76.12,73.07,78.84,14.0,69.0
2026-03-06,10.79,9.79,11.84,76.17,73.17,78.83,9.5,76.0
2026-03-07,10.8,9.8,11.84,76.23,73.33,78.82,,
2026-03-08,10.8,9.81,11.84,76.28,73.45,78.81,,
2026-03-09,10.81,9.82,11.84,76.34,73.51,78.8,,
2026-03-10,10.82,9.82,11.83,76.4,73.56,78.8,,
2026-03-11,10.82,9.83,11.83,76.45,73.62,78.86,10.0,88.0
2026-03-12,10.83,9.84,11.82,76.51,73.72,78.86,,
2026-03-13,10.83,9.85,11.81,76.56,73.82,78.85,,
2026-03-14,10.84,9.86,11.8,76.61,73.91,78.82,,
2026-03-15,10.84,9.86,11.79,76.67,74.01,78.84,,
2026-03-16,10.85,9.86,11.79,76.72,74.11,78.92,,
2026-03-17,10.85,9.87,11.78,76.76,74.22,79.0,,
2026-03-18,10.86,9.88,11.76,76.81,74.31,79.08,,
2026-03-19,10.86,9.9,11.75,76.86,74.42,79.15,,
2026-03-20,10.87,9.91,11.74,76.9,74.53,79.11,12.0,75.0
2026-03-21,10.87,9.93,11.73,76.94,74.63,79.07,,
2026-03-22,10.88,9.96,11.72,76.98,74.73,79.02,,
2026-03-23,10.88,9.96,11.72,77.01,74.81,79.04,13.0,83.0
2026-03-24,10.89,9.97,11.72,77.04,74.86,79.06,,
2026-03-25,10.89,9.97,11.72,77.07,74.96,79.03,,
2026-03-26,10.89,9.99,11.73,77.1,75.04,79.02,9.0,79.0
2026-03-27,10.9,10.02,11.73,77.13,75.1,79.03,,
2026-03-28,10.9,10.03,11.72,77.15,75.16,79.06,,
2026-03-29,10.91,10.04,11.72,77.17,75.22,79.09,,
2026-03-30,10.91,10.05,11.72,77.2,75.32,79.11,,
2026-03-31,10.91,10.06,11.71,77.22,75.34,79.11,,
2026-04-01,10.92,10.07,11.71,77.24,75.39,79.1,,
2026-04-02,10.92,10.08,11.7,77.26,75.41,79.1,,
2026-04-03,10.92,10.09,11.69,77.28,75.5,79.09,,
2026-04-04,10.93,10.09,11.69,77.3,75.53,79.09,,
2026-04-05,10.93,10.1,11.69,77.32,75.57,79.15,,
2026-04-06,10.93,10.11,11.69,77.34,75.56,79.19,,
2026-04-07,10.94,10.12,11.7,77.35,75.57,79.16,,
2026-04-08,10.94,10.13,11.7,77.37,75.6,79.13,,
2026-04-09,10.94,10.14,11.69,77.38,75.65,79.09,,
2026-04-10,10.95,10.15,11.67,77.39,75.64,79.08,,
2026-04-11,10.95,10.17,11.65,77.4,75.7,79.04,,
2026-04-12,10.96,10.2,11.64,77.4,75.77,79.03,,
2026-04-13,10.96,10.21,11.63,77.4,75.82,79.03,11.0,78.0
2026-04-14,10.97,10.22,11.64,77.4,75.82,79.02,,
2026-04-15,10.98,10.23,11.66,77.4,75.85,79.0,,
2026-04-16,10.98,10.26,11.65,77.39,75.87,78.98,,
2026-04-17,10.99,10.28,11.63,77.38,75.9,78.96,,
2026-04-18,11.0,10.3,11.65,77.36,75.89,78.94,,
2026-04-19,11.01,10.31,11.67,77.34,75.8,78.92,,
2026-04-20,11.02,10.34,11.68,77.31,75.77,78.9,,
2026-04-21,11.04,10.36,11.68,77.28,75.78,78.85,,
2026-04-22,11.05,10.39,11.68,77.25,75.8,78.79,,
2026-04-23,11.07,10.41,11.7,77.21,75.74,78.75,,
2026-04-24,11.08,10.44,11.72,77.16,75.69,78.74,10.0,79.0
2026-04-25,11.1,10.46,11.74,77.12,75.63,78.73,,
2026-04-26,11.12,10.49,11.75,77.06,75.61,78.64,,
2026-04-27,11.13,10.52,11.76,77.01,75.6,78.56,,
2026-04-28,11.15,10.56,11.76,76.95,75.58,78.49,,
2026-04-29,11.17,10.59,11.77,76.89,75.56,78.45,,
2026-04-30,11.19,10.61,11.82,76.82,75.52,78.41,,
2026-05-01,11.22,10.64,11.84,76.75,75.44,78.36,12.0,76.0
2026-05-02,11.24,10.67,11.86,76.67,75.35,78.29,,
2026-05-03,11.27,10.7,11.87,76.59,75.24,78.19,,
2026-05-04,11.29,10.73,11.87,76.51,75.16,78.05,,
2026-05-05,11.32,10.77,11.89,76.41,75.05,77.96,,
2026-05-06,11.35,10.8,11.92,76.32,74.93,77.88,,
2026-05-07,11.38,10.84,11.96,76.22,74.79,77.79,,
2026-05-08,11.41,10.9,11.98,76.11,74.64,77.71,10.0,76.0
2026-05-09,11.44,10.93,12.01,76.0,74.4,77.63,,
2026-05-10,11.48,10.98,12.06,75.88,74.25,77.53,,
2026-05-11,11.51,11.02,12.11,75.76,74.16,77.43,,
2026-05-12,11.55,11.04,12.17,75.64,74.0,77.28,,
2026-05-13,11.58,11.06,12.25,75.52,73.83,77.17,,
2026-05-14,11.62,11.07,12.32,75.39,73.71,77.03,,
2026-05-15,11.65,11.09,12.37,75.26,73.58,76.88,,
2026-05-16,11.69,11.12,12.44,75.14,73.48,76.71,,
2026-05-17,11.73,11.12,12.51,75.01,73.37,76.57,,
2026-05-18,11.76,11.14,12.57,74.88,73.21,76.45,,
2026-05-19,11.8,11.16,12.64,74.75,73.04,76.21,,
2026-05-20,11.84,11.17,12.72,74.62,72.92,76.14,,
2026-05-21,11.87,11.19,12.81,74.5,72.8,76.0,,
2026-05-22,11.91,11.21,12.9,74.37,72.64,75.85,12.0,74.0
2026-05-23,11.95,11.23,12.96,74.25,72.54,75.69,,
2026-05-24,11.98,11.25,13.04,74.14,72.44,75.57,,
2026-05-25,12.02,11.28,13.1,74.02,72.31,75.44,,
2026-05-26,12.06,11.3,13.16,73.91,72.16,75.32,,
2026-05-27,12.09,11.32,13.21,73.8,72.07,75.23,,
2026-05-28,12.13,11.34,13.31,73.7,71.99,75.11,,
2026-05-29,12.16,11.35,13.32,73.6,71.88,74.99,,
2026-05-30,12.2,11.36,13.39,73.5,71.81,74.88,,
2026-05-31,12.23,11.37,13.46,73.41,71.76,74.76,,
2026-06-01,12.26,11.39,13.52,73.31,71.7,74.7,,
2026-06-02,12.3,11.4,13.59,73.23,71.59,74.62,,
2026-06-03,12.33,11.41,13.66,73.14,71.48,74.54,,
2026-06-04,12.36,11.42,13.72,73.06,71.36,74.46,,
2026-06-05,12.39,11.44,13.81,72.98,71.26,74.39,,
2026-06-06,12.43,11.45,13.89,72.9,71.16,74.33,,
2026-06-07,12.46,11.46,13.96,72.82,71.07,74.23,,
2026-06-08,12.49,11.47,14.03,72.75,70.98,74.11,,
2026-06-09,12.52,11.49,14.07,72.68,70.87,73.99,,
2026-06-10,12.55,11.49,14.1,72.61,70.8,73.91,,
2026-06-11,12.58,11.5,14.13,72.54,70.74,73.86,,
2026-06-12,12.61,11.5,14.15,72.47,70.67,73.8,,
2026-06-13,12.63,11.51,14.19,72.41,70.63,73.75,,
2026-06-14,12.66,11.51,14.26,72.34,70.59,73.69,,
2026-06-15,12.69,11.52,14.32,72.27,70.54,73.63,,
2026-06-16,12.72,11.52,14.36,72.21,70.49,73.57,,
2026-06-17,12.75,11.53,14.38,72.14,70.44,73.5,,
2026-06-18,12.78,11.53,14.41,72.07,70.38,73.44,,
2026-06-19,12.81,11.54,14.46,72.01,70.33,73.38,13.0,71.0
2026-06-20,12.83,11.55,14.51,71.94,70.27,73.3,,
2026-06-21,12.86,11.55,14.56,71.88,70.17,73.24,,
2026-06-22,12.89,11.56,14.61,71.81,70.08,73.18,,
2026-06-23,12.92,11.56,14.66,71.75,70.0,73.11,,
2026-06-24,12.95,11.57,14.71,71.69,69.96,73.06,,
2026-06-25,12.97,11.58,14.76,71.63,69.94,73.01,,
2026-06-26,13.0,11.59,14.82,71.57,69.91,72.92,14.0,70.0
2026-06-27,13.03,11.62,14.85,71.51,69.89,72.88,,
2026-06-28,13.05,11.64,14.87,71.45,69.87,72.85,,
2026-06-29,13.08,11.66,14.9,71.39,69.85,72.77,,
2026-06-30,13.1,11.69,14.93,71.34,69.81,72.69,,
2026-07-01,13.13,11.69,14.94,71.29,69.75,72.62,,
2026-07-02,13.15,11.69,14.96,71.23,69.7,72.57,,
2026-07-03,13.18,11.7,15.06,71.18,69.65,72.56,12.0,70.0
2026-07-04,13.2,11.7,15.12,71.14,69.6,72.54,,
2026-07-05,13.22,11.7,15.15,71.09,69.54,72.49,,
2026-07-06,13.24,11.7,15.17,71.04,69.5,72.43,,
2026-07-07,13.26,11.7,15.19,71.0,69.46,72.4,,
2026-07-08,13.28,11.71,15.21,70.96,69.41,72.35,,
2026-07-09,13.3,11.72,15.23,70.92,69.37,72.28,,
2026-07-10,13.32,11.73,15.25,70.89,69.34,72.25,10.0,75.0
2026-07-11,13.33,11.74,15.3,70.85,69.31,72.23,,
2026-07-12,13.35,11.75,15.4,70.82,69.23,72.21,,
2026-07-13,13.37,11.76,15.5,70.79,69.19,72.19,,
2026-07-14,13.38,11.77,15.58,70.76,69.15,72.17,19.0,67.0
2026-07-15,13.39,11.78,15.66,70.74,69.11,72.16,,
2026-07-16,13.41,11.78,15.68,70.71,69.07,72.15,,
2026-07-17,13.42,11.78,15.7,70.69,69.03,72.13,13.0,70.0
