date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-02-02,37.52,36.72,38.26,39.12,38.12,40.43,6.99,6.65,7.28,6.78,6.37,7.16,4.48,4.08,4.8,0.92,0.8,1.0,2.63,2.48,2.8,,,,,,,
2021-02-03,37.58,36.77,38.32,39.05,38.04,40.36,7.0,6.65,7.31,6.8,6.38,7.16,4.48,4.09,4.81,0.92,0.8,1.0,2.63,2.47,2.79,41.0,36.0,7.0,6.0,4.0,1.0,2.0
2021-02-04,37.64,36.81,38.37,38.98,37.98,40.29,7.01,6.67,7.32,6.81,6.4,7.17,4.48,4.09,4.81,0.92,0.8,1.0,2.62,2.47,2.78,,,,,,,
2021-02-05,37.69,36.87,38.43,38.91,37.92,40.22,7.02,6.67,7.32,6.82,6.41,7.18,4.49,4.1,4.82,0.92,0.8,1.0,2.62,2.47,2.78,,,,,,,
2021-02-06,37.75,36.93,38.51,38.84,37.85,40.15,7.03,6.67,7.33,6.84,6.43,7.19,4.49,4.11,4.82,0.92,0.8,1.0,2.62,2.47,2.78,,,,,,,
2021-02-07,37.8,36.99,38.58,38.77,37.8,40.08,7.04,6.67,7.34,6.85,6.44,7.2,4.49,4.12,4.82,0.92,0.8,1.0,2.61,2.47,2.77,,,,,,,
2021-02-08,37.85,37.03,38.65,38.7,37.74,39.97,7.06,6.68,7.36,6.86,6.46,7.2,4.5,4.13,4.83,0.92,0.8,1.0,2.61,2.47,2.77,,,,,,,
2021-02-09,37.91,37.07,38.71,38.63,37.68,39.91,7.07,6.69,7.37,6.88,6.47,7.21,4.5,4.14,4.83,0.92,0.8,1.0,2.61,2.47,2.77,,,,,,,
2021-02-10,37.96,37.13,38.74,38.56,37.62,39.83,7.08,6.7,7.39,6.89,6.48,7.21,4.5,4.15,4.84,0.92,0.8,1.0,2.61,2.47,2.77,39.0,38.0,6.0,7.0,4.0,1.0,3.0
2021-02-11,38.01,37.19,38.77,38.48,37.55,39.74,7.1,6.71,7.41,6.9,6.49,7.22,4.51,4.16,4.83,0.92,0.8,1.0,2.61,2.47,2.77,,,,,,,
2021-02-12,38.07,37.26,38.81,38.41,37.46,39.67,7.11,6.72,7.42,6.91,6.51,7.23,4.51,4.17,4.83,0.92,0.8,1.0,2.61,2.47,2.77,,,,,,,
2021-02-13,38.12,37.34,38.86,38.34,37.38,39.57,7.12,6.73,7.44,6.92,6.52,7.24,4.51,4.18,4.83,0.92,0.8,1.0,2.6,2.47,2.77,,,,,,,
2021-02-14,38.17,37.39,38.91,38.27,37.3,39.5,7.14,6.74,7.47,6.93,6.53,7.26,4.51,4.18,4.83,0.92,0.8,1.0,2.6,2.47,2.76,,,,,,,
2021-02-15,38.22,37.43,38.96,38.2,37.21,39.43,7.15,6.75,7.49,6.94,6.54,7.28,4.52,4.19,4.84,0.92,0.8,1.0,2.6,2.47,2.76,,,,,,,
2021-02-16,38.27,37.48,39.01,38.12,37.14,39.36,7.17,6.76,7.51,6.95,6.55,7.3,4.52,4.2,4.84,0.92,0.8,1.01,2.6,2.46,2.76,,,,,,,
2021-02-17,38.32,37.52,39.06,38.05,37.07,39.28,7.19,6.77,7.53,6.96,6.56,7.32,4.52,4.2,4.85,0.92,0.8,1.01,2.6,2.46,2.76,,,,,,,
2021-02-18,38.37,37.57,39.1,37.98,37.01,39.2,7.2,6.78,7.56,6.97,6.57,7.33,4.53,4.2,4.85,0.92,0.8,1.01,2.6,2.47,2.76,36.0,38.0,8.0,7.0,6.0,1.0,3.0
2021-02-19,38.42,37.61,39.13,37.91,36.96,39.13,7.22,6.79,7.58,6.98,6.57,7.33,4.53,4.2,4.86,0.93,0.8,1.01,2.6,2.47,2.76,,,,,,,
2021-02-20,38.47,37.66,39.17,37.84,36.92,39.05,7.23,6.81,7.6,6.99,6.58,7.33,4.53,4.2,4.86,0.93,0.8,1.02,2.6,2.47,2.75,,,,,,,
2021-02-21,38.52,37.7,39.2,37.77,36.83,38.98,7.25,6.83,7.61,7.0,6.58,7.34,4.53,4.2,4.86,0.93,0.8,1.02,2.6,2.47,2.75,,,,,,,
2021-02-22,38.57,37.75,39.23,37.69,36.75,38.9,7.27,6.85,7.63,7.01,6.59,7.34,4.54,4.2,4.87,0.93,0.8,1.02,2.6,2.47,2.75,,,,,,,
2021-02-23,38.62,37.79,39.26,37.62,36.67,38.81,7.29,6.86,7.64,7.02,6.6,7.34,4.54,4.19,4.87,0.93,0.8,1.03,2.6,2.46,2.75,,,,,,,
2021-02-24,38.67,37.84,39.29,37.55,36.61,38.73,7.31,6.88,7.66,7.03,6.63,7.34,4.54,4.19,4.88,0.93,0.8,1.03,2.6,2.46,2.75,,,,,,,
2021-02-25,38.71,37.88,39.33,37.48,36.56,38.68,7.32,6.9,7.68,7.04,6.66,7.35,4.54,4.2,4.88,0.93,0.8,1.04,2.6,2.45,2.75,,,,,,,
2021-02-26,38.76,37.94,39.37,37.41,36.51,38.61,7.34,6.91,7.7,7.05,6.67,7.36,4.54,4.2,4.87,0.94,0.8,1.04,2.6,2.45,2.75,38.0,38.0,7.0,9.0,5.0,0.0,3.0
2021-02-27,38.81,38.01,39.4,37.34,36.44,38.51,7.36,6.92,7.72,7.06,6.68,7.37,4.54,4.21,4.87,0.94,0.8,1.04,2.6,2.45,2.75,,,,,,,
2021-02-28,38.85,38.07,39.44,37.28,36.38,38.41,7.38,6.93,7.74,7.07,6.68,7.38,4.54,4.21,4.88,0.94,0.8,1.05,2.6,2.45,2.75,,,,,,,
2021-03-01,38.9,38.14,39.47,37.21,36.32,38.34,7.4,6.95,7.76,7.08,6.69,7.4,4.54,4.22,4.89,0.94,0.8,1.05,2.6,2.45,2.75,,,,,,,
2021-03-02,38.95,38.21,39.51,37.14,36.27,38.27,7.42,6.96,7.78,7.09,6.7,7.4,4.54,4.22,4.89,0.94,0.81,1.06,2.6,2.44,2.74,,,,,,,
2021-03-03,38.99,38.28,39.54,37.07,36.2,38.17,7.44,6.98,7.8,7.1,6.72,7.41,4.55,4.22,4.89,0.95,0.81,1.06,2.59,2.44,2.74,,,,,,,
2021-03-04,39.04,38.34,39.59,37.0,36.13,38.08,7.46,7.01,7.82,7.11,6.74,7.41,4.55,4.22,4.89,0.95,0.81,1.07,2.59,2.44,2.73,40.0,36.0,8.0,8.0,4.0,1.0,2.0
2021-03-05,39.08,38.4,39.62,36.94,36.07,38.0,7.48,7.04,7.84,7.12,6.76,7.42,4.55,4.22,4.9,0.95,0.81,1.07,2.59,2.44,2.73,,,,,,,
2021-03-06,39.13,38.46,39.66,36.87,36.02,37.91,7.5,7.07,7.86,7.13,6.77,7.44,4.55,4.22,4.9,0.95,0.81,1.07,2.59,2.43,2.73,,,,,,,
2021-03-07,39.17,38.5,39.69,36.81,35.96,37.82,7.52,7.1,7.88,7.15,6.78,7.45,4.55,4.23,4.9,0.95,0.81,1.08,2.58,2.42,2.73,,,,,,,
2021-03-08,39.22,38.54,39.72,36.74,35.91,37.73,7.54,7.13,7.9,7.16,6.81,7.46,4.55,4.22,4.91,0.96,0.81,1.09,2.58,2.41,2.73,,,,,,,
2021-03-09,39.26,38.59,39.75,36.68,35.86,37.65,7.56,7.13,7.92,7.17,6.83,7.48,4.55,4.22,4.9,0.96,0.81,1.09,2.58,2.4,2.73,,,,,,,
2021-03-10,39.3,38.64,39.79,36.61,35.81,37.57,7.58,7.13,7.94,7.19,6.86,7.5,4.55,4.21,4.9,0.96,0.82,1.1,2.57,2.4,2.73,41.0,35.0,8.0,7.0,3.0,1.0,2.0
2021-03-11,39.35,38.69,39.84,36.55,35.76,37.49,7.6,7.14,7.97,7.2,6.88,7.51,4.55,4.21,4.9,0.96,0.82,1.1,2.57,2.39,2.72,,,,,,,
2021-03-12,39.39,38.74,39.88,36.48,35.71,37.41,7.62,7.16,8.0,7.21,6.88,7.53,4.55,4.2,4.9,0.96,0.82,1.11,2.56,2.38,2.72,,,,,,,
2021-03-13,39.43,38.8,39.91,36.42,35.66,37.33,7.64,7.19,8.01,7.23,6.91,7.54,4.55,4.19,4.91,0.97,0.82,1.11,2.56,2.38,2.71,,,,,,,
2021-03-14,39.47,38.88,39.94,36.35,35.6,37.25,7.66,7.22,8.03,7.24,6.92,7.56,4.55,4.19,4.91,0.97,0.82,1.12,2.55,2.37,2.71,,,,,,,
2021-03-15,39.51,38.95,39.98,36.28,35.51,37.16,7.68,7.23,8.07,7.26,6.93,7.58,4.55,4.2,4.91,0.97,0.82,1.12,2.55,2.36,2.7,,,,,,,
2021-03-16,39.55,39.02,40.02,36.22,35.44,37.08,7.7,7.26,8.1,7.28,6.94,7.59,4.55,4.2,4.91,0.97,0.82,1.13,2.54,2.36,2.7,,,,,,,
2021-03-17,39.6,39.08,40.06,36.15,35.39,36.99,7.73,7.28,8.12,7.29,6.95,7.61,4.55,4.21,4.91,0.97,0.83,1.13,2.54,2.35,2.7,,,,,,,
2021-03-18,39.64,39.11,40.11,36.09,35.34,36.91,7.75,7.3,8.15,7.31,6.97,7.62,4.55,4.2,4.91,0.98,0.83,1.14,2.53,2.34,2.69,,,,,,,
2021-03-19,39.68,39.14,40.15,36.02,35.27,36.82,7.77,7.32,8.17,7.33,6.99,7.63,4.55,4.2,4.91,0.98,0.84,1.14,2.53,2.34,2.69,41.0,37.0,5.0,7.0,5.0,1.0,3.0
2021-03-20,39.72,39.18,40.19,35.95,35.2,36.71,7.79,7.33,8.19,7.34,7.01,7.65,4.55,4.21,4.91,0.98,0.84,1.15,2.52,2.33,2.68,,,,,,,
2021-03-21,39.76,39.22,40.21,35.89,35.16,36.64,7.82,7.36,8.21,7.36,7.03,7.67,4.55,4.22,4.91,0.98,0.84,1.15,2.52,2.33,2.68,,,,,,,
2021-03-22,39.79,39.27,40.26,35.82,35.12,36.55,7.84,7.4,8.24,7.38,7.04,7.68,4.56,4.22,4.91,0.99,0.85,1.16,2.51,2.32,2.68,,,,,,,
2021-03-23,39.83,39.31,40.3,35.76,35.07,36.48,7.86,7.41,8.26,7.4,7.06,7.69,4.56,4.23,4.91,0.99,0.85,1.16,2.5,2.32,2.67,,,,,,,
2021-03-24,39.87,39.36,40.34,35.69,35.01,36.39,7.88,7.43,8.28,7.41,7.08,7.71,4.56,4.23,4.91,0.99,0.85,1.17,2.5,2.31,2.66,,,,,,,
2021-03-25,39.91,39.44,40.37,35.63,34.94,36.31,7.9,7.44,8.3,7.43,7.09,7.72,4.56,4.24,4.91,0.99,0.85,1.17,2.49,2.3,2.66,,,,,,,
2021-03-26,39.95,39.5,40.41,35.56,34.86,36.24,7.93,7.46,8.33,7.45,7.11,7.74,4.56,4.24,4.91,0.99,0.86,1.18,2.48,2.29,2.65,41.0,32.0,10.0,8.0,5.0,1.0,3.0
2021-03-27,39.98,39.55,40.45,35.5,34.78,36.16,7.95,7.47,8.37,7.47,7.14,7.76,4.56,4.25,4.91,1.0,0.86,1.18,2.48,2.28,2.65,,,,,,,
2021-03-28,40.02,39.59,40.49,35.43,34.7,36.1,7.97,7.48,8.39,7.49,7.17,7.77,4.56,4.25,4.92,1.0,0.86,1.18,2.47,2.27,2.64,,,,,,,
2021-03-29,40.05,39.63,40.53,35.37,34.62,36.01,7.99,7.5,8.41,7.51,7.18,7.78,4.56,4.25,4.92,1.0,0.86,1.19,2.46,2.26,2.64,,,,,,,
2021-03-30,40.09,39.67,40.56,35.3,34.55,35.96,8.01,7.51,8.44,7.52,7.2,7.81,4.57,4.24,4.93,1.0,0.86,1.19,2.45,2.26,2.63,,,,,,,
2021-03-31,40.12,39.71,40.59,35.24,34.5,35.9,8.03,7.53,8.47,7.54,7.22,7.83,4.57,4.23,4.93,1.01,0.87,1.19,2.45,2.25,2.63,,,,,,,
2021-04-01,40.16,39.75,40.61,35.18,34.42,35.82,8.05,7.54,8.48,7.56,7.24,7.85,4.57,4.23,4.93,1.01,0.87,1.19,2.44,2.24,2.62,39.0,37.0,9.0,7.0,4.0,1.0,3.0
2021-04-02,40.19,39.79,40.65,35.12,34.36,35.75,8.06,7.56,8.5,7.58,7.26,7.88,4.57,4.23,4.93,1.01,0.87,1.2,2.43,2.23,2.62,,,,,,,
2021-04-03,40.22,39.82,40.68,35.06,34.3,35.69,8.08,7.57,8.51,7.6,7.28,7.9,4.57,4.24,4.92,1.01,0.87,1.2,2.42,2.23,2.61,,,,,,,
2021-04-04,40.25,39.86,40.7,35.0,34.25,35.63,8.1,7.59,8.52,7.62,7.29,7.92,4.57,4.24,4.92,1.01,0.88,1.2,2.42,2.21,2.6,,,,,,,
2021-04-05,40.28,39.89,40.73,34.94,34.19,35.57,8.12,7.61,8.53,7.64,7.31,7.93,4.57,4.25,4.91,1.02,0.88,1.2,2.41,2.2,2.6,,,,,,,
2021-04-06,40.31,39.92,40.75,34.88,34.13,35.51,8.13,7.62,8.56,7.65,7.33,7.95,4.57,4.25,4.91,1.02,0.89,1.2,2.4,2.19,2.59,,,,,,,
2021-04-07,40.34,39.95,40.77,34.83,34.08,35.45,8.15,7.63,8.58,7.67,7.35,7.98,4.57,4.26,4.91,1.02,0.89,1.21,2.39,2.18,2.58,,,,,,,
2021-04-08,40.37,39.98,40.78,34.77,34.03,35.4,8.17,7.65,8.6,7.69,7.36,7.99,4.57,4.26,4.91,1.02,0.9,1.21,2.39,2.18,2.58,39.0,37.0,9.0,6.0,4.0,1.0,3.0
2021-04-09,40.4,40.0,40.81,34.72,33.98,35.34,8.18,7.67,8.61,7.71,7.38,8.02,4.57,4.27,4.91,1.03,0.9,1.21,2.38,2.17,2.57,,,,,,,
2021-04-10,40.43,40.05,40.83,34.67,33.93,35.27,8.2,7.69,8.62,7.72,7.39,8.04,4.57,4.27,4.92,1.03,0.9,1.21,2.37,2.17,2.57,,,,,,,
2021-04-11,40.45,40.1,40.85,34.61,33.88,35.22,8.21,7.71,8.63,7.74,7.4,8.05,4.57,4.27,4.92,1.03,0.91,1.21,2.36,2.16,2.56,,,,,,,
2021-04-12,40.48,40.11,40.87,34.56,33.83,35.17,8.22,7.73,8.65,7.76,7.42,8.07,4.56,4.28,4.91,1.03,0.91,1.21,2.36,2.16,2.55,,,,,,,
2021-04-13,40.51,40.12,40.89,34.51,33.79,35.13,8.24,7.75,8.66,7.77,7.44,8.09,4.56,4.27,4.9,1.03,0.91,1.21,2.35,2.15,2.55,,,,,,,
2021-04-14,40.53,40.15,40.91,34.46,33.73,35.08,8.25,7.76,8.68,7.79,7.45,8.12,4.56,4.27,4.9,1.04,0.92,1.21,2.34,2.14,2.54,41.0,31.0,9.0,9.0,6.0,1.0,2.0
2021-04-15,40.56,40.19,40.93,34.41,33.69,35.04,8.27,7.78,8.69,7.8,7.46,8.15,4.56,4.27,4.89,1.04,0.92,1.21,2.34,2.14,2.53,,,,,,,
2021-04-16,40.58,40.23,40.95,34.36,33.64,34.99,8.28,7.79,8.7,7.82,7.47,8.17,4.56,4.28,4.89,1.04,0.92,1.21,2.33,2.13,2.52,,,,,,,
2021-04-17,40.6,40.25,40.98,34.31,33.58,34.94,8.29,7.8,8.72,7.83,7.47,8.18,4.56,4.28,4.89,1.04,0.93,1.21,2.32,2.12,2.52,,,,,,,
2021-04-18,40.63,40.29,41.0,34.26,33.52,34.89,8.31,7.82,8.73,7.84,7.48,8.19,4.56,4.28,4.89,1.04,0.93,1.21,2.32,2.11,2.51,,,,,,,
2021-04-19,40.65,40.31,41.03,34.21,33.47,34.84,8.32,7.84,8.74,7.86,7.49,8.2,4.56,4.28,4.9,1.05,0.94,1.21,2.31,2.1,2.51,,,,,,,
2021-04-20,40.67,40.33,41.06,34.17,33.43,34.79,8.34,7.86,8.75,7.87,7.5,8.23,4.56,4.28,4.9,1.05,0.94,1.21,2.3,2.1,2.5,,,,,,,
2021-04-21,40.7,40.35,41.09,34.12,33.38,34.74,8.35,7.87,8.76,7.88,7.51,8.25,4.56,4.26,4.89,1.05,0.95,1.21,2.3,2.1,2.5,,,,,,,
2021-04-22,40.72,40.38,41.11,34.07,33.34,34.7,8.37,7.88,8.77,7.9,7.53,8.27,4.56,4.26,4.89,1.05,0.95,1.21,2.29,2.09,2.5,43.0,34.0,6.0,6.0,5.0,1.0,3.0
2021-04-23,40.74,40.41,41.14,34.02,33.31,34.66,8.38,7.88,8.78,7.91,7.55,8.29,4.55,4.26,4.88,1.05,0.95,1.21,2.29,2.08,2.5,,,,,,,
2021-04-24,40.76,40.43,41.16,33.98,33.28,34.61,8.4,7.89,8.78,7.92,7.56,8.31,4.55,4.27,4.88,1.06,0.95,1.21,2.28,2.07,2.5,,,,,,,
2021-04-25,40.78,40.46,41.18,33.93,33.25,34.56,8.41,7.9,8.78,7.93,7.58,8.32,4.55,4.27,4.88,1.06,0.96,1.21,2.28,2.06,2.49,,,,,,,
2021-04-26,40.8,40.48,41.2,33.89,33.21,34.51,8.43,7.91,8.8,7.94,7.59,8.33,4.55,4.27,4.87,1.06,0.96,1.21,2.27,2.05,2.49,,,,,,,
2021-04-27,40.82,40.51,41.21,33.84,33.17,34.45,8.44,7.93,8.81,7.95,7.6,8.35,4.55,4.27,4.87,1.06,0.96,1.2,2.27,2.05,2.49,,,,,,,
2021-04-28,40.83,40.53,41.23,33.8,33.13,34.41,8.46,7.96,8.82,7.97,7.61,8.37,4.55,4.27,4.87,1.06,0.97,1.2,2.26,2.05,2.49,41.0,35.0,8.0,8.0,4.0,2.0,1.0
2021-04-29,40.85,40.53,41.24,33.76,33.09,34.37,8.48,7.99,8.85,7.98,7.61,8.38,4.55,4.26,4.87,1.06,0.97,1.21,2.26,2.04,2.48,,,,,,,
2021-04-30,40.87,40.54,41.26,33.71,33.05,34.34,8.49,8.01,8.88,7.99,7.62,8.39,4.55,4.26,4.86,1.06,0.97,1.21,2.25,2.04,2.48,,,,,,,
2021-05-01,40.88,40.55,41.27,33.67,33.02,34.3,8.51,8.04,8.9,8.0,7.63,8.4,4.55,4.26,4.86,1.06,0.97,1.22,2.25,2.03,2.47,,,,,,,
2021-05-02,40.89,40.57,41.28,33.63,32.99,34.27,8.53,8.06,8.93,8.01,7.64,8.41,4.54,4.25,4.87,1.06,0.97,1.22,2.24,2.03,2.46,,,,,,,
2021-05-03,40.91,40.57,41.29,33.59,32.95,34.22,8.55,8.07,8.95,8.02,7.65,8.41,4.54,4.25,4.86,1.06,0.97,1.22,2.24,2.02,2.46,,,,,,,
2021-05-04,40.92,40.58,41.29,33.55,32.92,34.19,8.57,8.09,8.98,8.03,7.66,8.42,4.54,4.25,4.86,1.06,0.97,1.22,2.24,2.02,2.45,,,,,,,
2021-05-05,40.93,40.58,41.29,33.51,32.89,34.15,8.59,8.11,9.0,8.03,7.66,8.43,4.54,4.25,4.85,1.06,0.97,1.21,2.23,2.02,2.45,41.0,35.0,9.0,8.0,4.0,1.0,2.0
2021-05-06,40.94,40.58,41.29,33.48,32.86,34.12,8.61,8.13,9.02,8.04,7.67,8.44,4.54,4.25,4.85,1.06,0.97,1.21,2.23,2.02,2.44,,,,,,,
2021-05-07,40.95,40.58,41.29,33.44,32.83,34.08,8.63,8.15,9.04,8.05,7.68,8.44,4.54,4.26,4.85,1.06,0.96,1.21,2.22,2.02,2.44,,,,,,,
2021-05-08,40.95,40.58,41.29,33.41,32.81,34.03,8.65,8.16,9.09,8.06,7.69,8.45,4.54,4.26,4.84,1.06,0.96,1.2,2.22,2.02,2.43,,,,,,,
2021-05-09,40.96,40.58,41.31,33.37,32.78,34.0,8.67,8.19,9.11,8.07,7.7,8.46,4.54,4.25,4.84,1.06,0.96,1.2,2.22,2.02,2.43,,,,,,,
2021-05-10,40.97,40.58,41.31,33.34,32.76,33.98,8.69,8.21,9.14,8.08,7.71,8.47,4.53,4.26,4.84,1.06,0.95,1.2,2.21,2.02,2.42,,,,,,,
2021-05-11,40.97,40.58,41.32,33.3,32.73,33.94,8.72,8.24,9.16,8.09,7.72,8.47,4.53,4.26,4.83,1.06,0.95,1.19,2.21,2.02,2.42,,,,,,,
2021-05-12,40.98,40.58,41.33,33.27,32.71,33.89,8.74,8.28,9.19,8.1,7.73,8.47,4.53,4.26,4.83,1.05,0.95,1.19,2.2,2.02,2.42,40.0,33.0,9.0,9.0,5.0,1.0,2.0
2021-05-13,40.98,40.59,41.33,33.24,32.69,33.86,8.77,8.3,9.21,8.11,7.74,8.48,4.53,4.25,4.82,1.05,0.94,1.19,2.2,2.02,2.42,,,,,,,
2021-05-14,40.99,40.59,41.34,33.21,32.66,33.82,8.79,8.33,9.25,8.12,7.75,8.48,4.53,4.25,4.81,1.05,0.94,1.19,2.2,2.02,2.42,,,,,,,
2021-05-15,40.99,40.58,41.36,33.18,32.63,33.78,8.81,8.38,9.26,8.12,7.76,8.49,4.52,4.25,4.81,1.05,0.94,1.19,2.19,2.02,2.41,,,,,,,
2021-05-16,40.99,40.58,41.35,33.15,32.61,33.73,8.84,8.4,9.28,8.13,7.77,8.49,4.52,4.24,4.8,1.05,0.93,1.18,2.19,2.02,2.41,,,,,,,
2021-05-17,40.99,40.57,41.35,33.12,32.59,33.68,8.86,8.41,9.31,8.14,7.78,8.5,4.52,4.24,4.8,1.04,0.93,1.18,2.18,2.01,2.41,,,,,,,
2021-05-18,40.99,40.56,41.35,33.09,32.56,33.64,8.89,8.43,9.35,8.15,7.79,8.5,4.51,4.24,4.79,1.04,0.92,1.18,2.18,2.01,2.4,,,,,,,
2021-05-19,40.99,40.56,41.35,33.07,32.54,33.61,8.91,8.44,9.37,8.16,7.8,8.51,4.51,4.25,4.79,1.04,0.92,1.18,2.17,2.0,2.4,,,,,,,
2021-05-20,40.99,40.55,41.34,33.04,32.52,33.58,8.94,8.46,9.4,8.17,7.82,8.52,4.51,4.25,4.78,1.04,0.91,1.18,2.17,2.0,2.39,40.0,33.0,10.0,9.0,5.0,1.0,2.0
2021-05-21,40.99,40.55,41.34,33.02,32.5,33.56,8.96,8.47,9.41,8.18,7.83,8.53,4.5,4.25,4.78,1.03,0.91,1.17,2.17,2.0,2.38,,,,,,,
2021-05-22,40.99,40.54,41.33,32.99,32.49,33.54,8.99,8.49,9.44,8.19,7.85,8.54,4.5,4.25,4.78,1.03,0.91,1.17,2.16,1.99,2.38,,,,,,,
2021-05-23,40.99,40.54,41.33,32.97,32.47,33.52,9.01,8.53,9.46,8.2,7.86,8.55,4.49,4.25,4.77,1.03,0.9,1.17,2.16,1.98,2.37,,,,,,,
2021-05-24,40.99,40.53,41.33,32.95,32.47,33.5,9.04,8.55,9.48,8.21,7.87,8.56,4.49,4.25,4.76,1.03,0.9,1.16,2.15,1.98,2.37,,,,,,,
2021-05-25,40.98,40.52,41.33,32.93,32.46,33.48,9.06,8.57,9.51,8.22,7.88,8.56,4.48,4.25,4.74,1.02,0.89,1.16,2.15,1.97,2.36,,,,,,,
2021-05-26,40.98,40.52,41.35,32.91,32.45,33.46,9.09,8.6,9.54,8.22,7.9,8.57,4.48,4.25,4.74,1.02,0.89,1.16,2.14,1.97,2.36,,,,,,,
2021-05-27,40.97,40.51,41.37,32.89,32.44,33.44,9.11,8.64,9.57,8.23,7.91,8.58,4.47,4.25,4.72,1.02,0.88,1.16,2.14,1.98,2.35,,,,,,,
2021-05-28,40.97,40.5,41.37,32.87,32.44,33.41,9.14,8.66,9.59,8.24,7.92,8.58,4.46,4.25,4.71,1.02,0.88,1.15,2.13,1.98,2.35,41.0,31.0,10.0,8.0,5.0,1.0,2.0
2021-05-29,40.96,40.49,41.36,32.85,32.43,33.39,9.16,8.68,9.62,8.25,7.93,8.58,4.46,4.25,4.7,1.01,0.87,1.15,2.13,1.97,2.35,,,,,,,
2021-05-30,40.96,40.47,41.33,32.83,32.42,33.36,9.19,8.7,9.64,8.26,7.94,8.59,4.45,4.24,4.7,1.01,0.87,1.15,2.12,1.97,2.34,,,,,,,
2021-05-31,40.95,40.46,41.3,32.82,32.41,33.34,9.21,8.72,9.67,8.27,7.95,8.59,4.44,4.23,4.69,1.01,0.87,1.15,2.12,1.96,2.34,,,,,,,
2021-06-01,40.94,40.44,41.3,32.8,32.4,33.31,9.24,8.75,9.7,8.28,7.97,8.59,4.44,4.23,4.68,1.0,0.86,1.14,2.11,1.95,2.33,,,,,,,
2021-06-02,40.93,40.42,41.3,32.79,32.39,33.27,9.26,8.77,9.73,8.28,7.98,8.6,4.43,4.22,4.68,1.0,0.86,1.14,2.11,1.95,2.33,,,,,,,
2021-06-03,40.92,40.41,41.28,32.77,32.38,33.26,9.29,8.79,9.75,8.29,7.99,8.6,4.43,4.21,4.68,1.0,0.86,1.13,2.1,1.95,2.32,44.0,31.0,6.0,9.0,4.0,1.0,1.0
2021-06-04,40.91,40.39,41.27,32.76,32.38,33.24,9.31,8.82,9.78,8.3,8.0,8.61,4.42,4.21,4.67,1.0,0.85,1.13,2.1,1.95,2.32,,,,,,,
2021-06-05,40.9,40.38,41.26,32.75,32.38,33.23,9.34,8.84,9.81,8.31,8.01,8.63,4.41,4.2,4.66,0.99,0.85,1.13,2.09,1.94,2.31,,,,,,,
2021-06-06,40.89,40.36,41.26,32.74,32.37,33.22,9.36,8.87,9.83,8.31,8.03,8.64,4.41,4.19,4.66,0.99,0.85,1.13,2.09,1.93,2.31,,,,,,,
2021-06-07,40.88,40.34,41.25,32.73,32.36,33.22,9.39,8.9,9.86,8.32,8.05,8.66,4.4,4.19,4.65,0.99,0.85,1.13,2.08,1.92,2.3,,,,,,,
2021-06-08,40.86,40.33,41.24,32.72,32.34,33.21,9.41,8.93,9.88,8.33,8.05,8.67,4.39,4.18,4.65,0.98,0.84,1.12,2.08,1.92,2.3,,,,,,,
2021-06-09,40.85,40.31,41.23,32.71,32.34,33.2,9.44,8.95,9.9,8.33,8.06,8.67,4.39,4.16,4.64,0.98,0.84,1.12,2.08,1.92,2.3,,,,,,,
2021-06-10,40.83,40.29,41.23,32.7,32.34,33.19,9.47,8.98,9.93,8.34,8.07,8.68,4.38,4.16,4.63,0.98,0.84,1.11,2.07,1.92,2.29,41.0,31.0,9.0,11.0,4.0,1.0,2.0
2021-06-11,40.82,40.28,41.22,32.69,32.34,33.18,9.49,9.01,9.95,8.34,8.07,8.68,4.37,4.16,4.63,0.98,0.84,1.1,2.07,1.91,2.29,,,,,,,
2021-06-12,40.8,40.26,41.21,32.68,32.34,33.16,9.52,9.03,9.98,8.35,8.07,8.68,4.37,4.15,4.62,0.97,0.84,1.1,2.06,1.9,2.28,,,,,,,
2021-06-13,40.78,40.24,41.2,32.68,32.33,33.15,9.54,9.06,10.01,8.35,8.08,8.68,4.36,4.15,4.61,0.97,0.83,1.09,2.06,1.9,2.27,,,,,,,
2021-06-14,40.76,40.22,41.18,32.67,32.33,33.14,9.57,9.09,10.04,8.36,8.09,8.69,4.35,4.14,4.61,0.97,0.83,1.09,2.06,1.9,2.27,,,,,,,
2021-06-15,40.74,40.2,41.17,32.67,32.33,33.13,9.6,9.12,10.07,8.36,8.09,8.7,4.35,4.14,4.6,0.97,0.83,1.08,2.06,1.9,2.26,,,,,,,
2021-06-16,40.72,40.17,41.16,32.66,32.33,33.11,9.62,9.14,10.1,8.37,8.1,8.7,4.34,4.13,4.59,0.96,0.83,1.08,2.05,1.89,2.26,,,,,,,
2021-06-17,40.7,40.15,41.15,32.66,32.32,33.11,9.65,9.17,10.13,8.37,8.11,8.71,4.34,4.13,4.59,0.96,0.82,1.07,2.05,1.89,2.26,42.0,34.0,8.0,8.0,4.0,1.0,3.0
