date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2020-01-26,35.81,33.04,40.07,37.35,35.2,39.87,10.6,9.87,10.95,6.64,6.0,7.65,5.95,4.93,6.8,1.0,1.0,1.0,1.97,1.0,2.69,40.0,35.0,10.0,6.0,7.0,1.0,1.0
2020-01-27,35.83,33.1,40.08,37.35,35.23,39.84,10.59,9.84,10.94,6.64,6.0,7.6,5.95,4.92,6.77,1.0,1.0,1.0,1.97,1.0,2.68,,,,,,,
2020-01-28,35.85,33.01,40.09,37.36,35.27,39.93,10.58,9.82,11.0,6.64,6.0,7.71,5.94,4.91,6.73,1.0,1.0,1.0,1.96,1.0,2.71,,,,,,,
2020-01-29,35.88,33.01,40.1,37.36,35.31,39.97,10.57,9.79,11.0,6.64,6.0,7.68,5.93,4.9,6.69,1.0,1.0,1.0,1.96,1.0,2.7,,,,,,,
2020-01-30,35.9,33.07,40.12,37.36,35.36,39.96,10.55,9.76,11.0,6.63,6.0,7.64,5.91,4.88,6.65,1.0,1.0,1.0,1.95,1.0,2.67,,,,,,,
2020-01-31,35.93,33.2,40.13,37.37,35.41,39.95,10.53,9.71,10.99,6.63,6.0,7.63,5.9,4.87,6.6,1.0,1.0,1.0,1.95,1.0,2.66,,,,,,,
2020-02-01,35.96,33.34,40.15,37.38,35.44,39.95,10.52,9.65,10.99,6.63,5.99,7.61,5.89,4.85,6.56,1.0,1.0,1.0,1.94,1.0,2.66,,,,,,,
2020-02-02,36.0,33.49,40.16,37.39,35.49,39.95,10.5,9.59,10.97,6.62,5.98,7.59,5.87,4.83,6.51,1.0,1.0,1.0,1.94,1.0,2.66,35.0,40.0,11.0,6.0,5.0,1.0,2.0
2020-02-03,36.03,33.59,40.18,37.4,35.53,39.94,10.48,9.52,10.96,6.61,5.97,7.57,5.86,4.82,6.5,1.0,1.0,1.0,1.93,1.0,2.63,,,,,,,
2020-02-04,36.07,33.63,40.21,37.42,35.58,40.0,10.45,9.35,10.94,6.6,5.96,7.57,5.84,4.78,6.5,1.0,1.0,1.0,1.92,1.0,2.6,,,,,,,
2020-02-05,36.1,33.71,40.23,37.44,35.62,40.0,10.43,9.29,10.91,6.59,5.94,7.52,5.83,4.76,6.5,1.0,1.0,1.0,1.92,1.0,2.57,,,,,,,
2020-02-06,36.14,33.8,40.24,37.46,35.67,40.0,10.4,9.24,10.88,6.58,5.92,7.46,5.81,4.74,6.5,1.0,1.0,1.0,1.91,1.0,2.54,,,,,,,
2020-02-07,36.18,33.87,40.25,37.48,35.71,40.0,10.37,9.19,10.85,6.57,5.89,7.43,5.79,4.72,6.5,1.0,1.0,1.0,1.9,1.0,2.51,,,,,,,
2020-02-08,36.23,33.96,40.27,37.51,35.76,40.0,10.34,9.14,10.82,6.55,5.86,7.39,5.77,4.71,6.49,1.0,1.0,1.0,1.89,1.0,2.5,,,,,,,
2020-02-09,36.27,34.0,40.27,37.54,35.81,39.99,10.3,9.1,10.81,6.53,5.83,7.37,5.75,4.69,6.49,1.0,1.0,1.0,1.88,1.0,2.48,,,,,,,
2020-02-10,36.32,34.05,40.29,37.58,35.86,39.99,10.27,9.05,10.8,6.52,5.79,7.34,5.73,4.67,6.49,1.0,1.0,1.0,1.87,1.0,2.48,32.0,37.0,11.0,8.0,6.0,1.0,3.0
2020-02-11,36.37,34.07,40.31,37.62,35.91,39.99,10.23,9.01,10.77,6.49,5.74,7.3,5.71,4.65,6.48,1.0,1.0,1.0,1.87,1.0,2.48,,,,,,,
2020-02-12,36.42,34.08,40.33,37.66,35.97,39.98,10.19,8.96,10.74,6.47,5.69,7.27,5.69,4.64,6.48,1.0,1.0,1.0,1.86,1.0,2.48,,,,,,,
2020-02-13,36.47,34.11,40.35,37.7,36.02,39.97,10.14,8.92,10.73,6.45,5.64,7.23,5.67,4.62,6.47,1.0,1.0,1.0,1.85,1.0,2.48,,,,,,,
2020-02-14,36.52,34.14,40.37,37.74,36.08,39.96,10.1,8.88,10.72,6.42,5.59,7.19,5.65,4.62,6.46,1.0,1.0,1.0,1.84,1.0,2.48,,,,,,,
2020-02-15,36.58,34.18,40.4,37.79,36.13,39.96,10.05,8.84,10.68,6.4,5.53,7.16,5.63,4.6,6.46,1.0,1.0,1.0,1.83,1.0,2.47,,,,,,,
2020-02-16,36.63,34.23,40.41,37.84,36.18,39.95,10.0,8.8,10.68,6.37,5.47,7.11,5.61,4.58,6.45,1.0,1.0,1.0,1.82,1.0,2.47,,,,,,,
2020-02-17,36.69,34.29,40.42,37.88,36.23,39.95,9.95,8.74,10.67,6.34,5.41,7.09,5.59,4.57,6.44,1.0,1.0,1.0,1.82,1.0,2.46,,,,,,,
2020-02-18,36.74,34.36,40.44,37.93,36.29,39.96,9.9,8.68,10.6,6.31,5.35,7.06,5.57,4.55,6.43,1.0,1.0,1.0,1.81,1.0,2.46,,,,,,,
2020-02-19,36.8,34.44,40.44,37.98,36.34,39.99,9.85,8.62,10.53,6.28,5.3,7.04,5.55,4.54,6.38,1.0,1.0,1.0,1.8,1.0,2.44,,,,,,,
2020-02-20,36.86,34.53,40.42,38.03,36.4,40.02,9.79,8.56,10.51,6.25,5.24,7.02,5.53,4.54,6.34,1.0,1.0,1.0,1.79,1.0,2.43,,,,,,,
2020-02-21,36.92,34.62,40.47,38.09,36.45,40.05,9.74,8.5,10.48,6.22,5.19,7.0,5.51,4.57,6.31,1.0,1.0,1.0,1.79,1.0,2.41,,,,,,,
2020-02-22,36.98,34.71,40.5,38.14,36.51,40.08,9.68,8.44,10.45,6.19,5.14,6.97,5.49,4.59,6.3,1.0,1.0,1.0,1.78,1.01,2.39,,,,,,,
2020-02-23,37.04,34.89,40.51,38.19,36.54,40.11,9.62,8.39,10.43,6.15,5.09,6.95,5.47,4.57,6.27,1.0,1.0,1.0,1.77,1.01,2.37,,,,,,,
2020-02-24,37.1,34.98,40.53,38.23,36.56,40.16,9.57,8.34,10.39,6.12,5.04,6.92,5.45,4.56,6.23,1.0,1.0,1.0,1.77,1.02,2.34,,,,,,,
2020-02-25,37.17,35.03,40.53,38.28,36.58,40.23,9.51,8.3,10.36,6.09,4.99,6.91,5.43,4.56,6.21,1.0,1.0,1.0,1.76,1.02,2.32,,,,,,,
2020-02-26,37.23,35.14,40.55,38.33,36.61,40.28,9.45,8.24,10.33,6.05,4.95,6.88,5.41,4.57,6.18,1.0,1.0,1.0,1.76,1.03,2.3,,,,,,,
2020-02-27,37.3,35.25,40.56,38.38,36.63,40.33,9.39,8.18,10.3,6.02,4.92,6.86,5.4,4.59,6.16,1.0,1.0,1.0,1.75,1.04,2.28,,,,,,,
2020-02-28,37.36,35.34,40.57,38.42,36.67,40.38,9.33,8.1,10.25,5.99,4.88,6.85,5.38,4.59,6.15,1.0,1.0,1.0,1.75,1.05,2.25,,,,,,,
2020-02-29,37.43,35.41,40.58,38.46,36.72,40.42,9.27,8.03,10.25,5.95,4.84,6.83,5.36,4.59,6.15,1.0,1.0,1.0,1.74,1.06,2.22,,,,,,,
2020-03-01,37.5,35.44,40.59,38.51,36.74,40.46,9.21,7.95,10.22,5.92,4.8,6.78,5.34,4.58,6.12,1.0,1.0,1.0,1.74,1.07,2.2,,,,,,,
2020-03-02,37.56,35.47,40.6,38.55,36.78,40.49,9.15,7.88,10.17,5.88,4.75,6.74,5.33,4.57,6.11,1.0,1.0,1.0,1.73,1.08,2.19,,,,,,,
2020-03-03,37.63,35.6,40.61,38.59,36.8,40.51,9.09,7.8,10.13,5.85,4.72,6.72,5.31,4.56,6.09,1.0,1.0,1.0,1.73,1.1,2.17,,,,,,,
2020-03-04,37.7,35.67,40.63,38.63,36.84,40.54,9.03,7.75,10.09,5.82,4.68,6.72,5.3,4.56,6.07,1.0,1.0,1.0,1.73,1.11,2.16,,,,,,,
2020-03-05,37.77,35.7,40.65,38.67,36.86,40.58,8.97,7.69,10.05,5.78,4.64,6.7,5.28,4.57,6.06,1.0,1.0,1.0,1.72,1.13,2.14,,,,,,,
2020-03-06,37.84,35.73,40.66,38.71,36.88,40.6,8.91,7.61,10.02,5.75,4.6,6.7,5.26,4.55,6.04,1.0,1.0,1.0,1.72,1.14,2.14,,,,,,,
2020-03-07,37.9,35.6,40.67,38.75,36.91,40.61,8.85,7.55,9.99,5.72,4.57,6.7,5.25,4.55,6.02,1.0,1.0,1.0,1.71,1.16,2.12,,,,,,,
2020-03-08,37.97,35.63,40.69,38.79,36.95,40.63,8.79,7.49,9.95,5.69,4.54,6.69,5.24,4.54,6.0,1.0,1.0,1.0,1.71,1.17,2.11,,,,,,,
2020-03-09,38.04,35.75,40.71,38.82,36.99,40.64,8.73,7.43,9.92,5.66,4.51,6.69,5.22,4.54,6.0,1.0,1.0,1.0,1.71,1.18,2.12,,,,,,,
2020-03-10,38.1,35.78,40.73,38.86,37.03,40.66,8.67,7.38,9.88,5.63,4.49,6.67,5.21,4.54,6.0,1.0,1.0,1.0,1.7,1.19,2.12,,,,,,,
2020-03-11,38.16,35.6,40.72,38.9,37.0,40.71,8.61,7.33,9.85,5.6,4.46,6.68,5.2,4.53,6.0,1.0,1.0,1.0,1.7,1.2,2.18,,,,,,,
2020-03-12,38.23,35.6,40.71,38.94,37.02,40.88,8.54,7.29,9.8,5.57,4.43,6.67,5.18,4.52,6.0,1.0,1.0,1.0,1.69,1.2,2.18,,,,,,,
2020-03-13,38.29,35.6,40.7,38.99,37.09,40.91,8.48,7.25,9.76,5.54,4.41,6.66,5.17,4.54,6.0,1.0,1.0,1.0,1.69,1.21,2.18,,,,,,,
2020-03-14,38.34,35.6,40.75,39.03,37.16,40.93,8.42,7.21,9.71,5.51,4.39,6.66,5.16,4.54,6.0,1.0,1.0,1.0,1.68,1.22,2.17,,,,,,,
2020-03-15,38.4,35.62,40.79,39.07,37.24,40.93,8.36,7.17,9.66,5.48,4.36,6.64,5.15,4.53,6.0,1.0,1.0,1.0,1.68,1.22,2.17,,,,,,,
2020-03-16,38.45,35.65,40.74,39.12,37.31,40.95,8.29,7.13,9.6,5.46,4.35,6.63,5.14,4.52,6.0,1.0,1.0,1.0,1.67,1.22,2.16,,,,,,,
2020-03-17,38.51,35.68,40.74,39.17,37.36,40.96,8.23,7.09,9.55,5.43,4.34,6.61,5.13,4.52,6.0,1.0,1.0,1.0,1.66,1.22,2.16,,,,,,,
2020-03-18,38.55,35.71,40.71,39.22,37.43,40.97,8.17,7.05,9.49,5.41,4.33,6.59,5.12,4.55,5.99,1.0,1.0,1.0,1.66,1.22,2.15,,,,,,,
2020-03-19,38.6,35.75,40.68,39.27,37.5,41.02,8.11,7.02,9.43,5.38,4.31,6.58,5.12,4.56,5.98,1.0,1.0,1.0,1.65,1.22,2.14,,,,,,,
2020-03-20,38.65,35.79,40.67,39.32,37.58,41.11,8.04,6.98,9.36,5.36,4.3,6.55,5.11,4.55,5.97,1.0,1.0,1.0,1.64,1.22,2.13,,,,,,,
2020-03-21,38.69,35.83,40.63,39.38,37.63,41.19,7.98,6.97,9.3,5.33,4.28,6.52,5.11,4.54,5.93,1.0,1.0,1.0,1.64,1.22,2.1,,,,,,,
2020-03-22,38.73,35.88,40.58,39.43,37.67,41.26,7.92,6.95,9.23,5.31,4.27,6.49,5.1,4.56,5.91,1.0,1.0,1.0,1.63,1.22,2.08,,,,,,,
2020-03-23,38.76,35.94,40.54,39.49,37.74,41.34,7.86,6.91,9.15,5.28,4.26,6.46,5.1,4.56,5.9,1.0,1.0,1.0,1.62,1.22,2.05,,,,,,,
2020-03-24,38.8,36.01,40.52,39.54,37.8,41.4,7.8,6.88,9.07,5.26,4.24,6.43,5.09,4.58,5.9,1.0,1.0,1.0,1.61,1.22,2.02,,,,,,,
2020-03-25,38.83,36.07,40.49,39.6,37.89,41.48,7.74,6.85,8.97,5.24,4.25,6.39,5.09,4.58,5.88,1.0,1.0,1.0,1.61,1.23,2.02,,,,,,,
2020-03-26,38.86,36.09,40.41,39.66,37.96,41.52,7.68,6.82,8.88,5.22,4.24,6.36,5.09,4.58,5.88,1.0,1.0,1.0,1.6,1.23,2.01,,,,,,,
2020-03-27,38.89,36.16,40.36,39.72,38.03,41.58,7.62,6.8,8.81,5.2,4.23,6.32,5.09,4.58,5.87,1.0,1.0,1.0,1.59,1.23,2.0,,,,,,,
2020-03-28,38.91,36.22,40.31,39.78,38.08,41.66,7.56,6.77,8.75,5.18,4.23,6.28,5.09,4.58,5.86,1.0,1.0,1.0,1.58,1.23,1.99,,,,,,,
2020-03-29,38.93,36.3,40.29,39.83,38.11,41.76,7.51,6.74,8.67,5.16,4.22,6.24,5.09,4.59,5.86,1.0,1.0,1.0,1.57,1.24,1.98,,,,,,,
2020-03-30,38.94,36.36,40.28,39.9,38.16,41.86,7.46,6.72,8.58,5.15,4.23,6.2,5.1,4.57,5.85,1.0,1.0,1.0,1.56,1.24,1.97,,,,,,,
2020-03-31,38.96,36.38,40.28,39.96,38.19,41.91,7.41,6.7,8.48,5.13,4.24,6.16,5.1,4.56,5.86,1.0,1.0,1.0,1.56,1.24,1.95,,,,,,,
2020-04-01,38.97,36.47,40.27,40.02,38.26,41.95,7.36,6.67,8.32,5.11,4.25,6.11,5.1,4.57,5.85,1.0,1.0,1.0,1.55,1.24,1.93,,,,,,,
2020-04-02,38.97,36.53,40.3,40.08,38.34,42.07,7.31,6.65,8.23,5.1,4.26,6.09,5.11,4.56,5.87,1.0,1.0,1.0,1.54,1.24,1.92,41.0,38.0,8.0,6.0,4.0,1.0,1.0
2020-04-03,38.97,36.59,40.31,40.14,38.36,42.22,7.26,6.63,8.12,5.09,4.25,6.08,5.11,4.56,5.89,1.0,1.0,1.0,1.53,1.23,1.9,,,,,,,
2020-04-04,38.97,36.58,40.26,40.2,38.41,42.28,7.22,6.59,8.05,5.08,4.22,6.06,5.12,4.56,5.88,1.0,1.0,1.0,1.53,1.24,1.88,,,,,,,
2020-04-05,38.96,36.55,40.27,40.26,38.48,42.44,7.18,6.57,7.98,5.07,4.23,6.02,5.12,4.57,5.89,1.0,1.0,1.0,1.52,1.23,1.87,,,,,,,
2020-04-06,38.95,36.61,40.33,40.32,38.5,42.6,7.14,6.56,7.92,5.06,4.23,6.01,5.13,4.58,5.91,1.0,1.0,1.0,1.51,1.23,1.85,,,,,,,
2020-04-07,38.94,36.56,40.32,40.37,38.52,42.7,7.11,6.56,7.83,5.05,4.24,5.99,5.14,4.58,5.92,1.0,1.0,1.0,1.51,1.23,1.83,,,,,,,
2020-04-08,38.92,36.61,40.31,40.43,38.55,42.8,7.08,6.52,7.76,5.04,4.25,5.97,5.15,4.57,5.93,1.0,1.0,1.0,1.5,1.23,1.83,,,,,,,
2020-04-09,38.9,36.63,40.3,40.49,38.57,42.89,7.05,6.5,7.72,5.03,4.22,5.96,5.16,4.57,5.94,1.0,1.0,1.0,1.49,1.23,1.83,,,,,,,
2020-04-10,38.88,36.57,40.29,40.54,38.6,42.99,7.02,6.49,7.64,5.03,4.22,5.94,5.17,4.57,5.95,1.0,1.0,1.0,1.49,1.22,1.81,,,,,,,
2020-04-11,38.86,36.52,40.31,40.6,38.62,43.05,7.0,6.49,7.58,5.03,4.22,5.95,5.17,4.59,5.96,1.0,1.0,1.0,1.48,1.22,1.78,,,,,,,
2020-04-12,38.83,36.46,40.34,40.65,38.69,43.08,6.98,6.49,7.54,5.02,4.22,5.93,5.18,4.6,5.97,1.0,1.0,1.0,1.48,1.21,1.76,,,,,,,
2020-04-13,38.8,36.4,40.35,40.7,38.74,43.1,6.96,6.49,7.51,5.02,4.22,5.91,5.19,4.6,5.98,1.0,1.0,1.0,1.48,1.2,1.76,,,,,,,
2020-04-14,38.76,36.36,40.31,40.75,38.79,43.13,6.94,6.49,7.49,5.02,4.23,5.89,5.2,4.62,5.98,1.0,1.0,1.0,1.47,1.2,1.76,,,,,,,
2020-04-15,38.73,36.32,40.27,40.8,38.84,43.17,6.93,6.47,7.47,5.02,4.24,5.88,5.21,4.64,5.99,1.0,1.0,1.0,1.47,1.2,1.76,,,,,,,
2020-04-16,38.69,36.23,40.26,40.85,38.91,43.27,6.92,6.48,7.45,5.02,4.25,5.86,5.22,4.65,5.99,1.0,1.0,1.0,1.47,1.2,1.76,,,,,,,
2020-04-17,38.64,36.17,40.25,40.9,38.96,43.3,6.91,6.47,7.45,5.02,4.25,5.85,5.23,4.67,6.0,1.0,1.0,1.0,1.47,1.2,1.76,39.0,45.0,6.0,3.0,4.0,,1.0
2020-04-18,38.6,36.1,40.23,40.95,39.04,43.34,6.9,6.46,7.44,5.02,4.27,5.84,5.24,4.69,6.0,1.0,1.0,1.0,1.47,1.2,1.76,,,,,,,
2020-04-19,38.55,36.04,40.21,40.99,39.11,43.37,6.89,6.45,7.44,5.02,4.28,5.83,5.25,4.7,6.0,1.0,1.0,1.0,1.47,1.2,1.76,,,,,,,
2020-04-20,38.5,36.0,40.18,41.04,39.18,43.39,6.89,6.45,7.42,5.02,4.29,5.82,5.26,4.72,6.0,1.0,1.0,1.0,1.47,1.2,1.76,,,,,,,
2020-04-21,38.45,35.94,40.14,41.09,39.26,43.42,6.88,6.46,7.42,5.03,4.31,5.81,5.27,4.73,6.0,1.0,1.0,1.0,1.47,1.2,1.76,,,,,,,
2020-04-22,38.39,35.89,40.1,41.13,39.32,43.51,6.88,6.45,7.41,5.03,4.32,5.8,5.28,4.74,6.0,1.0,1.0,1.0,1.47,1.2,1.76,,,,,,,
2020-04-23,38.34,35.84,40.06,41.18,39.36,43.59,6.88,6.44,7.4,5.03,4.33,5.79,5.29,4.76,6.0,1.0,1.0,1.0,1.47,1.2,1.77,,,,,,,
2020-04-24,38.28,35.81,40.02,41.22,39.37,43.67,6.88,6.44,7.39,5.04,4.34,5.77,5.3,4.78,6.0,1.0,1.0,1.0,1.48,1.21,1.77,42.0,39.0,6.0,4.0,6.0,1.0,2.0
2020-04-25,38.23,35.77,39.99,41.27,39.4,43.73,6.88,6.44,7.4,5.04,4.35,5.76,5.31,4.8,6.0,1.0,1.0,1.0,1.48,1.21,1.77,,,,,,,
2020-04-26,38.17,35.7,39.97,41.31,39.48,43.76,6.88,6.46,7.41,5.04,4.36,5.75,5.32,4.83,6.0,1.0,1.0,1.0,1.48,1.22,1.77,,,,,,,
2020-04-27,38.11,35.63,39.93,41.35,39.52,43.78,6.88,6.45,7.4,5.04,4.37,5.74,5.33,4.85,5.99,1.0,1.0,1.0,1.49,1.23,1.78,,,,,,,
2020-04-28,38.05,35.57,39.91,41.4,39.58,43.81,6.88,6.46,7.41,5.05,4.37,5.74,5.34,4.86,5.99,1.0,1.0,1.0,1.49,1.24,1.78,,,,,,,
2020-04-29,37.99,35.54,39.88,41.44,39.64,43.84,6.89,6.48,7.42,5.05,4.38,5.74,5.35,4.88,5.99,1.0,1.0,1.0,1.49,1.24,1.78,,,,,,,
2020-04-30,37.93,35.5,39.8,41.49,39.69,43.88,6.89,6.49,7.42,5.05,4.4,5.74,5.36,4.91,5.99,1.0,1.0,1.0,1.5,1.25,1.79,,,,,,,
2020-05-01,37.87,35.49,39.72,41.53,39.75,43.91,6.89,6.49,7.41,5.05,4.41,5.74,5.37,4.92,5.98,1.0,1.0,1.0,1.5,1.25,1.79,,,,,,,
2020-05-02,37.81,35.44,39.71,41.58,39.79,43.94,6.9,6.49,7.41,5.06,4.42,5.74,5.38,4.93,5.98,1.0,1.0,1.0,1.51,1.26,1.79,,,,,,,
2020-05-03,37.74,35.38,39.64,41.62,39.81,43.98,6.9,6.5,7.4,5.06,4.43,5.74,5.38,4.95,5.98,1.0,1.0,1.0,1.51,1.27,1.8,,,,,,,
2020-05-04,37.68,35.27,39.6,41.67,39.84,44.03,6.91,6.5,7.4,5.06,4.43,5.74,5.39,4.97,5.97,1.0,1.0,1.0,1.52,1.28,1.8,,,,,,,
2020-05-05,37.62,35.22,39.58,41.71,39.86,44.07,6.91,6.51,7.39,5.06,4.44,5.74,5.4,4.99,5.97,1.0,1.0,1.0,1.52,1.29,1.81,,,,,,,
2020-05-06,37.56,35.18,39.54,41.76,39.89,44.12,6.92,6.52,7.39,5.06,4.44,5.73,5.41,5.0,5.96,1.0,1.0,1.0,1.53,1.29,1.81,42.0,36.0,7.0,5.0,5.0,1.0,2.0
2020-05-07,37.5,35.13,39.51,41.81,39.93,44.17,6.92,6.52,7.39,5.06,4.45,5.72,5.42,5.0,5.96,1.0,1.0,1.0,1.53,1.3,1.81,,,,,,,
2020-05-08,37.44,35.09,39.47,41.85,39.96,44.22,6.93,6.53,7.39,5.06,4.45,5.72,5.43,5.02,5.95,1.0,1.0,1.0,1.54,1.31,1.82,,,,,,,
2020-05-09,37.38,35.05,39.43,41.9,39.99,44.26,6.93,6.54,7.39,5.06,4.46,5.71,5.43,5.04,5.95,1.0,1.0,1.0,1.54,1.32,1.82,,,,,,,
2020-05-10,37.32,34.97,39.39,41.95,40.02,44.29,6.94,6.53,7.4,5.06,4.46,5.7,5.44,5.05,5.94,1.0,1.0,1.0,1.55,1.33,1.82,,,,,,,
2020-05-11,37.26,34.91,39.34,41.99,40.06,44.37,6.94,6.53,7.41,5.06,4.46,5.69,5.45,5.06,5.94,1.0,1.0,1.0,1.55,1.34,1.82,,,,,,,
2020-05-12,37.19,34.83,39.27,42.04,40.15,44.42,6.95,6.55,7.41,5.06,4.46,5.68,5.46,5.09,5.93,1.0,1.0,1.0,1.56,1.35,1.82,,,,,,,
2020-05-13,37.13,34.76,39.15,42.09,40.2,44.42,6.95,6.57,7.42,5.06,4.47,5.67,5.46,5.1,5.92,1.0,1.0,1.0,1.56,1.35,1.83,,,,,,,
2020-05-14,37.07,34.7,39.12,42.14,40.23,44.42,6.96,6.58,7.42,5.06,4.47,5.66,5.47,5.11,5.92,1.0,1.0,1.0,1.57,1.35,1.83,,,,,,,
2020-05-15,37.01,34.68,39.09,42.18,40.27,44.44,6.97,6.6,7.41,5.06,4.48,5.65,5.48,5.13,5.91,1.0,1.0,1.0,1.57,1.35,1.83,,,,,,,
2020-05-16,36.94,34.66,39.06,42.23,40.34,44.47,6.97,6.59,7.42,5.06,4.49,5.65,5.49,5.14,5.91,1.0,1.0,1.0,1.58,1.35,1.83,,,,,,,
2020-05-17,36.88,34.64,39.03,42.28,40.4,44.49,6.98,6.59,7.43,5.06,4.5,5.65,5.5,5.15,5.9,1.0,1.0,1.0,1.58,1.35,1.83,,,,,,,
2020-05-18,36.81,34.59,38.99,42.33,40.47,44.52,6.99,6.58,7.44,5.06,4.5,5.65,5.51,5.17,5.89,1.0,1.0,1.0,1.59,1.35,1.83,,,,,,,
2020-05-19,36.74,34.55,38.93,42.39,40.54,44.54,6.99,6.58,7.45,5.06,4.51,5.65,5.51,5.18,5.89,1.0,1.0,1.0,1.59,1.35,1.83,36.0,42.0,7.0,7.0,6.0,1.0,1.0
2020-05-20,36.67,34.52,38.87,42.44,40.6,44.55,7.0,6.58,7.46,5.06,4.52,5.65,5.52,5.19,5.88,1.0,1.0,1.0,1.6,1.35,1.83,,,,,,,
2020-05-21,36.6,34.47,38.8,42.49,40.63,44.61,7.0,6.59,7.47,5.06,4.53,5.66,5.53,5.21,5.89,1.0,1.0,1.0,1.6,1.35,1.83,,,,,,,
2020-05-22,36.53,34.42,38.73,42.55,40.66,44.64,7.01,6.59,7.48,5.06,4.53,5.66,5.54,5.22,5.88,1.0,1.0,1.0,1.61,1.35,1.83,,,,,,,
2020-05-23,36.45,34.36,38.63,42.6,40.72,44.67,7.02,6.59,7.48,5.06,4.53,5.66,5.55,5.24,5.88,1.0,1.0,1.0,1.61,1.36,1.83,,,,,,,
2020-05-24,36.37,34.31,38.54,42.66,40.81,44.73,7.02,6.61,7.49,5.07,4.54,5.66,5.56,5.25,5.88,1.0,1.0,1.0,1.62,1.36,1.84,,,,,,,
2020-05-25,36.29,34.25,38.44,42.72,40.88,44.78,7.03,6.62,7.49,5.07,4.54,5.66,5.57,5.27,5.87,1.0,1.0,1.0,1.62,1.37,1.85,,,,,,,
2020-05-26,36.21,34.19,38.34,42.77,40.95,44.8,7.04,6.62,7.5,5.07,4.55,5.67,5.58,5.28,5.87,1.0,1.0,1.0,1.63,1.38,1.84,33.0,45.0,8.0,5.0,6.0,1.0,1.0
2020-05-27,36.13,34.12,38.23,42.83,41.06,44.83,7.04,6.62,7.5,5.08,4.56,5.66,5.59,5.3,5.88,1.0,1.0,1.0,1.63,1.39,1.85,,,,,,,
2020-05-28,36.05,34.06,38.13,42.89,41.14,44.84,7.05,6.62,7.51,5.08,4.57,5.65,5.6,5.31,5.88,1.0,1.0,1.0,1.64,1.4,1.86,,,,,,,
2020-05-29,35.96,33.96,38.03,42.95,41.2,44.86,7.05,6.61,7.52,5.09,4.58,5.65,5.61,5.33,5.88,1.0,1.0,1.0,1.65,1.4,1.86,,,,,,,
2020-05-30,35.87,33.91,37.9,43.01,41.26,44.89,7.06,6.61,7.53,5.1,4.59,5.64,5.62,5.35,5.89,1.0,1.0,1.0,1.65,1.4,1.88,38.0,41.0,6.0,5.0,6.0,1.0,2.0
2020-05-31,35.79,33.85,37.69,43.07,41.34,44.93,7.06,6.62,7.54,5.1,4.61,5.64,5.63,5.37,5.89,1.0,1.0,1.0,1.66,1.41,1.88,,,,,,,
2020-06-01,35.7,33.77,37.62,43.13,41.4,44.97,7.07,6.63,7.54,5.11,4.62,5.63,5.64,5.4,5.9,1.0,1.0,1.0,1.67,1.42,1.9,,,,,,,
2020-06-02,35.6,33.71,37.54,43.18,41.45,45.02,7.07,6.63,7.55,5.12,4.64,5.62,5.65,5.41,5.91,1.0,1.0,1.0,1.68,1.42,1.91,,,,,,,
2020-06-03,35.51,33.66,37.37,43.24,41.5,45.04,7.08,6.64,7.56,5.13,4.65,5.62,5.66,5.43,5.91,1.0,1.0,1.0,1.69,1.43,1.93,,,,,,,
2020-06-04,35.42,33.6,37.27,43.3,41.6,45.07,7.08,6.65,7.56,5.15,4.67,5.62,5.67,5.45,5.92,1.0,1.0,1.0,1.7,1.44,1.95,,,,,,,
2020-06-05,35.33,33.54,37.17,43.35,41.68,45.1,7.09,6.66,7.56,5.16,4.69,5.64,5.68,5.47,5.93,1.0,1.0,1.0,1.71,1.45,1.96,,,,,,,
2020-06-06,35.23,33.49,37.06,43.41,41.78,45.13,7.09,6.66,7.55,5.17,4.72,5.63,5.69,5.49,5.94,1.0,1.0,1.0,1.72,1.45,1.96,,,,,,,
2020-06-07,35.13,33.43,36.96,43.46,41.87,45.14,7.09,6.66,7.55,5.19,4.75,5.64,5.7,5.5,5.95,1.0,1.0,1.01,1.73,1.46,1.96,,,,,,,
2020-06-08,35.04,33.38,36.85,43.51,41.95,45.15,7.09,6.66,7.55,5.2,4.77,5.65,5.72,5.52,5.96,1.0,1.0,1.01,1.74,1.47,1.98,,,,,,,
2020-06-09,34.94,33.27,36.73,43.57,42.0,45.19,7.1,6.63,7.56,5.22,4.79,5.67,5.73,5.54,5.97,1.0,1.0,1.01,1.75,1.48,1.99,,,,,,,
2020-06-10,34.84,33.15,36.6,43.62,42.01,45.22,7.1,6.61,7.56,5.24,4.82,5.69,5.74,5.56,5.98,1.01,1.0,1.02,1.76,1.49,2.0,,,,,,,
2020-06-11,34.75,33.09,36.48,43.67,42.06,45.27,7.1,6.6,7.56,5.26,4.85,5.71,5.75,5.58,5.98,1.01,1.0,1.02,1.78,1.5,2.02,,,,,,,
