date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2020-02-07,55.27,52.02,61.0,23.81,22.05,25.82,8.85,6.0,10.49,4.38,3.0,6.42,4.17,2.07,5.36,1.0,1.0,1.0,2.79,2.13,3.0,,,,,,,
2020-02-08,55.31,52.03,60.99,23.8,22.07,25.74,8.82,6.0,10.48,4.39,3.0,6.38,4.18,2.1,5.38,1.0,1.0,1.0,2.77,2.08,3.0,,,,,,,
2020-02-09,55.35,52.05,60.98,23.78,22.09,25.67,8.8,6.0,10.47,4.39,3.0,6.32,4.19,2.12,5.39,1.0,1.0,1.0,2.75,2.03,3.0,,,,,,,
2020-02-10,55.39,52.07,60.97,23.77,22.13,25.61,8.77,6.0,10.44,4.39,3.0,6.26,4.2,2.16,5.4,1.0,1.0,1.0,2.73,1.99,2.99,53.0,22.0,10.0,7.0,5.0,1.0,3.0
2020-02-11,55.44,52.12,60.96,23.76,22.16,25.55,8.74,6.0,10.41,4.38,3.0,6.2,4.21,2.2,5.4,1.0,1.0,1.0,2.71,1.94,2.99,,,,,,,
2020-02-12,55.48,52.17,60.95,23.75,22.18,25.5,8.71,6.0,10.35,4.38,3.0,6.16,4.21,2.23,5.37,1.0,1.0,1.0,2.69,1.89,2.99,,,,,,,
2020-02-13,55.53,52.24,60.93,23.75,22.22,25.44,8.67,6.0,10.28,4.38,3.0,6.1,4.22,2.28,5.37,1.0,1.0,1.0,2.66,1.86,2.98,,,,,,,
2020-02-14,55.59,52.35,60.9,23.74,22.25,25.4,8.64,6.0,10.22,4.38,3.0,6.05,4.22,2.33,5.36,1.0,1.0,1.0,2.64,1.82,2.98,,,,,,,
2020-02-15,55.64,52.5,60.88,23.74,22.27,25.36,8.6,6.0,10.16,4.37,3.0,6.0,4.23,2.39,5.36,1.0,1.0,1.0,2.61,1.79,2.97,,,,,,,
2020-02-16,55.69,52.59,60.84,23.74,22.32,25.32,8.56,6.0,10.1,4.37,3.0,5.97,4.24,2.44,5.36,1.0,1.0,1.0,2.59,1.76,2.96,,,,,,,
2020-02-17,55.75,52.68,60.81,23.74,22.33,25.28,8.52,6.0,10.04,4.37,3.0,5.95,4.24,2.5,5.36,1.0,1.0,1.0,2.56,1.74,2.95,,,,,,,
2020-02-18,55.81,52.77,60.77,23.74,22.36,25.26,8.48,6.0,9.98,4.36,3.0,5.92,4.24,2.55,5.38,1.0,1.0,1.0,2.54,1.72,2.94,,,,,,,
2020-02-19,55.87,52.84,60.73,23.74,22.39,25.23,8.43,6.0,9.92,4.36,3.0,5.89,4.25,2.61,5.39,1.0,1.0,1.0,2.51,1.7,2.93,,,,,,,
2020-02-20,55.92,52.96,60.68,23.74,22.42,25.21,8.39,6.0,9.9,4.35,3.0,5.87,4.25,2.67,5.4,1.0,1.0,1.0,2.49,1.69,2.93,,,,,,,
2020-02-21,55.98,53.07,60.63,23.75,22.44,25.2,8.35,6.0,9.85,4.34,3.0,5.82,4.25,2.72,5.4,1.0,1.0,1.0,2.46,1.66,2.92,,,,,,,
2020-02-22,56.04,53.16,60.59,23.76,22.45,25.2,8.3,6.0,9.8,4.34,3.0,5.77,4.25,2.78,5.38,1.0,1.0,1.0,2.44,1.64,2.92,,,,,,,
2020-02-23,56.09,53.25,60.53,23.77,22.46,25.2,8.25,6.0,9.75,4.33,3.01,5.74,4.25,2.82,5.36,1.0,1.0,1.0,2.42,1.62,2.92,,,,,,,
2020-02-24,56.14,53.31,60.47,23.78,22.48,25.23,8.21,6.0,9.71,4.33,3.01,5.72,4.25,2.84,5.36,1.0,1.0,1.0,2.39,1.59,2.92,,,,,,,
2020-02-25,56.2,53.35,60.41,23.79,22.5,25.29,8.16,6.0,9.66,4.32,3.01,5.72,4.26,2.88,5.37,1.0,1.0,1.0,2.37,1.56,2.92,,,,,,,
2020-02-26,56.25,53.41,60.35,23.8,22.52,25.36,8.12,6.0,9.62,4.32,3.01,5.71,4.26,2.91,5.38,1.0,1.0,1.0,2.36,1.55,2.92,,,,,,,
2020-02-27,56.29,53.48,60.28,23.82,22.53,25.4,8.07,6.0,9.59,4.31,3.02,5.7,4.26,2.95,5.37,1.0,1.0,1.0,2.34,1.52,2.92,,,,,,,
2020-02-28,56.34,53.54,60.22,23.84,22.55,25.38,8.02,6.0,9.55,4.31,3.02,5.66,4.26,2.97,5.35,1.0,1.0,1.0,2.32,1.52,2.91,,,,,,,
2020-02-29,56.39,53.62,60.24,23.86,22.56,25.39,7.97,6.0,9.52,4.3,3.03,5.61,4.25,2.83,5.35,1.0,1.0,1.0,2.31,1.55,2.93,,,,,,,
2020-03-01,56.43,53.68,60.18,23.88,22.57,25.42,7.93,6.0,9.46,4.29,3.03,5.56,4.25,2.84,5.36,1.0,1.0,1.0,2.29,1.53,2.93,,,,,,,
2020-03-02,56.47,53.72,60.1,23.9,22.59,25.45,7.88,6.0,9.4,4.29,3.03,5.52,4.25,2.85,5.37,1.0,1.0,1.0,2.28,1.51,2.93,,,,,,,
2020-03-03,56.51,53.75,60.01,23.92,22.61,25.49,7.83,6.0,9.36,4.29,3.03,5.47,4.25,2.87,5.37,1.0,1.0,1.0,2.27,1.49,2.93,,,,,,,
2020-03-04,56.55,53.78,59.91,23.94,22.64,25.51,7.79,5.99,9.32,4.28,3.04,5.46,4.25,2.88,5.38,1.0,1.0,1.0,2.26,1.47,2.93,,,,,,,
2020-03-05,56.58,53.81,59.82,23.97,22.66,25.55,7.74,5.99,9.28,4.28,3.04,5.43,4.25,2.89,5.38,1.0,1.0,1.0,2.25,1.48,2.93,,,,,,,
2020-03-06,56.61,53.85,59.74,24.0,22.69,25.56,7.69,5.97,9.24,4.27,3.05,5.42,4.25,2.91,5.39,1.0,1.0,1.0,2.25,1.48,2.94,,,,,,,
2020-03-07,56.64,53.88,59.68,24.03,22.67,25.58,7.64,5.96,9.21,4.27,3.07,5.46,4.25,2.92,5.39,1.0,1.0,1.0,2.24,1.49,3.0,,,,,,,
2020-03-08,56.67,53.91,59.63,24.06,22.69,25.61,7.59,5.94,9.17,4.27,3.07,5.46,4.25,2.93,5.39,1.0,1.0,1.0,2.23,1.51,3.0,,,,,,,
2020-03-09,56.7,53.94,59.56,24.09,22.71,25.63,7.54,5.91,9.13,4.26,3.08,5.45,4.24,2.95,5.38,1.0,1.0,1.0,2.23,1.5,3.0,,,,,,,
2020-03-10,56.72,53.97,59.5,24.12,22.73,25.66,7.49,5.88,9.08,4.26,3.09,5.43,4.24,2.96,5.37,1.0,1.0,1.0,2.23,1.5,3.0,,,,,,,
2020-03-11,56.74,53.96,59.43,24.16,22.69,25.7,7.44,5.87,9.07,4.25,3.1,5.43,4.24,2.98,5.36,1.0,1.0,1.0,2.22,1.48,3.01,,,,,,,
2020-03-12,56.76,54.01,59.36,24.2,22.72,25.74,7.39,5.84,9.01,4.25,3.11,5.44,4.24,3.03,5.35,1.0,1.0,1.0,2.22,1.47,3.06,,,,,,,
2020-03-13,56.77,54.07,59.28,24.24,22.75,25.78,7.34,5.81,8.95,4.24,3.12,5.44,4.24,3.09,5.33,1.0,1.0,1.0,2.22,1.47,3.1,,,,,,,
2020-03-14,56.78,54.1,59.13,24.28,22.78,25.82,7.29,5.77,8.9,4.24,3.13,5.43,4.24,3.14,5.32,1.0,1.0,1.0,2.22,1.48,3.15,,,,,,,
2020-03-15,56.79,54.15,59.05,24.32,22.81,25.94,7.24,5.76,8.85,4.24,3.14,5.44,4.24,3.19,5.31,1.0,1.0,1.0,2.22,1.49,3.2,,,,,,,
2020-03-16,56.79,54.21,58.96,24.37,22.85,26.0,7.18,5.73,8.77,4.23,3.16,5.43,4.24,3.22,5.3,1.0,1.0,1.0,2.23,1.47,3.24,,,,,,,
2020-03-17,56.78,54.26,58.83,24.43,22.88,26.05,7.13,5.71,8.72,4.22,3.19,5.41,4.25,3.25,5.29,1.0,1.0,1.0,2.23,1.45,3.28,,,,,,,
2020-03-18,56.77,54.31,58.78,24.48,22.91,26.1,7.08,5.7,8.65,4.22,3.22,5.37,4.25,3.29,5.28,1.0,1.0,1.0,2.24,1.43,3.3,,,,,,,
2020-03-19,56.76,54.35,58.72,24.54,22.95,26.16,7.02,5.68,8.57,4.21,3.24,5.34,4.25,3.33,5.27,1.0,1.0,1.0,2.24,1.42,3.32,,,,,,,
2020-03-20,56.74,54.39,58.63,24.6,22.98,26.21,6.97,5.65,8.48,4.2,3.25,5.32,4.26,3.37,5.26,1.0,1.0,1.0,2.25,1.41,3.35,,,,,,,
2020-03-21,56.71,54.43,58.59,24.66,23.06,26.29,6.92,5.61,8.42,4.2,3.26,5.31,4.26,3.41,5.25,1.0,1.0,1.0,2.26,1.4,3.37,,,,,,,
2020-03-22,56.68,54.43,58.52,24.73,23.13,26.37,6.87,5.58,8.35,4.19,3.28,5.3,4.27,3.46,5.27,1.0,1.0,1.0,2.27,1.39,3.41,,,,,,,
2020-03-23,56.65,54.39,58.45,24.8,23.22,26.45,6.82,5.55,8.26,4.18,3.29,5.28,4.27,3.51,5.26,1.0,1.0,1.0,2.28,1.38,3.44,,,,,,,
2020-03-24,56.61,54.36,58.4,24.87,23.31,26.53,6.77,5.52,8.2,4.17,3.3,5.16,4.28,3.56,5.26,1.0,1.0,1.0,2.29,1.38,3.48,,,,,,,
2020-03-25,56.56,54.3,58.41,24.94,23.34,26.61,6.72,5.5,8.16,4.16,3.31,5.11,4.29,3.6,5.3,1.0,1.0,1.0,2.3,1.39,3.51,,,,,,,
2020-03-26,56.51,54.29,58.39,25.01,23.4,26.69,6.68,5.47,8.09,4.15,3.32,5.11,4.3,3.61,5.34,1.0,1.0,1.0,2.31,1.41,3.54,,,,,,,
2020-03-27,56.46,54.27,58.33,25.09,23.51,26.77,6.63,5.45,8.03,4.14,3.33,5.09,4.31,3.66,5.34,1.0,1.0,1.0,2.32,1.43,3.57,,,,,,,
2020-03-28,56.4,54.19,58.27,25.17,23.5,26.93,6.59,5.43,7.98,4.13,3.34,5.03,4.32,3.69,5.34,1.0,1.0,1.0,2.34,1.42,3.6,,,,,,,
2020-03-29,56.34,54.1,58.17,25.24,23.5,27.08,6.55,5.45,7.93,4.12,3.35,4.99,4.33,3.7,5.34,1.0,1.0,1.0,2.35,1.42,3.62,,,,,,,
2020-03-30,56.28,54.02,58.13,25.32,23.54,27.23,6.51,5.44,7.9,4.11,3.36,4.95,4.34,3.71,5.34,1.0,1.0,1.0,2.36,1.41,3.65,,,,,,,
2020-03-31,56.21,53.92,58.07,25.4,23.69,27.36,6.47,5.43,7.88,4.09,3.38,4.92,4.35,3.74,5.33,1.0,1.0,1.0,2.38,1.41,3.68,,,,,,,
2020-04-01,56.14,53.83,58.01,25.48,23.75,27.48,6.43,5.43,7.83,4.08,3.38,4.89,4.36,3.74,5.33,1.0,1.0,1.0,2.39,1.41,3.7,,,,,,,
2020-04-02,56.07,53.7,58.03,25.56,23.79,27.53,6.4,5.43,7.76,4.07,3.38,4.86,4.37,3.74,5.33,1.0,1.0,1.0,2.41,1.41,3.71,57.0,22.0,8.0,5.0,6.0,,1.0
2020-04-03,56.0,53.47,58.06,25.64,23.86,27.55,6.36,5.43,7.7,4.05,3.38,4.81,4.38,3.76,5.33,1.0,1.0,1.0,2.42,1.4,3.72,,,,,,,
2020-04-04,55.92,53.27,58.07,25.72,23.88,27.62,6.33,5.4,7.66,4.04,3.38,4.77,4.39,3.78,5.33,1.0,1.0,1.0,2.44,1.41,3.73,,,,,,,
2020-04-05,55.85,53.06,58.01,25.8,23.98,27.67,6.31,5.36,7.62,4.02,3.39,4.76,4.4,3.8,5.33,1.0,1.0,1.0,2.45,1.41,3.73,,,,,,,
2020-04-06,55.77,52.98,58.01,25.87,24.07,27.74,6.28,5.34,7.54,4.0,3.39,4.73,4.41,3.82,5.33,1.0,1.0,1.0,2.47,1.42,3.74,,,,,,,
2020-04-07,55.7,52.99,57.95,25.95,24.17,27.8,6.26,5.32,7.5,3.99,3.39,4.68,4.43,3.83,5.33,1.0,1.0,1.0,2.48,1.43,3.75,,,,,,,
2020-04-08,55.62,52.9,57.88,26.02,24.27,27.93,6.24,5.3,7.48,3.97,3.38,4.64,4.44,3.83,5.32,1.0,1.0,1.0,2.49,1.42,3.76,,,,,,,
2020-04-09,55.55,52.8,57.83,26.09,24.36,27.97,6.22,5.31,7.47,3.95,3.37,4.61,4.45,3.83,5.32,1.0,1.0,1.0,2.51,1.43,3.79,,,,,,,
2020-04-10,55.48,52.7,57.78,26.16,24.47,28.05,6.2,5.32,7.46,3.94,3.37,4.56,4.46,3.84,5.32,1.0,1.0,1.0,2.52,1.44,3.8,,,,,,,
2020-04-11,55.41,52.6,57.72,26.23,24.57,28.08,6.18,5.33,7.44,3.92,3.36,4.51,4.47,3.85,5.32,1.0,1.0,1.0,2.54,1.45,3.81,,,,,,,
2020-04-12,55.34,52.51,57.66,26.29,24.67,28.09,6.17,5.34,7.4,3.9,3.36,4.47,4.48,3.86,5.32,1.0,1.0,1.0,2.55,1.47,3.81,,,,,,,
2020-04-13,55.27,52.42,57.6,26.35,24.73,28.13,6.16,5.35,7.36,3.89,3.33,4.44,4.48,3.88,5.32,1.0,1.0,1.01,2.57,1.48,3.81,,,,,,,
2020-04-14,55.2,52.34,57.54,26.41,24.79,28.16,6.14,5.33,7.32,3.87,3.31,4.41,4.49,3.91,5.32,1.0,1.0,1.01,2.58,1.5,3.81,,,,,,,
2020-04-15,55.14,52.26,57.53,26.47,24.84,28.25,6.13,5.31,7.29,3.86,3.31,4.39,4.5,3.94,5.31,1.0,1.0,1.02,2.59,1.51,3.81,,,,,,,
2020-04-16,55.08,52.19,57.44,26.52,24.89,28.32,6.12,5.3,7.28,3.84,3.3,4.35,4.51,3.97,5.3,1.0,1.0,1.03,2.61,1.52,3.81,,,,,,,
2020-04-17,55.02,52.12,57.37,26.57,24.95,28.36,6.11,5.31,7.28,3.82,3.29,4.35,4.51,3.98,5.3,1.01,1.0,1.04,2.62,1.54,3.81,62.0,24.0,4.0,3.0,3.0,1.0,1.0
2020-04-18,54.96,52.06,57.34,26.62,25.03,28.39,6.1,5.31,7.25,3.81,3.27,4.34,4.52,3.99,5.29,1.01,1.0,1.05,2.63,1.56,3.8,,,,,,,
2020-04-19,54.91,51.99,57.33,26.67,25.1,28.4,6.09,5.32,7.23,3.79,3.26,4.33,4.53,4.0,5.28,1.01,1.0,1.06,2.64,1.58,3.79,,,,,,,
2020-04-20,54.86,51.94,57.28,26.71,25.14,28.41,6.08,5.31,7.2,3.78,3.25,4.32,4.53,3.99,5.27,1.01,1.0,1.07,2.66,1.59,3.78,,,,,,,
2020-04-21,54.81,51.89,57.23,26.76,25.16,28.42,6.07,5.3,7.19,3.77,3.24,4.3,4.54,3.99,5.26,1.02,1.0,1.09,2.67,1.6,3.77,,,,,,,
2020-04-22,54.76,51.86,57.2,26.8,25.18,28.44,6.06,5.29,7.17,3.75,3.22,4.28,4.54,4.01,5.25,1.02,1.0,1.1,2.68,1.61,3.76,,,,,,,
2020-04-23,54.72,51.85,57.17,26.84,25.23,28.48,6.05,5.29,7.15,3.74,3.2,4.28,4.55,4.03,5.24,1.02,1.0,1.12,2.69,1.62,3.75,,,,,,,
2020-04-24,54.67,51.84,57.14,26.87,25.3,28.51,6.04,5.29,7.14,3.73,3.18,4.25,4.55,4.05,5.24,1.03,1.0,1.14,2.71,1.64,3.74,58.0,28.0,6.0,3.0,4.0,,1.0
2020-04-25,54.62,51.83,57.1,26.91,25.38,28.52,6.03,5.29,7.11,3.72,3.17,4.24,4.56,4.05,5.25,1.03,1.0,1.15,2.72,1.65,3.73,,,,,,,
2020-04-26,54.58,51.81,57.07,26.95,25.42,28.52,6.02,5.29,7.08,3.71,3.16,4.23,4.56,4.06,5.25,1.04,1.0,1.17,2.73,1.67,3.72,,,,,,,
2020-04-27,54.54,51.78,57.04,26.98,25.45,28.55,6.01,5.28,7.04,3.7,3.15,4.23,4.57,4.07,5.26,1.04,1.0,1.18,2.74,1.69,3.71,,,,,,,
2020-04-28,54.49,51.75,57.0,27.01,25.49,28.58,6.0,5.28,7.02,3.69,3.14,4.21,4.58,4.08,5.26,1.05,1.0,1.2,2.75,1.71,3.7,,,,,,,
2020-04-29,54.45,51.71,56.96,27.05,25.53,28.6,5.99,5.28,7.01,3.68,3.14,4.2,4.59,4.09,5.27,1.05,1.0,1.22,2.76,1.72,3.69,,,,,,,
2020-04-30,54.41,51.65,56.93,27.08,25.58,28.61,5.98,5.27,6.98,3.67,3.13,4.19,4.59,4.1,5.26,1.06,1.0,1.24,2.77,1.74,3.68,,,,,,,
2020-05-01,54.37,51.6,56.91,27.11,25.66,28.62,5.97,5.27,6.96,3.66,3.12,4.18,4.6,4.11,5.27,1.06,1.0,1.25,2.78,1.75,3.67,,,,,,,
2020-05-02,54.33,51.55,56.88,27.14,25.72,28.63,5.96,5.25,6.95,3.66,3.11,4.17,4.61,4.11,5.28,1.07,1.0,1.26,2.79,1.76,3.67,,,,,,,
2020-05-03,54.29,51.49,56.86,27.17,25.76,28.63,5.95,5.23,6.93,3.65,3.11,4.16,4.62,4.13,5.3,1.07,1.0,1.28,2.8,1.77,3.67,,,,,,,
2020-05-04,54.25,51.44,56.83,27.21,25.82,28.64,5.94,5.21,6.92,3.64,3.1,4.15,4.63,4.15,5.31,1.08,1.0,1.28,2.81,1.78,3.66,,,,,,,
2020-05-05,54.21,51.4,56.8,27.24,25.86,28.65,5.93,5.21,6.9,3.63,3.09,4.14,4.64,4.16,5.31,1.08,1.0,1.29,2.82,1.8,3.66,,,,,,,
2020-05-06,54.17,51.35,56.77,27.27,25.91,28.65,5.91,5.21,6.87,3.62,3.08,4.13,4.66,4.17,5.31,1.09,1.0,1.31,2.83,1.81,3.66,52.0,27.0,7.0,5.0,4.0,1.0,6.0
2020-05-07,54.13,51.29,56.74,27.3,25.96,28.66,5.9,5.2,6.86,3.62,3.08,4.12,4.67,4.2,5.31,1.09,1.0,1.32,2.84,1.83,3.67,,,,,,,
2020-05-08,54.09,51.24,56.69,27.33,26.01,28.67,5.89,5.19,6.84,3.61,3.08,4.12,4.68,4.21,5.32,1.1,1.0,1.33,2.85,1.85,3.68,,,,,,,
2020-05-09,54.05,51.19,56.62,27.36,26.06,28.67,5.88,5.18,6.83,3.6,3.08,4.11,4.69,4.22,5.34,1.1,1.0,1.34,2.86,1.86,3.69,,,,,,,
2020-05-10,54.0,51.14,56.53,27.4,26.12,28.68,5.86,5.16,6.8,3.59,3.08,4.1,4.71,4.25,5.36,1.1,1.0,1.35,2.87,1.88,3.7,,,,,,,
2020-05-11,53.96,51.09,56.49,27.43,26.16,28.68,5.85,5.15,6.77,3.59,3.08,4.09,4.72,4.24,5.38,1.11,1.0,1.36,2.88,1.9,3.71,,,,,,,
2020-05-12,53.92,51.09,56.44,27.46,26.19,28.69,5.84,5.14,6.74,3.58,3.08,4.09,4.74,4.24,5.4,1.11,1.0,1.37,2.9,1.91,3.7,,,,,,,
2020-05-13,53.87,51.08,56.36,27.49,26.22,28.72,5.82,5.12,6.72,3.57,3.09,4.08,4.75,4.25,5.42,1.12,1.0,1.38,2.91,1.93,3.69,,,,,,,
2020-05-14,53.83,51.07,56.29,27.53,26.27,28.73,5.81,5.1,6.7,3.57,3.07,4.07,4.77,4.25,5.43,1.12,1.0,1.39,2.92,1.95,3.68,,,,,,,
2020-05-15,53.78,51.06,56.25,27.56,26.34,28.73,5.79,5.07,6.68,3.56,3.07,4.06,4.78,4.26,5.45,1.12,1.0,1.4,2.93,1.97,3.67,,,,,,,
2020-05-16,53.73,51.05,56.17,27.6,26.38,28.73,5.78,5.04,6.66,3.56,3.06,4.06,4.8,4.28,5.47,1.13,1.0,1.41,2.94,1.99,3.66,,,,,,,
2020-05-17,53.68,51.04,56.09,27.63,26.43,28.73,5.77,5.02,6.65,3.55,3.05,4.05,4.82,4.29,5.49,1.13,1.0,1.42,2.96,2.03,3.66,,,,,,,
2020-05-18,53.63,51.03,56.01,27.66,26.47,28.73,5.75,5.03,6.63,3.54,3.04,4.04,4.84,4.31,5.51,1.14,1.0,1.42,2.97,2.05,3.65,,,,,,,
2020-05-19,53.58,51.02,55.93,27.7,26.57,28.75,5.74,5.04,6.61,3.54,3.03,4.02,4.86,4.32,5.53,1.14,1.0,1.43,2.98,2.08,3.65,54.0,28.0,4.0,4.0,4.0,1.0,3.0
2020-05-20,53.53,51.01,55.84,27.73,26.69,28.75,5.72,5.02,6.59,3.53,3.02,4.01,4.88,4.32,5.55,1.14,1.0,1.44,3.0,2.14,3.65,,,,,,,
2020-05-21,53.48,51.0,55.75,27.77,26.75,28.76,5.71,5.0,6.54,3.53,3.01,4.0,4.9,4.32,5.57,1.15,1.0,1.44,3.01,2.2,3.66,,,,,,,
2020-05-22,53.42,50.99,55.65,27.8,26.82,28.77,5.69,5.0,6.52,3.52,3.01,3.99,4.92,4.33,5.6,1.15,1.0,1.45,3.02,2.21,3.67,,,,,,,
2020-05-23,53.37,50.96,55.56,27.84,26.87,28.78,5.68,5.0,6.49,3.52,3.02,3.98,4.95,4.36,5.62,1.15,1.0,1.46,3.04,2.23,3.68,,,,,,,
2020-05-24,53.31,50.93,55.5,27.87,26.93,28.79,5.66,5.0,6.47,3.51,3.02,3.97,4.97,4.38,5.67,1.15,1.0,1.46,3.05,2.25,3.69,,,,,,,
2020-05-25,53.25,50.9,55.43,27.91,26.99,28.8,5.65,4.99,6.45,3.51,3.01,3.96,5.0,4.41,5.72,1.16,1.0,1.47,3.07,2.26,3.7,,,,,,,
2020-05-26,53.19,50.87,55.36,27.94,27.03,28.82,5.64,4.96,6.43,3.5,3.0,3.95,5.02,4.44,5.76,1.16,1.0,1.47,3.08,2.28,3.72,53.0,28.0,6.0,3.0,6.0,,3.0
2020-05-27,53.12,50.84,55.29,27.98,27.05,28.84,5.62,4.94,6.4,3.5,2.99,3.95,5.05,4.47,5.8,1.16,1.0,1.47,3.1,2.3,3.73,,,,,,,
2020-05-28,53.06,50.81,55.22,28.01,27.13,28.87,5.61,4.92,6.38,3.49,2.98,3.94,5.08,4.49,5.84,1.16,1.0,1.47,3.12,2.32,3.74,,,,,,,
2020-05-29,52.99,50.76,55.1,28.05,27.19,28.89,5.59,4.9,6.36,3.49,2.98,3.93,5.11,4.51,5.87,1.16,1.0,1.47,3.13,2.35,3.75,,,,,,,
2020-05-30,52.93,50.72,55.01,28.08,27.26,28.91,5.58,4.9,6.33,3.48,2.98,3.93,5.14,4.52,5.91,1.16,1.0,1.46,3.15,2.38,3.76,45.0,31.0,8.0,4.0,5.0,,4.0
2020-05-31,52.86,50.68,54.91,28.12,27.33,28.95,5.56,4.86,6.31,3.48,2.99,3.92,5.17,4.54,5.94,1.17,1.0,1.46,3.16,2.41,3.77,,,,,,,
2020-06-01,52.79,50.63,54.82,28.16,27.38,28.98,5.55,4.83,6.28,3.47,2.99,3.91,5.2,4.56,5.98,1.17,1.0,1.46,3.18,2.44,3.78,,,,,,,
2020-06-02,52.72,50.6,54.72,28.2,27.41,29.02,5.54,4.81,6.26,3.47,2.98,3.9,5.23,4.59,6.02,1.17,1.0,1.46,3.19,2.47,3.79,,,,,,,
2020-06-03,52.64,50.58,54.64,28.24,27.49,29.08,5.52,4.79,6.24,3.46,2.97,3.89,5.26,4.61,6.05,1.17,1.0,1.46,3.21,2.51,3.81,,,,,,,
2020-06-04,52.57,50.58,54.56,28.28,27.5,29.13,5.51,4.78,6.23,3.46,2.96,3.88,5.29,4.64,6.08,1.17,1.0,1.46,3.22,2.54,3.82,,,,,,,
2020-06-05,52.49,50.54,54.47,28.32,27.57,29.19,5.5,4.76,6.22,3.46,2.96,3.87,5.32,4.67,6.11,1.17,1.0,1.46,3.24,2.58,3.83,,,,,,,
2020-06-06,52.42,50.54,54.35,28.36,27.6,29.25,5.48,4.74,6.2,3.45,2.96,3.86,5.35,4.7,6.14,1.17,1.0,1.45,3.25,2.63,3.82,,,,,,,
2020-06-07,52.34,50.53,54.2,28.41,27.61,29.29,5.47,4.72,6.18,3.45,2.97,3.85,5.38,4.71,6.17,1.17,1.0,1.45,3.27,2.67,3.83,,,,,,,
2020-06-08,52.26,50.5,54.11,28.45,27.61,29.35,5.46,4.71,6.16,3.44,2.97,3.83,5.42,4.72,6.19,1.17,1.0,1.45,3.28,2.71,3.84,,,,,,,
2020-06-09,52.18,50.4,53.99,28.5,27.63,29.39,5.44,4.69,6.16,3.44,2.96,3.82,5.45,4.74,6.21,1.17,1.0,1.45,3.3,2.73,3.83,,,,,,,
2020-06-10,52.1,50.34,53.86,28.55,27.67,29.43,5.43,4.68,6.15,3.44,2.94,3.81,5.48,4.75,6.23,1.17,1.0,1.45,3.31,2.77,3.83,,,,,,,
