date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2025-01-02,23.68,23.16,24.19,26.06,25.4,26.69,12.28,11.89,12.61,8.2,7.81,8.6,,,,23.78,23.3,24.38,,,,,,
2025-01-03,23.64,23.13,24.15,26.03,25.38,26.64,12.31,11.92,12.64,8.19,7.81,8.58,,,,23.83,23.36,24.41,23.0,30.0,12.0,9.0,,22.0
2025-01-04,23.6,23.11,24.12,26.0,25.36,26.61,12.33,11.94,12.66,8.18,7.8,8.56,,,,23.88,23.43,24.45,,,,,,
2025-01-05,23.56,23.06,24.06,25.97,25.31,26.59,12.35,11.97,12.67,8.17,7.8,8.55,,,,23.93,23.5,24.48,,,,,,
2025-01-06,23.53,23.02,24.01,25.94,25.3,26.57,12.37,11.99,12.69,8.16,7.79,8.54,,,,23.99,23.55,24.51,,,,,,
2025-01-07,23.49,22.98,23.98,25.91,25.28,26.51,12.39,12.02,12.7,8.16,7.79,8.53,,,,24.03,23.6,24.54,,,,,,
2025-01-08,23.46,22.93,23.94,25.88,25.26,26.48,12.41,12.04,12.71,8.15,7.78,8.52,,,,24.08,23.66,24.59,23.0,25.5,11.5,9.0,,23.5
2025-01-09,23.42,22.9,23.91,25.85,25.25,26.46,12.42,12.07,12.71,8.15,7.77,8.51,,,,24.13,23.71,24.62,,,,,,
2025-01-10,23.39,22.87,23.87,25.82,25.23,26.43,12.44,12.09,12.72,8.15,7.79,8.5,,,,24.18,23.79,24.66,24.0,27.5,11.5,9.0,,23.0
2025-01-11,23.35,22.84,23.84,25.79,25.22,26.38,12.45,12.1,12.74,8.14,7.79,8.49,,,,24.23,23.85,24.72,,,,,,
2025-01-12,23.32,22.82,23.82,25.77,25.21,26.33,12.46,12.13,12.75,8.14,7.79,8.49,,,,24.27,23.89,24.75,22.0,26.0,14.0,8.0,,25.0
2025-01-13,23.29,22.8,23.79,25.74,25.19,26.28,12.48,12.15,12.76,8.14,7.79,8.48,,,,24.32,23.93,24.77,23.5,25.0,13.0,8.0,,24.5
2025-01-14,23.26,22.78,23.75,25.72,25.18,26.25,12.49,12.16,12.77,8.14,7.8,8.48,,,,24.36,23.98,24.81,,,,,,
2025-01-15,23.22,22.75,23.72,25.69,25.17,26.23,12.5,12.18,12.79,8.14,7.8,8.47,,,,24.41,24.01,24.86,25.0,25.0,12.0,8.5,,24.0
2025-01-16,23.19,22.71,23.7,25.67,25.14,26.19,12.51,12.2,12.79,8.14,7.81,8.48,,,,24.45,24.05,24.9,,,,,,
2025-01-17,23.17,22.68,23.66,25.65,25.12,26.15,12.52,12.21,12.8,8.14,7.81,8.47,,,,24.49,24.08,24.94,25.0,26.5,11.5,7.5,,23.5
2025-01-18,23.14,22.66,23.63,25.63,25.11,26.12,12.53,12.22,12.81,8.14,7.8,8.47,,,,24.52,24.12,24.99,,,,,,
2025-01-19,23.11,22.63,23.6,25.61,25.1,26.1,12.54,12.22,12.82,8.14,7.8,8.47,,,,24.56,24.16,25.03,22.0,26.0,14.0,9.0,,24.0
2025-01-20,23.08,22.61,23.58,25.6,25.1,26.07,12.55,12.23,12.84,8.14,7.8,8.46,,,,24.6,24.19,25.07,,,,,,
2025-01-21,23.06,22.58,23.56,25.58,25.09,26.06,12.57,12.25,12.85,8.14,7.79,8.47,,,,24.63,24.24,25.11,,,,,,
2025-01-22,23.04,22.55,23.53,25.56,25.08,26.05,12.58,12.27,12.85,8.13,7.8,8.46,,,,24.66,24.26,25.13,23.7,24.0,12.7,8.0,,24.7
2025-01-23,23.01,22.53,23.51,25.54,25.07,26.02,12.6,12.29,12.87,8.13,7.8,8.46,,,,24.7,24.28,25.17,21.0,28.0,11.0,8.0,,27.0
2025-01-24,22.99,22.5,23.49,25.53,25.06,25.99,12.62,12.3,12.9,8.13,7.8,8.46,,,,24.73,24.31,25.19,24.0,25.0,13.0,7.0,,25.0
2025-01-25,22.97,22.48,23.47,25.51,25.05,25.97,12.64,12.31,12.92,8.13,7.81,8.45,,,,24.76,24.33,25.22,,,,,,
2025-01-26,22.94,22.45,23.44,25.49,25.04,25.94,12.66,12.33,12.93,8.13,7.8,8.45,,,,24.79,24.37,25.23,22.0,27.0,14.0,9.0,,23.0
2025-01-27,22.92,22.44,23.4,25.47,25.04,25.91,12.68,12.36,12.96,8.13,7.81,8.44,,,,24.82,24.39,25.25,24.0,25.0,13.0,7.0,,25.0
2025-01-28,22.9,22.42,23.36,25.46,25.04,25.88,12.7,12.39,12.98,8.12,7.82,8.43,,,,24.85,24.42,25.27,23.5,26.0,13.5,8.0,,24.0
2025-01-29,22.87,22.4,23.32,25.44,25.03,25.83,12.72,12.42,13.01,8.12,7.82,8.42,,,,24.89,24.46,25.3,22.0,24.5,11.5,8.5,,25.5
2025-01-30,22.85,22.37,23.28,25.42,25.03,25.82,12.74,12.46,13.04,8.12,7.83,8.41,,,,24.92,24.49,25.33,,,,,,
2025-01-31,22.82,22.35,23.25,25.4,25.03,25.8,12.77,12.49,13.06,8.12,7.83,8.41,,,,24.95,24.52,25.36,,,,,,
2025-02-01,22.79,22.33,23.22,25.38,25.02,25.77,12.79,12.51,13.09,8.12,7.84,8.4,,,,24.98,24.56,25.39,,,,,,
2025-02-02,22.76,22.31,23.2,25.37,25.02,25.77,12.81,12.52,13.12,8.12,7.84,8.41,,,,25.02,24.59,25.42,21.0,24.0,14.0,9.0,,25.0
2025-02-03,22.73,22.29,23.19,25.35,25.02,25.75,12.84,12.53,13.15,8.12,7.83,8.41,,,,25.05,24.62,25.44,26.0,24.0,13.0,6.0,,24.0
2025-02-04,22.7,22.26,23.16,25.34,25.01,25.73,12.86,12.55,13.17,8.11,7.82,8.41,,,,25.08,24.66,25.47,,,,,,
2025-02-05,22.67,22.22,23.13,25.32,25.01,25.7,12.88,12.56,13.2,8.11,7.83,8.41,,,,25.12,24.7,25.5,18.0,25.0,13.0,10.0,,29.0
2025-02-06,22.64,22.18,23.09,25.31,24.99,25.69,12.9,12.58,13.23,8.11,7.83,8.42,,,,25.15,24.74,25.54,22.0,26.5,13.0,7.0,,25.0
2025-02-07,22.61,22.14,23.05,25.3,24.98,25.68,12.93,12.61,13.26,8.11,7.83,8.41,,,,25.18,24.76,25.58,22.0,27.0,11.0,8.0,,26.0
2025-02-08,22.58,22.12,23.01,25.29,24.97,25.67,12.95,12.63,13.28,8.11,7.83,8.43,,,,25.22,24.79,25.62,,,,,,
2025-02-09,22.55,22.08,22.98,25.29,24.95,25.66,12.97,12.64,13.3,8.12,7.83,8.44,,,,25.25,24.81,25.66,,,,,,
2025-02-10,22.53,22.08,22.97,25.28,24.94,25.66,12.99,12.65,13.32,8.12,7.83,8.44,,,,25.28,24.83,25.69,21.0,25.0,14.0,9.0,,26.0
2025-02-11,22.52,22.06,22.95,25.28,24.94,25.66,13.01,12.66,13.33,8.12,7.83,8.46,,,,25.31,24.86,25.72,,,,,,
2025-02-12,22.51,22.03,22.94,25.28,24.93,25.67,13.03,12.69,13.36,8.13,7.83,8.48,,,,25.34,24.89,25.74,21.0,23.0,12.0,9.0,,29.0
2025-02-13,22.5,21.98,22.94,25.29,24.93,25.68,13.04,12.71,13.38,8.13,7.84,8.5,,,,25.37,24.92,25.76,22.0,26.0,12.0,8.0,,25.0
2025-02-14,22.5,21.95,22.97,25.3,24.92,25.71,13.06,12.72,13.39,8.14,7.86,8.51,,,,25.39,24.93,25.79,,,,,,
2025-02-15,22.51,21.91,23.01,25.31,24.93,25.72,13.08,12.73,13.42,8.15,7.88,8.52,,,,25.41,24.94,25.8,,,,,,
2025-02-16,22.52,21.88,23.09,25.32,24.94,25.74,13.09,12.73,13.45,8.16,7.89,8.52,,,,25.43,24.97,25.83,,,,,,
2025-02-17,22.54,21.86,23.18,25.33,24.93,25.76,13.11,12.74,13.46,8.17,7.9,8.55,,,,25.45,24.97,25.86,21.0,25.0,14.0,9.0,,27.0
2025-02-18,22.56,21.82,23.28,25.34,24.92,25.79,13.12,12.75,13.49,8.18,7.91,8.57,,,,25.46,24.99,25.87,,,,,,
2025-02-19,22.58,21.83,23.36,25.36,24.91,25.82,13.14,12.76,13.51,8.2,7.91,8.58,,,,25.47,24.99,25.9,,,,,,
2025-02-20,22.61,21.87,23.48,25.37,24.91,25.85,13.15,12.77,13.53,8.21,7.93,8.59,,,,25.48,25.0,25.91,,,,,,
2025-02-21,22.65,21.85,23.6,25.38,24.9,25.87,13.17,12.79,13.54,8.23,7.95,8.61,,,,25.48,25.01,25.91,21.0,28.0,12.0,8.0,,26.0
2025-02-22,22.68,21.85,23.73,25.4,24.89,25.9,13.18,12.79,13.55,8.25,7.98,8.63,,,,25.48,25.02,25.91,,,,,,
2025-02-23,22.72,21.83,23.9,25.41,24.89,25.92,13.2,12.8,13.57,8.27,8.0,8.64,,,,25.48,25.01,25.89,,,,,,
2025-02-24,22.76,21.83,24.04,25.42,24.88,25.94,13.21,12.82,13.58,8.29,8.0,8.65,,,,25.47,25.01,25.9,23.0,23.7,16.0,8.0,,24.7
2025-02-25,22.8,21.82,24.18,25.42,24.85,25.96,13.23,12.83,13.6,8.31,8.02,8.65,,,,25.46,25.01,25.9,,,,,,
2025-02-26,22.84,21.84,24.31,25.43,24.84,25.98,13.24,12.84,13.62,8.34,8.06,8.69,,,,25.45,24.99,25.89,21.5,24.5,12.5,9.0,,27.5
2025-02-27,22.88,21.85,24.43,25.43,24.82,26.01,13.26,12.86,13.63,8.36,8.08,8.72,,,,25.43,24.98,25.87,22.0,26.0,13.0,8.0,,25.0
2025-02-28,22.92,21.86,24.55,25.42,24.81,26.02,13.27,12.87,13.64,8.38,8.1,8.76,,,,25.41,24.98,25.84,,,,,,
2025-03-01,22.96,21.86,24.65,25.41,24.79,26.02,13.29,12.87,13.65,8.41,8.12,8.78,,,,25.39,24.96,25.82,,,,,,
2025-03-02,22.99,21.85,24.74,25.4,24.77,26.04,13.3,12.89,13.66,8.43,8.13,8.81,,,,25.37,24.93,25.81,24.0,26.0,13.0,7.0,,24.0
2025-03-03,23.03,21.84,24.79,25.39,24.75,26.04,13.32,12.91,13.67,8.45,8.15,8.84,,,,25.35,24.9,25.77,21.0,26.0,14.0,9.0,,25.0
2025-03-04,23.06,21.86,24.83,25.38,24.73,26.04,13.34,12.93,13.69,8.47,8.16,8.87,,,,25.32,24.86,25.75,,,,,,
2025-03-05,23.09,21.87,24.89,25.36,24.69,26.05,13.35,12.95,13.71,8.49,8.17,8.88,,,,25.29,24.85,25.72,21.0,25.0,12.0,10.0,,26.0
2025-03-06,23.11,21.88,24.95,25.34,24.65,26.04,13.37,12.96,13.74,8.51,8.19,8.91,,,,25.26,24.83,25.67,,,,,,
2025-03-07,23.14,21.9,24.99,25.32,24.61,26.03,13.39,12.96,13.75,8.53,8.2,8.93,,,,25.23,24.82,25.62,20.0,28.0,12.0,8.0,,27.0
2025-03-08,23.16,21.9,25.01,25.29,24.58,26.01,13.41,12.98,13.76,8.55,8.2,8.96,,,,25.2,24.77,25.59,,,,,,
2025-03-09,23.18,21.89,25.03,25.27,24.55,25.99,13.43,13.01,13.78,8.56,8.21,8.98,,,,25.17,24.73,25.55,,,,,,
2025-03-10,23.19,21.88,25.03,25.24,24.51,25.96,13.44,13.02,13.8,8.58,8.21,8.99,,,,25.14,24.69,25.52,23.0,25.0,14.0,8.0,,25.0
2025-03-11,23.2,21.9,25.03,25.21,24.48,25.94,13.46,13.04,13.81,8.59,8.21,9.0,,,,25.11,24.66,25.48,,,,,,
2025-03-12,23.21,21.92,25.02,25.18,24.45,25.9,13.48,13.06,13.85,8.61,8.22,9.02,,,,25.07,24.63,25.45,,,,,,
2025-03-13,23.22,21.94,24.99,25.15,24.42,25.86,13.5,13.09,13.88,8.62,8.23,9.04,,,,25.04,24.6,25.41,,,,,,
2025-03-14,23.23,21.96,24.96,25.12,24.39,25.83,13.51,13.11,13.89,8.63,8.24,9.06,,,,25.01,24.57,25.38,,,,,,
2025-03-15,23.23,21.97,24.93,25.09,24.36,25.8,13.53,13.14,13.9,8.64,8.24,9.08,,,,24.99,24.55,25.35,,,,,,
2025-03-16,23.23,21.98,24.91,25.06,24.33,25.77,13.54,13.16,13.91,8.65,8.24,9.1,,,,24.96,24.53,25.33,,,,,,
2025-03-17,23.23,22.0,24.88,25.03,24.31,25.75,13.55,13.17,13.94,8.66,8.25,9.11,,,,24.93,24.51,25.32,30.0,27.8,12.3,8.3,,24.0
2025-03-18,23.23,22.01,24.86,25.0,24.28,25.73,13.56,13.18,13.95,8.68,8.26,9.13,,,,24.91,24.49,25.3,,,,,,
2025-03-19,23.23,22.02,24.84,24.97,24.25,25.68,13.58,13.18,13.95,8.69,8.27,9.15,,,,24.89,24.47,25.29,21.0,22.0,14.0,11.0,,27.0
2025-03-20,23.22,22.03,24.79,24.94,24.21,25.64,13.59,13.18,13.94,8.71,8.27,9.17,,,,24.87,24.44,25.27,23.0,27.0,14.0,7.0,,23.0
2025-03-21,23.21,22.02,24.75,24.9,24.17,25.59,13.6,13.19,13.93,8.72,8.29,9.18,,,,24.86,24.41,25.26,21.0,26.0,13.0,8.0,,26.0
2025-03-22,23.2,22.02,24.72,24.87,24.15,25.56,13.61,13.19,13.94,8.74,8.3,9.19,,,,24.84,24.39,25.26,,,,,,
2025-03-23,23.19,22.01,24.74,24.83,24.11,25.52,13.62,13.21,13.95,8.76,8.31,9.21,,,,24.83,24.38,25.26,,,,,,
2025-03-24,23.17,21.99,24.74,24.79,24.07,25.48,13.63,13.22,13.95,8.77,8.33,9.22,,,,24.82,24.36,25.25,22.0,23.0,16.0,10.0,,22.0
2025-03-25,23.14,21.98,24.71,24.75,24.06,25.43,13.64,13.22,13.96,8.79,8.35,9.23,,,,24.82,24.36,25.26,,,,,,
2025-03-26,23.11,21.97,24.68,24.71,24.04,25.39,13.66,13.23,13.97,8.81,8.38,9.25,,,,24.81,24.37,25.27,22.0,23.0,12.0,11.0,,26.0
2025-03-27,23.08,21.96,24.64,24.67,23.98,25.35,13.67,13.25,14.0,8.83,8.4,9.27,,,,24.82,24.38,25.28,23.5,25.5,14.0,8.0,,23.5
2025-03-28,23.04,21.93,24.56,24.62,23.94,25.3,13.68,13.27,14.01,8.85,8.42,9.28,,,,24.82,24.39,25.29,22.0,26.0,12.0,8.0,,26.0
2025-03-29,22.99,21.9,24.47,24.57,23.91,25.25,13.7,13.29,14.02,8.87,8.44,9.3,,,,24.83,24.4,25.31,,,,,,
2025-03-30,22.94,21.88,24.39,24.52,23.89,25.19,13.72,13.31,14.05,8.89,8.46,9.31,,,,24.85,24.42,25.33,,,,,,
2025-03-31,22.88,21.86,24.29,24.47,23.84,25.13,13.73,13.36,14.08,8.9,8.46,9.32,,,,24.87,24.44,25.37,23.5,22.5,13.5,9.0,,24.0
2025-04-01,22.82,21.82,24.21,24.42,23.79,25.07,13.75,13.38,14.09,8.92,8.47,9.34,,,,24.89,24.45,25.41,,,,,,
2025-04-02,22.74,21.78,24.12,24.37,23.74,25.0,13.77,13.4,14.1,8.93,8.48,9.36,,,,24.93,24.48,25.44,20.0,22.0,13.0,11.0,,28.0
2025-04-03,22.67,21.73,23.96,24.32,23.71,24.95,13.79,13.42,14.13,8.95,8.49,9.37,,,,24.96,24.5,25.49,23.0,24.0,13.0,8.0,,24.0
2025-04-04,22.58,21.67,23.81,24.26,23.66,24.87,13.81,13.44,14.16,8.96,8.49,9.37,,,,25.0,24.55,25.54,,,,,,
2025-04-05,22.5,21.61,23.66,24.21,23.61,24.8,13.83,13.46,14.19,8.97,8.5,9.39,,,,25.05,24.58,25.61,,,,,,
2025-04-06,22.41,21.55,23.48,24.15,23.57,24.73,13.85,13.47,14.22,8.98,8.5,9.38,,,,25.1,24.61,25.66,,,,,,
2025-04-07,22.31,21.5,23.33,24.1,23.53,24.65,13.88,13.49,14.25,8.99,8.51,9.37,,,,25.15,24.67,25.7,22.5,24.0,17.0,8.0,,23.5
2025-04-08,22.21,21.41,23.17,24.05,23.52,24.58,13.9,13.5,14.28,9.0,8.54,9.37,,,,25.21,24.7,25.76,,,,,,
2025-04-09,22.11,21.34,22.99,24.0,23.48,24.51,13.92,13.53,14.31,9.0,8.57,9.37,,,,25.26,24.75,25.82,21.0,22.0,14.0,11.0,,26.0
2025-04-10,22.01,21.29,22.79,23.95,23.45,24.45,13.94,13.55,14.34,9.01,8.57,9.39,,,,25.33,24.81,25.87,,,,,,
2025-04-11,21.91,21.22,22.63,23.9,23.41,24.39,13.96,13.57,14.35,9.01,8.58,9.4,,,,25.39,24.88,25.94,22.0,25.5,13.5,7.0,,25.0
2025-04-12,21.8,21.15,22.45,23.85,23.38,24.33,13.97,13.59,14.37,9.02,8.58,9.41,,,,25.45,24.95,26.0,,,,,,
2025-04-13,21.69,21.07,22.31,23.81,23.36,24.26,13.99,13.61,14.38,9.02,8.61,9.42,,,,25.52,25.01,26.05,,,,,,
2025-04-14,21.59,21.0,22.17,23.76,23.34,24.19,14.01,13.63,14.4,9.02,8.62,9.42,,,,25.59,25.07,26.15,22.7,24.0,13.7,9.3,,23.3
2025-04-15,21.48,20.92,22.04,23.72,23.31,24.13,14.03,13.65,14.41,9.03,8.62,9.42,,,,25.67,25.15,26.23,,,,,,
2025-04-16,21.37,20.81,21.92,23.68,23.28,24.08,14.05,13.66,14.42,9.03,8.62,9.42,,,,25.74,25.21,26.32,20.0,22.0,14.0,11.0,,28.0
2025-04-17,21.27,20.74,21.8,23.64,23.24,24.05,14.07,13.68,14.43,9.04,8.62,9.42,,,,25.82,25.27,26.42,,,,,,
2025-04-18,21.16,20.61,21.68,23.6,23.21,24.02,14.09,13.7,14.47,9.04,8.64,9.42,,,,25.9,25.36,26.51,,,,,,
2025-04-19,21.06,20.52,21.55,23.56,23.17,23.99,14.11,13.71,14.5,9.04,8.65,9.41,,,,25.98,25.44,26.61,,,,,,
2025-04-20,20.97,20.42,21.45,23.52,23.14,23.96,14.13,13.71,14.51,9.05,8.67,9.41,,,,26.06,25.5,26.7,,,,,,
2025-04-21,20.87,20.31,21.36,23.49,23.11,23.95,14.15,13.73,14.52,9.05,8.69,9.41,,,,26.15,25.57,26.79,23.0,23.0,14.0,8.0,,25.0
2025-04-22,20.78,20.22,21.25,23.46,23.09,23.91,14.17,13.74,14.53,9.06,8.7,9.43,,,,26.24,25.67,26.88,20.0,23.0,16.0,10.0,,25.0
2025-04-23,20.69,20.12,21.18,23.43,23.05,23.87,14.18,13.76,14.53,9.07,8.71,9.43,,,,26.33,25.76,26.97,20.0,20.0,14.0,13.0,,28.0
2025-04-24,20.6,20.04,21.09,23.4,23.03,23.85,14.2,13.78,14.54,9.08,8.72,9.44,,,,26.42,25.85,27.06,21.0,25.0,14.0,8.0,,25.0
2025-04-25,20.52,19.94,21.02,23.37,23.01,23.81,14.21,13.79,14.55,9.09,8.74,9.46,,,,26.52,25.93,27.15,21.5,25.0,12.5,9.0,,25.5
2025-04-26,20.44,19.84,20.94,23.35,22.98,23.76,14.22,13.81,14.56,9.1,8.73,9.47,,,,26.61,26.02,27.23,,,,,,
2025-04-27,20.35,19.75,20.86,23.33,22.96,23.75,14.23,13.83,14.57,9.11,8.75,9.47,,,,26.71,26.13,27.32,23.0,24.0,15.0,8.0,,24.0
2025-04-28,20.27,19.66,20.78,23.3,22.93,23.73,14.24,13.85,14.58,9.12,8.75,9.48,,,,26.81,26.28,27.38,20.0,23.0,15.0,9.0,,26.0
2025-04-29,20.18,19.54,20.69,23.28,22.91,23.71,14.25,13.87,14.6,9.13,8.76,9.48,,,,26.91,26.39,27.45,,,,,,
2025-04-30,20.09,19.45,20.6,23.26,22.88,23.69,14.26,13.89,14.61,9.14,8.79,9.48,,,,27.01,26.48,27.56,19.0,21.0,13.0,11.0,,29.0
2025-05-01,20.01,19.37,20.5,23.24,22.87,23.66,14.26,13.91,14.63,9.15,8.81,9.48,,,,27.11,26.56,27.65,15.0,20.0,17.0,11.0,,30.0
2025-05-02,19.92,19.3,20.44,23.22,22.85,23.64,14.27,13.91,14.65,9.16,8.83,9.48,,,,27.21,26.65,27.77,20.5,26.0,12.5,8.0,,26.5
2025-05-03,19.84,19.22,20.38,23.2,22.84,23.62,14.28,13.9,14.67,9.16,8.84,9.49,,,,27.3,26.73,27.86,,,,,,
2025-05-04,19.76,19.15,20.28,23.18,22.82,23.6,14.28,13.91,14.66,9.17,8.85,9.5,,,,27.4,26.82,27.94,21.0,23.0,15.0,8.0,,27.0
2025-05-05,19.68,19.07,20.21,23.16,22.8,23.58,14.28,13.92,14.65,9.18,8.88,9.51,,,,27.5,26.9,28.03,,,,,,
2025-05-06,19.6,19.0,20.13,23.14,22.78,23.55,14.29,13.91,14.65,9.19,8.89,9.51,,,,27.59,26.99,28.13,17.0,22.0,16.0,10.0,,29.0
2025-05-07,19.52,18.91,20.06,23.12,22.78,23.52,14.29,13.93,14.66,9.19,8.91,9.51,,,,27.68,27.07,28.22,,,,,,
2025-05-08,19.44,18.84,19.98,23.11,22.76,23.49,14.29,13.93,14.66,9.2,8.92,9.51,,,,27.77,27.2,28.29,19.0,22.5,13.5,8.5,,30.0
2025-05-09,19.37,18.77,19.9,23.09,22.75,23.47,14.29,13.92,14.66,9.2,8.93,9.51,,,,27.86,27.33,28.37,21.0,24.0,14.0,9.0,,26.0
2025-05-10,19.29,18.71,19.81,23.08,22.75,23.44,14.29,13.93,14.66,9.21,8.94,9.52,,,,27.95,27.43,28.47,,,,,,
2025-05-11,19.22,18.67,19.73,23.07,22.75,23.42,14.29,13.94,14.66,9.21,8.94,9.53,,,,28.03,27.51,28.56,,,,,,
2025-05-12,19.15,18.62,19.68,23.05,22.74,23.42,14.29,13.96,14.66,9.21,8.95,9.52,,,,28.11,27.59,28.64,19.0,24.0,15.0,8.5,,28.0
2025-05-13,19.08,18.57,19.62,23.04,22.73,23.42,14.3,13.97,14.66,9.21,8.95,9.52,,,,28.19,27.67,28.7,,,,,,
2025-05-14,19.01,18.51,19.56,23.03,22.71,23.41,14.3,13.97,14.67,9.22,8.95,9.52,,,,28.27,27.75,28.75,,,,,,
2025-05-15,18.94,18.45,19.49,23.03,22.71,23.39,14.3,13.97,14.67,9.22,8.95,9.53,,,,28.34,27.83,28.8,18.0,22.0,15.0,9.0,,29.0
2025-05-16,18.88,18.38,19.44,23.02,22.71,23.38,14.3,13.97,14.66,9.22,8.95,9.53,,,,28.41,27.89,28.85,18.0,25.0,13.0,10.0,,29.0
2025-05-17,18.82,18.3,19.38,23.01,22.7,23.37,14.3,13.97,14.66,9.22,8.95,9.52,,,,28.47,27.95,28.9,,,,,,
2025-05-18,18.76,18.25,19.32,23.01,22.7,23.37,14.3,13.96,14.66,9.22,8.95,9.51,,,,28.53,28.01,28.96,,,,,,
2025-05-19,18.7,18.21,19.26,23.01,22.69,23.36,14.3,13.94,14.65,9.22,8.95,9.51,,,,28.59,28.07,29.01,18.5,22.0,15.5,9.0,,29.5
2025-05-20,18.65,18.15,19.18,23.01,22.7,23.35,14.3,13.95,14.64,9.23,8.95,9.51,,,,28.64,28.12,29.06,,,,,,
2025-05-21,18.59,18.08,19.1,23.0,22.71,23.34,14.3,13.94,14.64,9.23,8.95,9.51,,,,28.7,28.19,29.11,16.0,21.0,14.0,11.0,,32.0
2025-05-22,18.54,18.03,19.03,23.0,22.71,23.33,14.3,13.95,14.64,9.23,8.95,9.51,,,,28.74,28.23,29.14,17.0,22.0,16.0,9.0,,30.0
2025-05-23,18.49,18.0,18.98,23.0,22.72,23.32,14.3,13.95,14.63,9.24,8.96,9.52,,,,28.79,28.28,29.18,,,,,,
2025-05-24,18.44,17.97,18.91,23.01,22.71,23.31,14.29,13.95,14.63,9.24,8.96,9.54,,,,28.83,28.33,29.22,,,,,,
2025-05-25,18.4,17.94,18.85,23.01,22.71,23.33,14.29,13.94,14.63,9.25,8.96,9.54,,,,28.87,28.37,29.25,,,,,,
2025-05-26,18.35,17.92,18.79,23.01,22.71,23.35,14.29,13.93,14.62,9.25,8.97,9.55,,,,28.91,28.4,29.28,19.0,21.0,15.0,11.0,,29.0
2025-05-27,18.3,17.87,18.73,23.01,22.72,23.37,14.28,13.93,14.63,9.26,8.97,9.56,,,,28.95,28.43,29.32,20.0,23.0,14.0,9.0,,27.0
2025-05-28,18.26,17.83,18.68,23.02,22.71,23.38,14.28,13.93,14.63,9.27,8.98,9.56,,,,28.98,28.45,29.35,17.0,23.0,13.0,10.0,,31.5
2025-05-29,18.22,17.8,18.65,23.02,22.7,23.4,14.28,13.92,14.64,9.28,8.99,9.58,,,,29.0,28.48,29.4,16.0,22.0,16.0,9.0,,31.0
2025-05-30,18.18,17.77,18.58,23.03,22.7,23.41,14.27,13.9,14.63,9.29,8.99,9.58,,,,29.03,28.5,29.42,17.0,25.0,11.0,10.0,,31.0
2025-05-31,18.15,17.75,18.52,23.03,22.71,23.41,14.27,13.9,14.63,9.3,9.0,9.61,,,,29.05,28.49,29.43,,,,,,
2025-06-01,18.11,17.72,18.48,23.04,22.72,23.39,14.26,13.89,14.64,9.3,8.99,9.63,,,,29.06,28.5,29.45,,,,,,
2025-06-02,18.08,17.69,18.43,23.05,22.74,23.4,14.26,13.89,14.66,9.31,8.98,9.64,,,,29.07,28.52,29.47,19.7,23.0,14.7,8.3,,27.7
2025-06-03,18.06,17.67,18.4,23.06,22.75,23.41,14.25,13.88,14.67,9.32,8.98,9.65,,,,29.08,28.53,29.48,,,,,,
2025-06-04,18.03,17.64,18.39,23.07,22.75,23.41,14.25,13.87,14.65,9.32,8.98,9.66,,,,29.09,28.53,29.49,16.0,22.0,15.0,11.0,,31.0
2025-06-05,18.01,17.61,18.38,23.08,22.74,23.44,14.24,13.86,14.66,9.33,8.97,9.67,,,,29.09,28.53,29.5,17.0,23.0,15.0,8.0,,29.0
2025-06-06,17.99,17.6,18.37,23.09,22.75,23.47,14.24,13.85,14.68,9.33,8.95,9.68,,,,29.09,28.53,29.51,,,,,,
2025-06-07,17.97,17.58,18.36,23.1,22.76,23.47,14.24,13.83,14.67,9.33,8.94,9.67,,,,29.09,28.52,29.52,,,,,,
2025-06-08,17.95,17.55,18.35,23.11,22.76,23.47,14.23,13.83,14.67,9.33,8.93,9.67,,,,29.08,28.51,29.51,,,,,,
2025-06-09,17.94,17.56,18.34,23.12,22.78,23.48,14.23,13.83,14.68,9.34,8.92,9.67,,,,29.08,28.5,29.52,18.5,23.5,14.5,8.5,,28.5
2025-06-10,17.93,17.54,18.32,23.13,22.79,23.49,14.22,13.82,14.68,9.34,8.91,9.67,,,,29.07,28.47,29.51,,,,,,
2025-06-11,17.92,17.52,18.31,23.14,22.8,23.51,14.22,13.82,14.68,9.33,8.9,9.67,,,,29.06,28.44,29.52,16.0,24.0,13.0,11.0,,30.0
2025-06-12,17.91,17.52,18.31,23.15,22.8,23.53,14.22,13.81,14.68,9.33,8.91,9.68,,,,29.05,28.41,29.51,,,,,,
2025-06-13,17.9,17.53,18.31,23.16,22.81,23.52,14.21,13.8,14.68,9.33,8.91,9.68,,,,29.04,28.41,29.5,18.0,24.0,12.0,9.0,,30.0
2025-06-14,17.89,17.52,18.31,23.17,22.82,23.52,14.21,13.8,14.68,9.33,8.91,9.68,,,,29.02,28.4,29.49,,,,,,
2025-06-15,17.89,17.51,18.3,23.18,22.83,23.54,14.21,13.8,14.68,9.33,8.91,9.67,,,,29.01,28.41,29.48,,,,,,
2025-06-16,17.89,17.51,18.29,23.18,22.84,23.53,14.2,13.81,14.67,9.33,8.91,9.69,,,,28.99,28.41,29.47,17.0,24.0,15.0,10.0,,27.0
