date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),Reform (poll)
2021-10-17,,,,,,,,,,,,,,,,38.95,38.45,39.36,6.68,6.16,7.17,8.76,8.55,8.94,35.5,34.82,36.0,3.41,2.98,3.82,,,,,
2021-10-18,,,,,,,,,,,,,,,,38.89,38.36,39.31,6.69,6.15,7.17,8.77,8.57,8.97,35.56,34.86,36.1,3.42,2.98,3.84,40.0,37.0,9.0,5.0,
2021-10-19,,,,,,,,,,,,,,,,38.83,38.28,39.26,6.69,6.15,7.17,8.78,8.58,8.99,35.62,34.93,36.2,3.42,2.97,3.85,,,,,
2021-10-20,,,,,,,,,,,,,,,,38.77,38.19,39.2,6.7,6.16,7.14,8.79,8.6,9.0,35.69,34.98,36.28,3.43,2.98,3.86,37.0,33.0,9.0,10.0,4.0
2021-10-21,,,,,,,,,,,,,,,,38.71,38.09,39.17,6.7,6.17,7.12,8.8,8.6,9.0,35.75,35.03,36.4,3.43,2.99,3.87,,,,,
2021-10-22,,,,,,,,,,,,,,,,38.65,38.02,39.15,6.7,6.16,7.13,8.81,8.6,9.02,35.82,35.07,36.46,3.44,2.97,3.87,,,,,
2021-10-23,,,,,,,,,,,,,,,,38.59,37.95,39.11,6.7,6.17,7.15,8.82,8.6,9.03,35.88,35.12,36.51,3.44,2.95,3.88,37.0,35.0,8.0,7.0,
2021-10-24,,,,,,,,,,,,,,,,38.53,37.87,39.08,6.7,6.16,7.14,8.82,8.6,9.04,35.94,35.17,36.57,3.44,2.96,3.87,,,,,
2021-10-25,,,,,,,,,,,,,,,,38.48,37.83,39.05,6.7,6.16,7.13,8.83,8.61,9.06,36.0,35.19,36.62,3.45,2.97,3.88,39.0,36.0,10.0,6.0,4.0
2021-10-26,,,,,,,,,,,,,,,,38.42,37.79,38.98,6.7,6.15,7.12,8.84,8.62,9.07,36.06,35.24,36.71,3.45,2.97,3.89,,,,,
2021-10-27,,,,,,,,,,,,,,,,38.37,37.75,38.93,6.69,6.14,7.12,8.85,8.62,9.07,36.11,35.28,36.79,3.46,2.97,3.9,39.0,33.0,8.0,10.0,3.0
2021-10-28,,,,,,,,,,,,,,,,38.32,37.69,38.9,6.69,6.13,7.12,8.85,8.63,9.07,36.16,35.35,36.87,3.46,2.96,3.92,40.0,35.0,8.0,7.0,
2021-10-29,,,,,,,,,,,,,,,,38.27,37.63,38.87,6.69,6.13,7.14,8.86,8.63,9.08,36.21,35.39,36.95,3.47,2.95,3.93,,,,,
2021-10-30,,,,,,,,,,,,,,,,38.22,37.59,38.8,6.68,6.12,7.14,8.87,8.64,9.09,36.26,35.43,37.0,3.48,2.97,3.94,,,,,
2021-10-31,,,,,,,,,,,,,,,,38.17,37.51,38.74,6.68,6.12,7.13,8.88,8.65,9.09,36.31,35.48,37.03,3.49,2.99,3.96,35.0,36.0,9.0,11.0,
2021-11-01,,,,,,,,,,,,,,,,38.12,37.47,38.69,6.67,6.12,7.12,8.89,8.65,9.1,36.35,35.52,37.07,3.5,3.01,3.98,40.0,35.0,10.0,6.0,3.0
2021-11-02,,,,,,,,,,,,,,,,38.06,37.4,38.64,6.66,6.11,7.11,8.9,8.67,9.11,36.4,35.57,37.14,3.52,3.03,4.01,,,,,
2021-11-03,,,,,,,,,,,,,,,,38.0,37.32,38.59,6.65,6.09,7.09,8.91,8.68,9.12,36.45,35.63,37.2,3.53,3.04,4.04,36.0,35.0,8.0,9.0,5.0
2021-11-04,,,,,,,,,,,,,,,,37.94,37.25,38.52,6.64,6.07,7.07,8.93,8.69,9.14,36.5,35.7,37.26,3.55,3.06,4.05,40.0,37.0,8.0,6.0,2.0
2021-11-05,,,,,,,,,,,,,,,,37.87,37.19,38.48,6.63,6.05,7.04,8.94,8.7,9.15,36.55,35.76,37.31,3.58,3.06,4.07,37.0,36.0,9.0,6.0,
2021-11-06,,,,,,,,,,,,,,,,37.79,37.12,38.4,6.61,6.03,7.03,8.96,8.71,9.17,36.61,35.84,37.37,3.61,3.11,4.1,,,,,
2021-11-07,,,,,,,,,,,,,,,,37.71,37.03,38.33,6.59,6.02,7.01,8.97,8.73,9.18,36.67,35.92,37.44,3.64,3.16,4.13,,,,,
2021-11-08,,,,,,,,,,,,,,,,37.62,36.97,38.24,6.57,6.02,6.98,8.99,8.75,9.2,36.73,35.98,37.52,3.68,3.22,4.18,37.0,36.0,10.0,6.0,5.0
2021-11-09,,,,,,,,,,,,,,,,37.53,36.89,38.13,6.55,6.01,6.96,9.01,8.77,9.22,36.8,36.05,37.59,3.72,3.26,4.24,44.0,50.0,,,
2021-11-10,,,,,,,,,,,,,,,,37.43,36.78,38.02,6.53,5.99,6.92,9.03,8.8,9.23,36.86,36.13,37.66,3.76,3.28,4.29,35.5,36.5,9.0,8.0,
2021-11-11,,,,,,,,,,,,,,,,37.33,36.66,37.93,6.51,5.97,6.89,9.05,8.82,9.25,36.93,36.2,37.73,3.8,3.3,4.32,34.0,40.0,10.0,5.0,
2021-11-12,,,,,,,,,,,,,,,,37.23,36.54,37.85,6.49,5.96,6.86,9.07,8.84,9.27,37.0,36.28,37.79,3.84,3.34,4.37,36.0,37.0,9.0,7.0,
2021-11-13,,,,,,,,,,,,,,,,37.13,36.43,37.74,6.46,5.96,6.83,9.1,8.86,9.31,37.06,36.35,37.85,3.89,3.39,4.41,37.0,37.0,10.0,4.0,2.0
2021-11-14,,,,,,,,,,,,,,,,37.02,36.3,37.64,6.44,5.93,6.81,9.12,8.88,9.35,37.13,36.42,37.92,3.93,3.44,4.46,38.0,39.0,9.0,6.0,
2021-11-15,,,,,,,,,,,,,,,,36.92,36.17,37.55,6.41,5.92,6.77,9.15,8.89,9.37,37.19,36.48,37.95,3.98,3.49,4.52,36.0,37.0,10.0,5.0,4.0
2021-11-16,,,,,,,,,,,,,,,,36.81,36.06,37.46,6.39,5.89,6.75,9.18,8.91,9.4,37.25,36.54,37.99,4.02,3.52,4.58,,,,,
2021-11-17,,,,,,,,,,,,,,,,36.71,35.99,37.36,6.37,5.87,6.72,9.21,8.94,9.44,37.31,36.61,38.03,4.07,3.54,4.61,40.0,36.5,7.0,10.0,5.0
2021-11-18,,,,,,,,,,,,,,,,36.61,35.91,37.26,6.34,5.85,6.7,9.24,8.97,9.48,37.37,36.67,38.09,4.11,3.57,4.65,,,,,
2021-11-19,,,,,,,,,,,,,,,,36.52,35.8,37.18,6.32,5.82,6.68,9.26,9.01,9.51,37.42,36.74,38.14,4.15,3.6,4.69,36.0,38.0,10.0,5.0,
2021-11-20,,,,,,,,,,,,,,,,36.42,35.68,37.13,6.29,5.79,6.67,9.29,9.05,9.55,37.47,36.8,38.17,4.19,3.61,4.73,36.5,34.0,10.0,5.0,2.0
2021-11-21,,,,,,,,,,,,,,,,36.34,35.58,37.08,6.27,5.76,6.66,9.32,9.08,9.59,37.52,36.85,38.2,4.23,3.64,4.76,37.0,37.0,9.0,6.0,
2021-11-22,,,,,,,,,,,,,,,,36.25,35.5,37.01,6.24,5.76,6.65,9.35,9.1,9.64,37.57,36.91,38.21,4.27,3.67,4.79,,,,,
2021-11-23,,,,,,,,,,,,,,,,36.17,35.4,36.93,6.22,5.74,6.62,9.38,9.12,9.67,37.61,36.97,38.22,4.3,3.7,4.83,,,,,
2021-11-24,,,,,,,,,,,,,,,,36.09,35.31,36.86,6.19,5.71,6.58,9.4,9.14,9.7,37.65,37.0,38.25,4.33,3.75,4.87,,,,,
2021-11-25,,,,,,,,,,,,,,,,36.02,35.23,36.79,6.17,5.69,6.58,9.43,9.16,9.74,37.69,37.03,38.29,4.36,3.77,4.92,36.0,38.0,8.0,6.0,
2021-11-26,,,,,,,,,,,,,,,,35.95,35.14,36.74,6.15,5.67,6.56,9.46,9.18,9.77,37.73,37.07,38.33,4.39,3.79,4.96,,,,,
2021-11-27,,,,,,,,,,,,,,,,35.88,35.07,36.66,6.13,5.66,6.55,9.48,9.19,9.78,37.76,37.11,38.35,4.42,3.81,4.99,37.0,37.0,8.0,5.0,
2021-11-28,,,,,,,,,,,,,,,,35.81,35.0,36.61,6.11,5.64,6.55,9.51,9.19,9.82,37.8,37.15,38.4,4.44,3.84,5.01,,,,,
2021-11-29,,,,,,,,,,,,,,,,35.75,34.94,36.57,6.09,5.61,6.53,9.53,9.2,9.86,37.82,37.19,38.4,4.47,3.87,5.03,38.0,36.0,10.0,6.0,4.0
2021-11-30,,,,,,,,,,,,,,,,35.68,34.87,36.52,6.07,5.59,6.52,9.56,9.22,9.89,37.85,37.21,38.43,4.49,3.88,5.03,36.0,39.0,9.0,3.0,3.0
2021-12-01,,,,,,,,,,,,,,,,35.62,34.78,36.48,6.05,5.57,6.5,9.58,9.23,9.91,37.88,37.24,38.46,4.51,3.89,5.03,36.0,33.0,9.0,9.0,6.0
2021-12-02,,,,,,,,,,,,,,,,35.56,34.71,36.43,6.03,5.55,6.47,9.6,9.24,9.95,37.9,37.26,38.46,4.53,3.92,5.05,,,,,
2021-12-03,,,,,,,,,,,,,,,,35.51,34.64,36.35,6.01,5.53,6.47,9.62,9.27,9.98,37.92,37.3,38.51,4.55,3.94,5.05,41.0,37.5,10.0,5.0,
2021-12-04,,,,,,,,,,,,,,,,35.45,34.57,36.32,6.0,5.52,6.46,9.65,9.3,10.0,37.94,37.33,38.53,4.57,3.96,5.07,38.0,37.0,9.0,5.0,
2021-12-05,,,,,,,,,,,,,,,,35.39,34.5,36.28,5.98,5.51,6.45,9.67,9.32,10.02,37.96,37.37,38.52,4.59,3.99,5.08,,,,,
2021-12-06,,,,,,,,,,,,,,,,35.34,34.44,36.22,5.97,5.49,6.44,9.69,9.33,10.05,37.98,37.39,38.54,4.6,4.01,5.09,36.0,37.5,10.0,6.5,4.0
2021-12-07,,,,,,,,,,,,,,,,35.28,34.37,36.18,5.95,5.48,6.43,9.71,9.37,10.08,38.0,37.42,38.54,4.61,4.04,5.1,,,,,
2021-12-08,,,,,,,,,,,,,,,,35.21,34.3,36.14,5.94,5.47,6.42,9.74,9.4,10.11,38.02,37.45,38.56,4.63,4.06,5.11,33.5,37.5,10.5,6.5,5.5
2021-12-09,,,,,,,,,,,,,,,,35.14,34.22,36.08,5.93,5.46,6.4,9.77,9.42,10.14,38.04,37.5,38.59,4.64,4.07,5.12,33.0,40.2,8.8,4.8,3.0
2021-12-10,,,,,,,,,,,,,,,,35.07,34.14,35.96,5.91,5.45,6.38,9.79,9.46,10.17,38.07,37.53,38.62,4.64,4.09,5.13,32.0,39.5,8.5,6.0,5.5
2021-12-11,,,,,,,,,,,,,,,,34.99,34.07,35.9,5.9,5.46,6.37,9.82,9.47,10.21,38.11,37.56,38.67,4.65,4.09,5.12,32.0,40.0,10.0,7.0,
2021-12-12,,,,,,,,,,,,,,,,34.91,33.97,35.81,5.89,5.45,6.35,9.85,9.48,10.23,38.15,37.59,38.72,4.65,4.11,5.11,44.0,43.0,,,
2021-12-13,,,,,,,,,,,,,,,,34.82,33.89,35.7,5.88,5.44,6.35,9.88,9.51,10.25,38.19,37.65,38.77,4.65,4.12,5.1,34.0,35.0,11.0,8.0,7.0
2021-12-14,,,,,,,,,,,,,,,,34.73,33.83,35.57,5.87,5.45,6.34,9.91,9.55,10.27,38.24,37.71,38.82,4.65,4.13,5.1,31.0,37.5,10.0,8.5,6.0
2021-12-15,,,,,,,,,,,,,,,,34.64,33.76,35.45,5.86,5.45,6.33,9.94,9.59,10.29,38.29,37.78,38.86,4.65,4.14,5.1,,,,,
2021-12-16,,,,,,,,,,,,,,,,34.55,33.68,35.37,5.85,5.45,6.32,9.97,9.63,10.32,38.35,37.84,38.89,4.64,4.13,5.08,34.0,38.0,10.0,4.0,
2021-12-17,,,,,,,,,,,,,,,,34.45,33.61,35.28,5.84,5.45,6.31,10.0,9.66,10.34,38.42,37.92,38.94,4.63,4.15,5.08,,,,,
2021-12-18,,,,,,,,,,,,,,,,34.36,33.53,35.14,5.84,5.44,6.3,10.03,9.69,10.36,38.48,38.0,38.98,4.62,4.16,5.07,32.0,37.0,13.0,5.0,
2021-12-19,,,,,,,,,,,,,,,,34.27,33.44,35.05,5.83,5.43,6.3,10.07,9.71,10.4,38.55,38.07,39.03,4.6,4.15,5.05,30.0,36.0,12.0,8.0,5.0
2021-12-20,,,,,,,,,,,,,,,,34.17,33.37,34.99,5.83,5.42,6.29,10.1,9.77,10.43,38.61,38.14,39.11,4.59,4.14,5.04,32.5,40.0,11.0,5.0,5.0
2021-12-21,,,,,,,,,,,,,,,,34.08,33.29,34.9,5.83,5.42,6.29,10.13,9.82,10.46,38.68,38.23,39.17,4.57,4.09,5.02,,,,,
2021-12-22,,,,,,,,,,,,,,,,33.99,33.22,34.81,5.83,5.42,6.29,10.16,9.85,10.49,38.75,38.29,39.26,4.54,4.08,4.99,32.0,39.0,11.0,6.0,
2021-12-23,,,,,,,,,,,,,,,,33.9,33.13,34.71,5.83,5.42,6.27,10.19,9.88,10.51,38.81,38.34,39.35,4.52,4.06,4.96,41.0,42.0,,,
2021-12-24,,,,,,,,,,,,,,,,33.82,33.05,34.6,5.83,5.43,6.27,10.22,9.91,10.54,38.88,38.4,39.42,4.49,4.05,4.95,,,,,
2021-12-25,,,,,,,,,,,,,,,,33.74,32.98,34.49,5.83,5.42,6.28,10.25,9.93,10.57,38.94,38.47,39.47,4.46,4.02,4.92,,,,,
2021-12-26,,,,,,,,,,,,,,,,33.66,32.9,34.38,5.83,5.43,6.28,10.28,9.98,10.6,39.01,38.53,39.52,4.43,4.0,4.89,35.0,40.0,10.0,4.0,3.0
2021-12-27,,,,,,,,,,,,,,,,33.58,32.82,34.32,5.82,5.43,6.27,10.31,10.01,10.64,39.07,38.57,39.58,4.4,3.97,4.85,,,,,
2021-12-28,,,,,,,,,,,,,,,,33.5,32.73,34.25,5.82,5.42,6.27,10.34,10.04,10.66,39.13,38.65,39.62,4.36,3.93,4.81,,,,,
2021-12-29,,,,,,,,,,,,,,,,33.43,32.68,34.15,5.82,5.42,6.26,10.37,10.05,10.68,39.19,38.72,39.68,4.33,3.89,4.76,,,,,
2021-12-30,,,,,,,,,,,,,,,,33.36,32.61,34.09,5.82,5.42,6.25,10.39,10.07,10.7,39.25,38.77,39.75,4.29,3.85,4.72,,,,,
2021-12-31,,,,,,,,,,,,,,,,33.29,32.54,34.05,5.81,5.42,6.25,10.41,10.09,10.72,39.32,38.81,39.82,4.25,3.84,4.68,,,,,
2022-01-01,,,,,,,,,,,,,,,,33.23,32.48,34.0,5.81,5.42,6.25,10.44,10.12,10.73,39.38,38.86,39.89,4.21,3.82,4.63,,,,,
2022-01-02,,,,,,,,,,,,,,,,33.17,32.39,33.95,5.8,5.41,6.23,10.45,10.14,10.73,39.44,38.95,39.96,4.17,3.77,4.59,,,,,
2022-01-03,,,,,,,,,,,,,,,,33.11,32.33,33.9,5.79,5.4,6.21,10.47,10.14,10.75,39.5,39.04,40.04,4.13,3.72,4.56,35.0,38.0,10.0,5.0,4.0
2022-01-04,,,,,,,,,,,,,,,,33.06,32.28,33.85,5.78,5.39,6.22,10.49,10.16,10.78,39.57,39.11,40.1,4.09,3.67,4.52,,,,,
2022-01-05,,,,,,,,,,,,,,,,33.01,32.23,33.77,5.78,5.38,6.21,10.5,10.17,10.81,39.62,39.16,40.16,4.05,3.63,4.47,,,,,
2022-01-06,,,,,,,,,,,,,,,,32.97,32.17,33.71,5.77,5.36,6.21,10.51,10.2,10.83,39.68,39.23,40.23,4.01,3.62,4.42,33.5,38.0,10.5,5.5,5.0
2022-01-07,,,,,,,,,,,,,,,,32.94,32.11,33.68,5.76,5.33,6.21,10.51,10.21,10.83,39.74,39.3,40.28,3.97,3.57,4.38,,,,,
2022-01-08,,,,,,,,,,,,,,,,32.91,32.09,33.66,5.75,5.33,6.2,10.52,10.21,10.83,39.79,39.36,40.31,3.93,3.54,4.34,,,,,
2022-01-09,,,,,,,,,,,,,,,,32.89,32.11,33.63,5.74,5.32,6.18,10.52,10.22,10.83,39.83,39.39,40.36,3.89,3.5,4.31,,,,,
2022-01-10,,,,,,,,,,,,,,,,32.87,32.13,33.64,5.73,5.32,6.18,10.52,10.22,10.83,39.88,39.42,40.4,3.86,3.47,4.28,35.0,39.0,12.0,5.0,4.0
2022-01-11,,,,,,,,,,,,,,,,32.86,32.14,33.67,5.73,5.33,6.17,10.52,10.23,10.83,39.91,39.45,40.44,3.83,3.44,4.25,28.0,38.0,13.0,7.0,4.0
2022-01-12,,,,,,,,,,,,,,,,32.86,32.12,33.58,5.72,5.32,6.17,10.51,10.23,10.82,39.95,39.48,40.46,3.8,3.41,4.22,33.0,42.0,11.0,4.0,3.0
2022-01-13,,,,,,,,,,,,,,,,32.86,32.1,33.56,5.72,5.32,6.17,10.51,10.23,10.81,39.98,39.51,40.49,3.78,3.39,4.21,29.0,40.7,10.3,6.7,5.5
2022-01-14,,,,,,,,,,,,,,,,32.86,32.08,33.55,5.72,5.33,6.17,10.5,10.21,10.79,40.0,39.53,40.5,3.76,3.38,4.2,32.0,41.5,11.0,4.5,2.0
2022-01-15,,,,,,,,,,,,,,,,32.87,32.07,33.56,5.71,5.33,6.16,10.49,10.19,10.79,40.02,39.57,40.5,3.74,3.36,4.17,33.0,43.0,10.0,3.0,2.0
2022-01-16,,,,,,,,,,,,,,,,32.88,32.06,33.57,5.72,5.33,6.16,10.48,10.18,10.78,40.04,39.6,40.52,3.72,3.35,4.15,,,,,
2022-01-17,,,,,,,,,,,,,,,,32.89,32.06,33.61,5.72,5.34,6.16,10.47,10.17,10.77,40.06,39.63,40.53,3.71,3.35,4.12,30.0,43.0,9.0,7.0,4.0
2022-01-18,,,,,,,,,,,,,,,,32.91,32.05,33.67,5.72,5.36,6.15,10.46,10.16,10.77,40.07,39.65,40.59,3.7,3.34,4.09,42.0,39.0,,,
2022-01-19,,,,,,,,,,,,,,,,32.93,32.07,33.72,5.73,5.36,6.15,10.45,10.14,10.77,40.08,39.65,40.6,3.7,3.34,4.08,,,,,
2022-01-20,,,,,,,,,,,,,,,,32.95,32.09,33.75,5.74,5.37,6.16,10.45,10.13,10.76,40.09,39.65,40.62,3.69,3.34,4.08,32.0,39.0,8.0,8.0,4.0
2022-01-21,,,,,,,,,,,,,,,,32.97,32.12,33.78,5.75,5.37,6.17,10.44,10.13,10.76,40.09,39.64,40.65,3.69,3.34,4.07,,,,,
2022-01-22,,,,,,,,,,,,,,,,33.0,32.16,33.81,5.76,5.38,6.17,10.44,10.13,10.76,40.09,39.63,40.63,3.68,3.34,4.07,32.3,39.3,11.7,6.7,2.0
2022-01-23,,,,,,,,,,,,,,,,33.02,32.19,33.82,5.77,5.4,6.17,10.43,10.13,10.76,40.09,39.62,40.62,3.68,3.33,4.07,,,,,
2022-01-24,,,,,,,,,,,,,,,,33.05,32.23,33.87,5.78,5.4,6.17,10.43,10.13,10.76,40.09,39.61,40.62,3.68,3.31,4.07,34.0,41.0,11.0,5.0,3.0
2022-01-25,,,,,,,,,,,,,,,,33.07,32.27,33.92,5.79,5.42,6.18,10.43,10.13,10.76,40.08,39.6,40.63,3.68,3.31,4.06,,,,,
2022-01-26,,,,,,,,,,,,,,,,33.1,32.31,33.96,5.8,5.44,6.18,10.43,10.13,10.77,40.08,39.59,40.64,3.67,3.31,4.05,32.0,40.0,10.5,6.5,3.0
2022-01-27,,,,,,,,,,,,,,,,33.14,32.35,33.94,5.81,5.46,6.18,10.43,10.13,10.77,40.07,39.6,40.65,3.67,3.31,4.05,34.0,39.0,9.0,5.0,
2022-01-28,,,,,,,,,,,,,,,,33.17,32.41,33.95,5.82,5.47,6.18,10.43,10.14,10.77,40.06,39.58,40.65,3.67,3.31,4.05,,,,,
2022-01-29,,,,,,,,,,,,,,,,33.2,32.45,34.0,5.83,5.49,6.18,10.42,10.15,10.77,40.06,39.56,40.63,3.67,3.32,4.05,33.0,44.0,9.0,3.0,
2022-01-30,,,,,,,,,,,,,,,,33.24,32.5,34.07,5.84,5.5,6.19,10.42,10.15,10.76,40.05,39.55,40.63,3.67,3.32,4.04,,,,,
2022-01-31,,,,,,,,,,,,,,,,33.28,32.56,34.13,5.84,5.51,6.2,10.41,10.15,10.75,40.04,39.54,40.6,3.67,3.32,4.03,33.0,40.0,11.0,6.0,3.0
2022-02-01,,,,,,,,,,,,,,,,33.33,32.61,34.15,5.85,5.52,6.21,10.41,10.14,10.73,40.03,39.52,40.59,3.66,3.31,4.03,32.0,40.5,10.0,6.0,4.0
2022-02-02,,,,,,,,,,,,,,,,33.37,32.64,34.21,5.86,5.52,6.21,10.4,10.13,10.72,40.02,39.49,40.57,3.66,3.31,4.02,,,,,
2022-02-03,,,,,,,,,,,,,,,,33.42,32.68,34.26,5.86,5.53,6.2,10.39,10.13,10.71,40.0,39.47,40.56,3.65,3.31,4.01,34.0,41.0,10.0,5.0,
2022-02-04,,,,,,,,,,,,,,,,33.47,32.74,34.3,5.87,5.53,6.19,10.38,10.11,10.71,39.99,39.44,40.57,3.65,3.3,4.01,,,,,
2022-02-05,,,,,,,,,,,,,,,,33.52,32.8,34.33,5.87,5.54,6.2,10.36,10.1,10.69,39.97,39.41,40.57,3.65,3.3,3.99,33.0,42.0,9.0,5.0,
2022-02-06,,,,,,,,,,,,,,,,33.57,32.86,34.38,5.87,5.55,6.2,10.35,10.08,10.68,39.95,39.38,40.57,3.64,3.29,3.98,,,,,
2022-02-07,,,,,,,,,,,,,,,,33.63,32.91,34.47,5.88,5.56,6.19,10.33,10.06,10.66,39.94,39.34,40.58,3.64,3.29,3.97,32.0,42.0,9.0,6.0,4.0
2022-02-08,,,,,,,,,,,,,,,,33.68,32.99,34.56,5.88,5.57,6.18,10.32,10.03,10.64,39.91,39.3,40.6,3.63,3.29,3.96,,,,,
2022-02-09,,,,,,,,,,,,,,,,33.74,33.04,34.64,5.88,5.58,6.19,10.3,10.0,10.62,39.89,39.27,40.59,3.63,3.28,3.94,,,,,
2022-02-10,,,,,,,,,,,,,,,,33.81,33.1,34.67,5.88,5.59,6.18,10.28,9.97,10.61,39.86,39.26,40.55,3.62,3.26,3.93,33.3,38.7,10.0,6.3,4.0
2022-02-11,,,,,,,,,,,,,,,,33.87,33.19,34.7,5.88,5.6,6.18,10.26,9.94,10.59,39.83,39.25,40.52,3.62,3.25,3.93,44.0,36.0,,,
2022-02-12,,,,,,,,,,,,,,,,33.93,33.26,34.79,5.88,5.61,6.2,10.25,9.92,10.58,39.8,39.2,40.49,3.62,3.24,3.92,,,,,
2022-02-13,,,,,,,,,,,,,,,,34.0,33.3,34.89,5.88,5.61,6.19,10.23,9.9,10.57,39.76,39.15,40.49,3.62,3.25,3.92,,,,,
2022-02-14,,,,,,,,,,,,,,,,34.07,33.37,34.92,5.88,5.62,6.18,10.22,9.88,10.55,39.72,39.1,40.47,3.62,3.24,3.93,33.0,38.0,11.0,6.0,5.0
2022-02-15,,,,,,,,,,,,,,,,34.13,33.46,35.0,5.88,5.62,6.2,10.21,9.86,10.53,39.68,39.04,40.43,3.62,3.23,3.96,,,,,
2022-02-16,,,,,,,,,,,,,,,,34.2,33.49,35.06,5.89,5.63,6.2,10.19,9.85,10.52,39.64,38.99,40.38,3.62,3.23,3.97,33.3,38.3,11.0,6.3,4.0
2022-02-17,,,,,,,,,,,,,,,,34.26,33.57,35.14,5.89,5.63,6.21,10.18,9.82,10.5,39.59,38.94,40.32,3.62,3.24,3.97,,,,,
2022-02-18,,,,,,,,,,,,,,,,34.32,33.62,35.19,5.89,5.63,6.21,10.17,9.83,10.49,39.55,38.89,40.27,3.62,3.24,3.97,,,,,
2022-02-19,,,,,,,,,,,,,,,,34.38,33.68,35.24,5.9,5.65,6.22,10.17,9.8,10.48,39.5,38.84,40.22,3.62,3.24,3.96,33.5,39.5,11.5,5.5,2.0
2022-02-20,,,,,,,,,,,,,,,,34.44,33.74,35.29,5.9,5.65,6.23,10.16,9.78,10.47,39.46,38.79,40.19,3.62,3.24,3.97,41.0,50.0,,,
2022-02-21,,,,,,,,,,,,,,,,34.49,33.81,35.33,5.91,5.65,6.25,10.15,9.77,10.47,39.42,38.77,40.17,3.62,3.24,3.98,33.0,39.0,11.0,7.0,4.0
2022-02-22,,,,,,,,,,,,,,,,34.54,33.84,35.38,5.91,5.65,6.25,10.14,9.76,10.47,39.38,38.73,40.12,3.62,3.24,3.99,,,,,
2022-02-23,,,,,,,,,,,,,,,,34.59,33.9,35.42,5.92,5.64,6.25,10.14,9.75,10.46,39.34,38.7,40.07,3.62,3.23,4.0,35.0,39.0,9.0,6.0,
2022-02-24,,,,,,,,,,,,,,,,34.64,33.97,35.46,5.92,5.65,6.27,10.13,9.74,10.46,39.3,38.68,40.03,3.62,3.22,4.0,34.0,38.0,11.0,6.0,
2022-02-25,,,,,,,,,,,,,,,,34.69,34.05,35.5,5.93,5.65,6.29,10.12,9.73,10.45,39.26,38.65,39.98,3.62,3.22,4.0,,,,,
2022-02-26,,,,,,,,,,,,,,,,34.74,34.11,35.53,5.93,5.65,6.28,10.12,9.72,10.44,39.22,38.63,39.94,3.62,3.22,4.0,,,,,
2022-02-27,,,,,,,,,,,,,,,,34.78,34.17,35.56,5.94,5.66,6.3,10.11,9.7,10.43,39.19,38.59,39.91,3.61,3.22,4.0,,,,,
2022-02-28,,,,,,,,,,,,,,,,34.82,34.23,35.59,5.95,5.66,6.31,10.1,9.68,10.42,39.15,38.55,39.87,3.61,3.21,4.0,35.0,38.0,12.0,5.0,4.0
2022-03-01,,,,,,,,,,,,,,,,34.86,34.28,35.63,5.95,5.66,6.32,10.1,9.68,10.41,39.12,38.52,39.84,3.6,3.21,3.99,,,,,
2022-03-02,,,,,,,,,,,,,,,,34.9,34.33,35.66,5.95,5.67,6.33,10.09,9.67,10.4,39.09,38.5,39.81,3.6,3.2,3.99,35.0,38.0,10.0,6.0,
2022-03-03,,,,,,,,,,,,,,,,34.93,34.39,35.68,5.95,5.67,6.33,10.08,9.66,10.39,39.06,38.46,39.77,3.59,3.19,3.99,35.0,37.0,7.0,8.0,5.0
2022-03-04,,,,,,,,,,,,,,,,34.96,34.42,35.7,5.95,5.67,6.33,10.07,9.66,10.38,39.04,38.44,39.74,3.58,3.18,3.99,,,,,
2022-03-05,,,,,,,,,,,,,,,,34.99,34.45,35.74,5.95,5.66,6.33,10.06,9.65,10.38,39.01,38.42,39.7,3.57,3.16,3.97,34.0,41.0,9.0,4.0,
2022-03-06,,,,,,,,,,,,,,,,35.01,34.48,35.75,5.94,5.65,6.32,10.05,9.64,10.37,39.0,38.4,39.66,3.56,3.15,3.98,,,,,
2022-03-07,,,,,,,,,,,,,,,,35.04,34.51,35.76,5.94,5.63,6.32,10.04,9.63,10.35,38.98,38.39,39.62,3.55,3.14,3.98,37.0,40.0,10.0,5.0,2.0
2022-03-08,,,,,,,,,,,,,,,,35.06,34.54,35.77,5.93,5.62,6.31,10.02,9.61,10.34,38.97,38.37,39.58,3.55,3.13,3.98,33.0,39.0,10.0,7.0,4.0
2022-03-09,,,,,,,,,,,,,,,,35.08,34.58,35.8,5.92,5.59,6.3,10.0,9.6,10.33,38.96,38.37,39.56,3.54,3.13,3.97,35.0,39.0,9.5,5.5,2.0
2022-03-10,,,,,,,,,,,,,,,,35.1,34.62,35.83,5.9,5.57,6.29,9.98,9.58,10.3,38.96,38.37,39.56,3.53,3.13,3.96,,,,,
