date,Positive (post-2017 election),Positive (post-2017 election) (low),Positive (post-2017 election) (high),Negative (post-2017 election),Negative (post-2017 election) (low),Negative (post-2017 election) (high),Positive (poll),Negative (poll)
2025-08-15,18.31,18.0,18.64,71.48,70.45,72.79,19.0,70.0
2025-08-16,18.3,18.0,18.64,71.5,70.45,72.81,,
2025-08-17,18.3,18.0,18.64,71.52,70.44,72.85,,
2025-08-18,18.3,18.0,18.64,71.54,70.43,72.89,,
2025-08-19,18.3,18.0,18.64,71.56,70.43,72.93,,
2025-08-20,18.3,18.0,18.64,71.58,70.42,72.96,,
2025-08-21,18.3,18.0,18.64,71.6,70.42,73.0,,
2025-08-22,18.3,18.0,18.64,71.62,70.41,73.04,,
2025-08-23,18.3,18.0,18.64,71.64,70.4,73.08,,
2025-08-24,18.3,18.0,18.64,71.66,70.39,73.11,,
2025-08-25,18.3,18.0,18.63,71.68,70.39,73.14,,
2025-08-26,18.3,18.0,18.63,71.7,70.39,73.18,,
2025-08-27,18.3,18.0,18.63,71.72,70.4,73.21,,
2025-08-28,18.29,18.0,18.64,71.73,70.4,73.24,,
2025-08-29,18.29,18.0,18.65,71.75,70.4,73.26,,
2025-08-30,18.29,18.0,18.66,71.77,70.39,73.26,,
2025-08-31,18.29,18.0,18.67,71.79,70.4,73.27,,
2025-09-01,18.29,18.0,18.68,71.8,70.4,73.28,,
2025-09-02,18.29,18.0,18.69,71.82,70.39,73.28,,
2025-09-03,18.29,18.0,18.7,71.84,70.38,73.29,,
2025-09-04,18.29,18.0,18.71,71.86,70.37,73.3,,
2025-09-05,18.29,18.0,18.73,71.87,70.35,73.31,,
2025-09-06,18.29,18.0,18.74,71.89,70.34,73.31,,
2025-09-07,18.29,18.0,18.75,71.91,70.32,73.33,,
2025-09-08,18.29,18.0,18.76,71.93,70.31,73.33,,
2025-09-09,18.29,18.0,18.78,71.94,70.29,73.37,,
2025-09-10,18.29,18.0,18.78,71.96,70.27,73.42,,
2025-09-11,18.29,18.0,18.78,71.98,70.26,73.45,18.0,72.0
2025-09-12,18.29,18.0,18.78,72.0,70.24,73.5,,
2025-09-13,18.29,18.0,18.79,72.02,70.22,73.55,,
2025-09-14,18.28,18.0,18.8,72.04,70.2,73.59,,
2025-09-15,18.28,18.0,18.81,72.06,70.19,73.59,,
2025-09-16,18.28,18.0,18.83,72.07,70.17,73.61,,
2025-09-17,18.28,18.0,18.84,72.09,70.16,73.61,,
2025-09-18,18.28,18.0,18.86,72.11,70.14,73.62,,
2025-09-19,18.27,18.0,18.88,72.13,70.12,73.65,,
2025-09-20,18.27,18.0,18.9,72.15,70.1,73.7,,
2025-09-21,18.26,18.0,18.91,72.18,70.09,73.76,,
2025-09-22,18.26,18.0,18.93,72.2,70.07,73.81,,
2025-09-23,18.26,18.0,18.94,72.22,70.06,73.85,,
2025-09-24,18.25,18.0,18.96,72.24,70.04,73.89,,
2025-09-25,18.24,18.0,18.97,72.26,70.03,73.92,,
2025-09-26,18.24,18.0,18.98,72.28,70.02,73.95,,
2025-09-27,18.23,18.0,18.99,72.31,70.01,73.97,,
2025-09-28,18.23,18.0,18.99,72.33,70.01,73.98,,
2025-09-29,18.22,18.0,19.0,72.35,70.0,73.99,18.0,74.0
2025-09-30,18.21,18.0,19.0,72.38,70.0,74.0,,
2025-10-01,18.21,18.0,19.0,72.4,70.0,74.0,,
2025-10-02,18.2,18.0,19.0,72.43,70.0,74.0,,
2025-10-03,18.19,18.0,18.76,72.45,70.48,73.52,,
2025-10-04,18.18,18.0,18.75,72.48,70.49,73.53,,
2025-10-05,18.17,18.0,18.75,72.51,70.5,73.53,,
2025-10-06,18.17,18.0,18.74,72.54,70.53,73.55,,
2025-10-07,18.16,18.0,18.73,72.57,70.54,73.57,,
2025-10-08,18.15,18.0,18.72,72.6,70.56,73.6,,
2025-10-09,18.14,18.0,18.71,72.63,70.58,73.63,,
2025-10-10,18.13,18.0,18.7,72.66,70.6,73.65,,
2025-10-11,18.12,18.0,18.68,72.7,70.63,73.68,,
2025-10-12,18.12,18.0,18.67,72.73,70.66,73.7,,
2025-10-13,18.11,18.0,18.66,72.76,70.69,73.73,,
2025-10-14,18.1,18.0,18.64,72.8,70.71,73.75,,
2025-10-15,18.09,18.0,18.63,72.83,70.75,73.78,,
2025-10-16,18.08,18.0,18.61,72.86,70.78,73.8,,
2025-10-17,18.07,18.0,18.59,72.9,70.82,73.82,,
2025-10-18,18.06,18.0,18.57,72.93,70.85,73.84,,
2025-10-19,18.06,18.0,18.55,72.97,70.9,73.87,,
2025-10-20,18.05,18.0,18.53,73.0,70.94,73.88,,
2025-10-21,18.04,18.0,18.51,73.03,70.99,73.9,,
2025-10-22,18.04,18.0,18.48,73.07,71.04,73.92,,
2025-10-23,18.03,18.0,18.46,73.1,71.08,73.93,,
2025-10-24,18.02,18.0,18.43,73.13,71.13,73.95,,
2025-10-25,18.02,18.0,18.41,73.16,71.18,73.96,,
2025-10-26,18.01,18.0,18.39,73.19,71.23,73.97,,
2025-10-27,18.01,18.0,18.36,73.21,71.27,73.98,,
2025-10-28,18.01,18.0,18.35,73.24,71.31,73.99,,
2025-10-29,18.0,18.0,18.33,73.26,71.34,73.99,,
2025-10-30,18.0,18.0,18.31,73.29,71.37,74.0,,
2025-10-31,18.0,18.0,18.31,73.31,71.39,74.0,,
2025-11-01,18.0,18.0,18.3,73.33,71.39,74.0,,
2025-11-02,18.0,18.0,18.3,73.35,71.4,74.0,,
2025-11-03,18.0,18.0,18.0,73.37,72.0,74.0,,
2025-11-04,18.0,18.0,18.0,73.39,72.0,74.0,,
2025-11-05,18.0,18.0,18.0,73.41,72.0,74.0,,
2025-11-06,18.0,18.0,18.0,73.43,72.0,74.0,,
2025-11-07,18.0,18.0,18.0,73.45,72.0,74.0,,
2025-11-08,18.0,18.0,18.0,73.48,72.0,74.0,,
2025-11-09,18.0,18.0,18.0,73.5,72.0,74.0,,
2025-11-10,18.0,18.0,18.0,73.53,72.0,74.0,,
2025-11-11,18.0,18.0,18.0,73.55,72.0,74.0,,
2025-11-12,18.0,18.0,18.0,73.58,72.0,74.0,,
2025-11-13,18.0,18.0,18.0,73.61,72.0,74.0,,
2025-11-14,18.0,18.0,18.0,73.64,72.0,74.0,,
2025-11-15,18.0,18.0,18.0,73.67,72.0,74.0,,
2025-11-16,18.0,18.0,18.0,73.7,72.0,74.0,,
2025-11-17,18.0,18.0,18.0,73.73,72.0,74.0,,
2025-11-18,18.0,18.0,18.0,73.77,72.0,74.0,,
2025-11-19,18.0,18.0,18.0,73.8,72.0,74.0,,
2025-11-20,18.0,18.0,18.0,73.83,72.0,74.0,,
2025-11-21,18.0,18.0,18.0,73.86,72.0,74.0,,
2025-11-22,18.0,18.0,18.0,73.89,72.0,74.0,,
2025-11-23,18.0,18.0,18.0,73.91,72.0,74.0,,
2025-11-24,18.0,18.0,18.0,73.94,72.0,74.0,,
2025-11-25,18.0,18.0,18.0,73.96,72.0,74.0,,
2025-11-26,18.0,18.0,18.0,73.98,72.0,74.0,,
2025-11-27,18.0,18.0,18.0,73.99,72.0,74.0,,
2025-11-28,18.0,18.0,18.0,74.0,72.0,74.0,,
2025-11-29,18.0,18.0,18.0,74.0,72.0,74.0,,
2025-11-30,18.0,18.0,18.0,74.0,74.0,74.0,,
2026-03-23,,,,,,,16.0,75.0
