date,Positive (post-2017 election),Positive (post-2017 election) (low),Positive (post-2017 election) (high),Negative (post-2017 election),Negative (post-2017 election) (low),Negative (post-2017 election) (high),Positive (poll),Negative (poll)
2025-09-03,31.4,28.49,33.49,52.53,46.77,58.95,,
2025-09-04,31.39,28.47,33.51,52.52,46.6,58.99,,
2025-09-05,31.37,28.45,33.51,52.52,46.42,59.02,,
2025-09-06,31.36,28.44,33.52,52.51,46.24,59.06,,
2025-09-07,31.35,28.42,33.52,52.51,46.18,59.09,,
2025-09-08,31.33,28.41,33.52,52.5,46.14,59.2,,
2025-09-09,31.32,28.36,33.52,52.49,46.12,59.31,,
2025-09-10,31.31,28.27,33.53,52.48,46.08,59.42,,
2025-09-11,31.3,28.18,33.53,52.47,46.06,59.52,34.0,43.0
2025-09-12,31.29,28.09,33.53,52.46,45.91,59.64,,
2025-09-13,31.27,28.0,33.56,52.44,45.7,59.75,,
2025-09-14,31.26,27.91,33.6,52.43,45.62,59.86,,
2025-09-15,31.25,27.82,33.65,52.42,45.54,59.98,,
2025-09-16,31.24,27.73,33.69,52.4,45.45,60.09,,
2025-09-17,31.22,27.64,33.71,52.39,45.16,60.2,,
2025-09-18,31.21,27.55,33.72,52.37,44.88,60.3,,
2025-09-19,31.2,27.48,33.72,52.36,44.61,60.41,,
2025-09-20,31.18,27.39,33.76,52.35,44.35,60.5,,
2025-09-21,31.17,27.32,33.77,52.34,44.1,60.6,,
2025-09-22,31.15,27.26,33.8,52.33,43.88,60.68,,
2025-09-23,31.13,27.2,33.84,52.32,43.68,60.75,,
2025-09-24,31.11,27.14,33.88,52.32,43.5,60.82,,
2025-09-25,31.09,27.1,33.92,52.32,43.36,60.88,,
2025-09-26,31.07,27.07,33.95,52.32,43.24,60.91,,
2025-09-27,31.05,27.04,33.97,52.32,43.14,60.95,,
2025-09-28,31.03,27.02,33.98,52.33,43.08,60.97,,
2025-09-29,31.0,27.01,33.99,52.34,43.03,60.99,27.0,61.0
2025-09-30,30.98,27.0,34.0,52.36,43.01,61.0,,
2025-10-01,30.95,27.0,34.0,52.37,43.0,61.0,,
2025-10-02,30.92,27.0,34.0,52.4,43.0,61.0,,
2025-10-03,30.89,27.79,33.86,52.42,44.4,59.94,,
2025-10-04,30.86,27.76,33.87,52.45,44.34,59.99,,
2025-10-05,30.82,27.72,33.87,52.47,44.28,60.04,,
2025-10-06,30.78,27.68,33.88,52.51,44.23,60.1,,
2025-10-07,30.75,27.64,33.88,52.54,44.17,60.15,,
2025-10-08,30.71,27.6,33.89,52.58,44.11,60.2,,
2025-10-09,30.66,27.56,33.9,52.63,44.05,60.25,,
2025-10-10,30.62,27.52,33.9,52.67,43.99,60.3,,
2025-10-11,30.58,27.48,33.91,52.72,43.93,60.36,,
2025-10-12,30.53,27.44,33.91,52.78,43.86,60.41,,
2025-10-13,30.48,27.41,33.92,52.84,43.8,60.46,,
2025-10-14,30.43,27.37,33.93,52.9,43.74,60.51,,
2025-10-15,30.38,27.33,33.93,52.97,43.68,60.55,,
2025-10-16,30.33,27.3,33.94,53.04,43.62,60.6,,
2025-10-17,30.27,27.26,33.94,53.12,43.56,60.65,,
2025-10-18,30.22,27.23,33.95,53.2,43.5,60.69,,
2025-10-19,30.16,27.2,33.96,53.29,43.45,60.73,,
2025-10-20,30.1,27.17,33.96,53.38,43.39,60.77,,
2025-10-21,30.04,27.15,33.97,53.48,43.34,60.81,,
2025-10-22,29.98,27.12,33.97,53.59,43.29,60.84,,
2025-10-23,29.92,27.1,33.98,53.7,43.24,60.87,,
2025-10-24,29.86,27.08,33.98,53.81,43.2,60.9,,
2025-10-25,29.8,27.06,33.98,53.94,43.15,60.92,,
2025-10-26,29.74,27.04,33.99,54.06,43.12,60.94,,
2025-10-27,29.67,27.03,33.99,54.2,43.09,60.96,,
2025-10-28,29.61,27.02,33.99,54.34,43.06,60.97,,
2025-10-29,29.55,27.01,34.0,54.48,43.04,60.98,,
2025-10-30,29.48,27.01,34.0,54.63,43.02,60.99,,
2025-10-31,29.42,27.0,34.0,54.79,43.01,61.0,,
2025-11-01,29.35,27.0,34.0,54.95,43.0,61.0,,
2025-11-02,29.29,27.0,34.0,55.12,43.0,61.0,,
2025-11-03,29.22,27.0,34.0,55.3,43.0,61.0,,
2025-11-04,29.15,27.0,34.0,55.48,43.0,61.0,,
2025-11-05,29.07,27.0,34.0,55.67,43.0,61.0,,
2025-11-06,28.99,27.0,34.0,55.87,43.0,61.0,,
2025-11-07,28.91,27.0,34.0,56.08,43.0,61.0,,
2025-11-08,28.83,27.0,34.0,56.29,43.0,61.0,,
2025-11-09,28.74,27.0,34.0,56.52,43.0,61.0,,
2025-11-10,28.65,27.0,34.0,56.75,43.0,61.0,,
2025-11-11,28.56,27.0,34.0,56.99,43.0,61.0,,
2025-11-12,28.46,27.0,34.0,57.24,43.0,61.0,,
2025-11-13,28.36,27.0,34.0,57.5,43.0,61.0,,
2025-11-14,28.26,27.0,34.0,57.77,43.0,61.0,,
2025-11-15,28.15,27.0,34.0,58.04,43.0,61.0,,
2025-11-16,28.04,27.0,34.0,58.32,43.0,61.0,,
2025-11-17,27.93,27.0,34.0,58.6,43.0,61.0,,
2025-11-18,27.82,27.0,34.0,58.89,43.0,61.0,,
2025-11-19,27.71,27.0,34.0,59.17,43.0,61.0,,
2025-11-20,27.6,27.0,34.0,59.45,43.0,61.0,,
2025-11-21,27.5,27.0,34.0,59.72,43.0,61.0,,
2025-11-22,27.4,27.0,34.0,59.98,43.0,61.0,,
2025-11-23,27.3,27.0,34.0,60.22,43.0,61.0,,
2025-11-24,27.22,27.0,34.0,60.44,43.0,61.0,,
2025-11-25,27.14,27.0,34.0,60.63,43.0,61.0,,
2025-11-26,27.08,27.0,34.0,60.78,43.0,61.0,,
2025-11-27,27.04,27.0,34.0,60.89,43.0,61.0,,
2025-11-28,27.01,27.0,34.0,60.96,43.0,61.0,,
2025-11-29,27.0,27.0,34.0,60.99,43.0,61.0,,
2025-11-30,27.0,27.0,27.0,61.0,61.0,61.0,,
2026-03-23,,,,,,,31.0,56.0
