date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2019-08-11,23.33,22.48,23.75,16.99,15.14,18.63,13.14,12.08,14.0,1.93,1.0,2.75,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,24.0,19.0,13.0,3.0,0.0,,,0.0
2019-08-12,23.32,22.47,23.73,16.97,15.15,18.6,13.12,12.04,14.0,1.92,1.0,2.73,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-13,23.3,22.45,23.72,16.95,15.16,18.57,13.1,12.0,14.0,1.9,1.0,2.72,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-14,23.28,22.44,23.7,16.93,15.17,18.55,13.08,11.97,14.0,1.89,1.0,2.7,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-15,23.27,22.42,23.69,16.91,15.17,18.52,13.06,11.93,14.0,1.87,1.0,2.68,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-16,23.25,22.0,24.0,16.89,15.0,19.0,13.05,11.0,14.0,1.86,1.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-17,23.24,22.0,24.0,16.88,15.0,19.0,13.03,11.0,14.0,1.85,1.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-18,23.23,22.0,24.0,16.86,15.0,19.0,13.01,11.0,14.0,1.83,1.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-19,23.21,22.01,24.0,16.84,15.01,19.0,12.99,10.99,13.99,1.82,1.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-20,23.2,22.02,24.0,16.83,15.01,19.0,12.97,10.99,13.98,1.81,1.0,2.99,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-21,23.19,22.03,24.01,16.82,15.02,19.0,12.95,10.98,13.97,1.8,1.0,2.99,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-22,23.18,22.05,24.01,16.81,15.04,19.0,12.93,10.97,13.95,1.79,1.0,2.98,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-23,23.17,22.07,24.01,16.8,15.07,19.0,12.91,10.95,13.93,1.78,1.0,2.97,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-24,23.16,22.1,24.02,16.79,15.08,19.0,12.88,10.94,13.9,1.76,1.0,2.96,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-25,23.16,22.14,24.03,16.78,15.11,19.0,12.85,10.92,13.86,1.75,1.0,2.95,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-26,23.15,22.17,24.04,16.78,15.14,19.0,12.83,10.89,13.82,1.74,1.0,2.93,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-27,23.15,22.2,24.05,16.78,15.18,19.0,12.8,10.87,13.78,1.73,1.0,2.91,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-28,23.15,22.23,24.06,16.77,15.22,19.0,12.77,10.85,13.73,1.72,1.0,2.89,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-29,23.14,22.27,24.07,16.77,15.26,19.0,12.74,10.82,13.67,1.71,1.0,2.86,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-30,23.14,22.31,24.08,16.77,15.31,19.0,12.71,10.79,13.66,1.69,1.0,2.84,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-08-31,23.14,22.35,24.09,16.77,15.36,19.0,12.68,10.77,13.64,1.68,1.0,2.81,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-01,23.14,22.39,24.11,16.77,15.42,19.0,12.64,10.74,13.62,1.67,1.0,2.78,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-02,23.15,22.4,24.12,16.78,15.44,19.0,12.61,10.71,13.6,1.66,1.0,2.75,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-03,23.15,22.41,24.14,16.78,15.45,19.0,12.58,10.68,13.58,1.64,1.0,2.72,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-04,23.15,22.42,24.16,16.78,15.45,19.0,12.54,10.65,13.56,1.63,1.0,2.68,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-05,23.16,22.43,24.17,16.79,15.46,19.0,12.51,10.62,13.54,1.62,1.0,2.65,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-06,23.16,22.42,24.19,16.79,15.46,19.0,12.47,10.6,13.53,1.61,1.0,2.61,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-07,23.17,22.41,24.21,16.8,15.46,19.0,12.44,10.57,13.53,1.59,1.0,2.58,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-08,23.17,22.4,24.22,16.8,15.47,19.0,12.4,10.54,13.53,1.58,1.0,2.54,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-09,23.18,22.39,24.24,16.8,15.47,19.0,12.37,10.52,13.54,1.57,1.0,2.51,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,23.0,15.0,14.0,1.0,0.0,,,0.0
2019-09-10,23.18,22.38,24.26,16.81,15.47,19.0,12.34,10.49,13.53,1.56,1.0,2.47,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-11,23.19,22.37,24.27,16.81,15.48,19.0,12.3,10.47,13.5,1.54,1.0,2.43,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-12,23.2,22.41,24.38,16.82,15.38,19.0,12.27,10.44,13.51,1.53,1.0,2.39,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-13,23.2,22.41,24.41,16.82,15.38,19.0,12.23,10.42,13.5,1.52,1.0,2.36,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-14,23.21,22.41,24.43,16.83,15.4,19.0,12.2,10.39,13.48,1.5,1.0,2.32,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-15,23.22,22.41,24.45,16.83,15.41,19.0,12.17,10.37,13.48,1.49,1.0,2.28,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-16,23.23,22.41,24.48,16.84,15.41,19.01,12.13,10.35,13.47,1.47,1.0,2.24,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-17,23.24,22.42,24.5,16.84,15.41,19.01,12.1,10.32,13.46,1.46,1.0,2.21,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-18,23.25,22.43,24.54,16.85,15.41,19.02,12.06,10.29,13.45,1.45,1.0,2.18,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-19,23.27,22.43,24.57,16.87,15.42,19.04,12.02,10.23,13.43,1.43,1.0,2.16,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-20,23.28,22.44,24.61,16.88,15.47,19.05,11.99,10.19,13.39,1.42,1.0,2.14,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-21,23.3,22.45,24.66,16.89,15.54,19.07,11.95,10.14,13.37,1.4,1.0,2.11,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-22,23.32,22.45,24.7,16.91,15.56,19.09,11.91,10.11,13.32,1.39,1.0,2.08,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-23,23.34,22.46,24.76,16.93,15.63,19.12,11.87,10.09,13.28,1.37,1.0,2.06,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-24,23.36,22.47,24.79,16.95,15.68,19.15,11.83,10.06,13.26,1.36,1.0,2.03,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-25,23.38,22.48,24.82,16.98,15.74,19.17,11.78,10.04,13.22,1.34,1.0,2.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-26,23.41,22.49,24.86,17.0,15.77,19.2,11.74,10.02,13.16,1.32,1.0,1.97,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-27,23.44,22.5,24.9,17.03,15.79,19.24,11.7,9.99,13.09,1.31,1.0,1.94,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-28,23.47,22.52,24.94,17.06,15.86,19.27,11.65,9.96,13.05,1.29,1.0,1.9,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-29,23.49,22.55,24.97,17.1,15.94,19.31,11.61,9.92,13.02,1.28,1.0,1.87,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-09-30,23.53,22.59,25.01,17.13,15.97,19.35,11.56,9.89,13.0,1.26,1.0,1.84,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-01,23.56,22.62,25.05,17.17,16.0,19.39,11.52,9.85,12.96,1.25,1.0,1.8,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-02,23.59,22.64,25.09,17.2,16.02,19.44,11.47,9.82,12.96,1.23,1.0,1.76,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-03,23.63,22.64,25.13,17.24,16.02,19.48,11.42,9.8,12.96,1.22,1.0,1.72,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-04,23.66,22.65,25.18,17.28,16.02,19.52,11.38,9.79,12.95,1.2,1.0,1.68,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-05,23.7,22.69,25.27,17.32,16.01,19.57,11.33,9.76,12.91,1.19,1.0,1.65,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-06,23.73,22.7,25.36,17.37,15.98,19.62,11.28,9.74,12.84,1.17,1.0,1.61,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,22.0,16.0,11.0,1.0,0.0,,,0.0
2019-10-07,23.77,22.68,25.45,17.41,15.97,19.67,11.24,9.72,12.82,1.16,1.0,1.57,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-08,23.81,22.69,25.49,17.46,15.97,19.73,11.19,9.65,12.79,1.14,1.0,1.51,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-09,23.84,22.71,25.54,17.5,15.97,19.8,11.14,9.61,12.76,1.13,1.0,1.45,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-10,23.88,22.71,25.58,17.55,15.98,19.87,11.09,9.57,12.72,1.12,1.0,1.4,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-11,23.92,22.71,25.62,17.6,16.0,19.92,11.04,9.54,12.7,1.1,1.0,1.35,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-12,23.96,22.71,25.67,17.65,16.01,19.99,11.0,9.48,12.66,1.09,1.0,1.31,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-13,24.0,22.71,25.75,17.7,16.01,20.09,10.95,9.43,12.62,1.08,1.0,1.27,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-14,24.03,22.71,25.82,17.75,16.01,20.19,10.9,9.37,12.59,1.07,1.0,1.23,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-15,24.07,22.7,25.89,17.8,16.0,20.26,10.86,9.32,12.54,1.06,1.0,1.2,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-16,24.11,22.69,25.96,17.85,15.97,20.32,10.81,9.28,12.5,1.05,1.0,1.17,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-17,24.15,22.68,26.0,17.91,15.98,20.37,10.77,9.25,12.46,1.04,1.0,1.14,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-18,24.19,22.58,26.08,17.96,15.98,20.44,10.72,9.13,12.52,1.03,1.0,1.14,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-19,24.23,22.58,26.15,18.02,15.99,20.48,10.68,9.11,12.45,1.03,1.0,1.11,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-20,24.27,22.57,26.17,18.07,15.99,20.52,10.63,9.09,12.37,1.02,1.0,1.09,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-21,24.3,22.56,26.19,18.13,16.0,20.56,10.59,9.06,12.28,1.02,1.0,1.06,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-22,24.34,22.56,26.21,18.19,16.01,20.6,10.55,9.04,12.21,1.01,1.0,1.05,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-23,24.38,22.56,26.24,18.25,16.02,20.64,10.5,9.01,12.14,1.01,1.0,1.03,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-24,24.42,22.55,26.27,18.31,16.02,20.71,10.45,9.0,12.09,1.01,1.0,1.02,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-25,24.47,22.55,26.3,18.37,16.03,20.76,10.41,8.98,12.03,1.0,1.0,1.01,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-26,24.51,22.55,26.46,18.44,16.03,20.81,10.36,8.96,11.96,1.0,1.0,1.01,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-27,24.55,22.57,26.52,18.51,16.04,20.86,10.31,8.93,11.9,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-28,24.6,22.58,26.55,18.58,16.06,20.89,10.26,8.9,11.83,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-29,24.64,22.61,26.58,18.65,16.09,20.93,10.21,8.87,11.76,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-30,24.69,22.67,26.61,18.73,16.11,21.03,10.16,8.84,11.67,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-10-31,24.73,22.82,26.5,18.8,16.33,20.94,10.1,8.82,11.58,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-01,24.78,22.84,26.59,18.88,16.41,21.03,10.04,8.79,11.48,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-02,24.83,22.89,26.67,18.96,16.43,21.13,9.99,8.76,11.38,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-03,24.88,22.91,26.75,19.04,16.47,21.26,9.93,8.73,11.26,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-04,24.93,22.93,26.83,19.12,16.56,21.43,9.87,8.69,11.14,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,25.0,19.0,9.0,1.0,0.0,,,0.0
2019-11-05,24.98,22.95,26.9,19.2,16.74,21.58,9.8,8.65,11.01,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-06,25.03,22.98,26.97,19.28,16.83,21.73,9.74,8.61,10.89,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-07,25.08,23.04,27.04,19.36,16.88,21.81,9.68,8.56,10.83,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-08,25.13,23.08,27.1,19.44,16.96,21.92,9.61,8.47,10.76,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-09,25.19,23.16,27.16,19.53,17.03,22.05,9.55,8.42,10.65,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-10,25.24,23.2,27.21,19.61,17.14,22.15,9.49,8.38,10.55,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-11,25.29,23.25,27.25,19.69,17.27,22.26,9.42,8.34,10.46,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-12,25.34,23.29,27.29,19.77,17.32,22.36,9.36,8.28,10.37,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-13,25.4,23.34,27.33,19.86,17.37,22.46,9.3,8.24,10.29,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-14,25.45,23.39,27.36,19.94,17.42,22.54,9.24,8.2,10.22,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-15,25.5,23.28,27.45,20.02,17.27,22.69,9.18,8.16,10.33,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-16,25.55,23.3,27.5,20.09,17.29,22.75,9.12,8.01,10.24,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-17,25.6,23.32,27.56,20.17,17.31,22.8,9.06,7.9,10.16,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-18,25.65,23.35,27.61,20.25,17.34,22.85,9.0,7.79,10.14,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-19,25.71,23.39,27.63,20.32,17.37,22.88,8.95,7.73,10.12,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-20,25.76,23.43,27.64,20.39,17.4,22.9,8.9,7.7,10.1,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-21,25.81,23.49,27.67,20.46,17.43,22.9,8.84,7.66,10.06,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-22,25.87,23.56,27.7,20.53,17.51,22.89,8.79,7.63,10.04,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-23,25.92,23.65,27.72,20.59,17.62,22.9,8.74,7.58,9.95,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-24,25.98,23.74,27.77,20.65,17.74,22.87,8.69,7.53,9.92,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-25,26.04,23.85,27.8,20.71,17.85,22.85,8.65,7.44,9.88,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-26,26.1,23.97,27.81,20.77,17.97,22.82,8.6,7.3,9.84,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-27,26.16,24.1,27.82,20.82,18.11,22.78,8.55,7.28,9.79,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-28,26.23,24.15,27.83,20.87,18.14,22.74,8.51,7.25,9.74,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-29,26.29,24.37,27.86,20.93,18.24,22.69,8.46,7.36,9.67,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-11-30,26.36,24.4,27.91,20.98,18.28,22.64,8.41,7.31,9.61,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-01,26.43,24.61,27.96,21.02,18.33,22.58,8.37,7.24,9.56,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,28.0,23.0,9.0,1.0,0.0,,,0.0
2019-12-02,26.5,24.92,28.02,21.07,18.37,22.53,8.32,7.17,9.49,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-03,26.57,24.97,28.09,21.12,18.41,22.47,8.28,7.15,9.43,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-04,26.64,25.06,28.15,21.16,18.46,22.45,8.23,7.05,9.33,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-05,26.72,25.14,28.22,21.2,18.51,22.47,8.19,6.99,9.26,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-06,26.79,25.18,28.36,21.24,18.55,22.46,8.15,6.98,9.23,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-07,26.86,25.2,28.41,21.28,18.6,22.45,8.11,6.96,9.21,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-08,26.93,25.25,28.45,21.32,18.64,22.5,8.07,6.92,9.17,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-09,27.0,25.3,28.54,21.35,18.68,22.53,8.03,6.87,9.15,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-10,27.07,25.45,28.68,21.38,18.72,22.54,7.99,6.83,9.13,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-11,27.14,25.58,28.73,21.41,18.76,22.54,7.95,6.78,9.11,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-12,27.21,25.72,28.77,21.43,18.79,22.55,7.91,6.73,9.09,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-13,27.28,25.53,28.82,21.46,18.78,22.55,7.88,6.65,9.09,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-14,27.34,25.56,28.87,21.48,18.82,22.58,7.84,6.61,9.08,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-15,27.41,25.59,28.92,21.5,18.86,22.63,7.81,6.55,9.06,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-16,27.47,25.62,28.95,21.51,18.9,22.71,7.78,6.5,9.04,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-17,27.53,25.65,28.99,21.52,18.93,22.79,7.75,6.46,9.03,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-18,27.59,25.78,29.03,21.53,18.95,22.84,7.72,6.43,9.02,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-19,27.64,26.08,29.06,21.54,18.97,22.89,7.69,6.41,9.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-20,27.7,26.11,29.1,21.54,19.0,22.92,7.66,6.39,8.99,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-21,27.75,26.15,29.15,21.54,19.01,22.93,7.64,6.37,8.98,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-22,27.8,26.2,29.2,21.54,19.01,22.91,7.61,6.37,8.97,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-23,27.85,26.24,29.25,21.54,19.02,22.89,7.58,6.38,8.96,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-24,27.9,26.29,29.28,21.54,19.03,22.87,7.56,6.39,8.94,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-25,27.95,26.34,29.3,21.53,19.03,22.84,7.53,6.39,8.93,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-26,28.0,26.42,29.31,21.52,19.06,22.8,7.5,6.39,8.91,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-27,28.05,26.47,29.34,21.51,19.07,22.77,7.47,6.4,8.89,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-28,28.1,26.5,29.37,21.51,19.09,22.73,7.44,6.4,8.87,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-29,28.15,26.53,29.39,21.5,19.1,22.69,7.41,6.4,8.85,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-30,28.19,26.56,29.41,21.49,19.11,22.67,7.38,6.4,8.82,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2019-12-31,28.24,26.59,29.51,21.48,19.13,22.67,7.35,6.4,8.79,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2020-01-01,28.29,26.66,29.63,21.46,19.14,22.69,7.32,6.4,8.77,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2020-01-02,28.33,26.84,29.75,21.45,19.16,22.71,7.29,6.39,8.73,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2020-01-03,28.37,26.87,29.87,21.44,19.17,22.68,7.26,6.37,8.7,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
2020-01-04,28.42,26.92,29.93,21.42,19.19,22.65,7.22,6.37,8.66,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,
