date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-02-15,57.12,55.65,58.43,,,,12.68,11.19,14.27,,,,3.2,2.4,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,57.11,55.65,58.45,,,,12.71,11.2,14.31,,,,3.2,2.4,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,57.1,55.66,58.47,,,,12.74,11.21,14.34,,,,3.19,2.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,57.09,55.65,58.49,,,,12.77,11.17,14.37,,,,3.19,2.41,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,57.08,55.61,58.6,,,,12.8,11.13,14.4,,,,3.19,2.42,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,57.07,55.58,58.66,,,,12.83,11.14,14.43,,,,3.19,2.42,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,57.06,55.56,58.68,,,,12.86,11.13,14.46,,,,3.19,2.43,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,57.06,55.55,58.69,,,,12.88,11.12,14.48,,,,3.19,2.45,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23,57.05,55.54,58.71,,,,12.91,11.12,14.48,,,,3.19,2.46,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,57.05,55.57,58.72,,,,12.93,11.11,14.47,,,,3.19,2.45,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,57.05,55.62,58.74,,,,12.96,11.1,14.46,,,,3.19,2.45,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,57.04,55.63,58.67,,,,12.98,11.26,14.5,,,,3.19,2.46,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,57.04,55.66,58.68,,,,13.0,11.24,14.52,,,,3.2,2.47,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,57.04,55.66,58.7,,,,13.02,11.24,14.54,,,,3.2,2.48,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,57.05,55.65,58.72,,,,13.04,11.23,14.56,,,,3.2,2.5,4.11,,,,,,,,,,,,,,,,,,,,,,59.0,13.0,2.0,,,,,
2021-03-02,57.05,55.65,58.74,,,,13.05,11.23,14.59,,,,3.2,2.5,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,57.05,55.63,58.76,,,,13.07,11.22,14.66,,,,3.21,2.5,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-04,57.06,55.59,58.77,,,,13.08,11.21,14.7,,,,3.21,2.5,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,57.07,55.57,58.86,,,,13.09,10.96,14.67,,,,3.21,2.5,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,57.07,55.52,58.88,,,,13.1,10.92,14.67,,,,3.22,2.5,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,57.08,55.47,58.89,,,,13.11,10.89,14.71,,,,3.22,2.49,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,57.09,55.45,58.9,,,,13.12,10.87,14.77,,,,3.23,2.49,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-09,57.1,55.44,58.92,,,,13.12,10.83,14.82,,,,3.23,2.49,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,57.12,55.43,58.93,,,,13.13,10.8,14.88,,,,3.23,2.48,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-11,57.13,55.42,58.94,,,,13.13,10.76,14.9,,,,3.24,2.48,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,57.15,55.42,58.95,,,,13.13,10.73,14.89,,,,3.24,2.48,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13,57.17,55.41,58.96,,,,13.12,10.7,14.87,,,,3.25,2.49,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,57.19,55.4,58.97,,,,13.11,10.66,14.91,,,,3.25,2.49,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,57.21,55.39,58.99,,,,13.11,10.63,14.91,,,,3.26,2.49,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16,57.23,55.4,59.02,,,,13.09,10.6,14.9,,,,3.27,2.48,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17,57.26,55.43,59.03,,,,13.08,10.57,14.89,,,,3.27,2.46,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18,57.29,55.46,59.06,,,,13.06,10.53,14.9,,,,3.28,2.45,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19,57.31,55.48,59.08,,,,13.05,10.5,14.89,,,,3.28,2.44,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,57.34,55.51,59.1,,,,13.02,10.46,14.88,,,,3.29,2.42,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-21,57.37,55.53,59.12,,,,13.0,10.43,14.86,,,,3.29,2.41,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,57.4,55.6,59.13,,,,12.98,10.4,14.84,,,,3.3,2.41,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23,57.43,55.67,59.15,,,,12.95,10.38,14.81,,,,3.3,2.42,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-24,57.46,55.74,59.17,,,,12.93,10.35,14.84,,,,3.31,2.42,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,57.49,55.81,59.18,,,,12.9,10.32,14.89,,,,3.32,2.42,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26,57.52,55.88,59.2,,,,12.87,10.46,14.94,,,,3.32,2.42,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-27,57.55,55.96,59.22,,,,12.85,10.42,14.8,,,,3.33,2.44,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-28,57.58,56.03,59.23,,,,12.82,10.38,14.76,,,,3.33,2.44,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-29,57.61,56.09,59.25,,,,12.79,10.35,14.67,,,,3.34,2.44,4.27,,,,,,,,,,,,,,,,,,,,,,55.0,16.0,3.0,,,,,
2021-03-30,57.64,56.15,59.26,,,,12.77,10.31,14.63,,,,3.34,2.44,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,57.67,56.16,59.27,,,,12.74,10.29,14.67,,,,3.35,2.44,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,57.7,56.16,59.29,,,,12.71,10.25,14.7,,,,3.35,2.43,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,57.73,56.14,59.3,,,,12.68,10.22,14.68,,,,3.36,2.42,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,57.75,56.13,59.31,,,,12.66,10.2,14.68,,,,3.36,2.42,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,57.78,56.12,59.33,,,,12.63,10.17,14.69,,,,3.37,2.43,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,57.8,56.15,59.33,,,,12.6,10.15,14.7,,,,3.37,2.43,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06,57.83,56.19,59.34,,,,12.58,10.13,14.7,,,,3.38,2.42,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07,57.85,56.22,59.38,,,,12.55,10.11,14.7,,,,3.39,2.42,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08,57.87,56.25,59.41,,,,12.52,10.1,14.69,,,,3.4,2.42,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-09,57.89,56.24,59.46,,,,12.49,10.08,14.68,,,,3.4,2.42,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-10,57.91,56.24,59.49,,,,12.46,10.06,14.71,,,,3.41,2.44,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-11,57.93,56.25,59.51,,,,12.42,10.04,14.73,,,,3.43,2.45,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,57.95,56.25,59.51,,,,12.39,10.03,14.74,,,,3.44,2.47,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-13,57.96,56.26,59.51,,,,12.36,10.03,14.75,,,,3.45,2.5,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-14,57.98,56.27,59.51,,,,12.32,10.02,14.8,,,,3.46,2.51,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15,57.99,56.27,59.52,,,,12.29,10.02,14.84,,,,3.48,2.53,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-16,58.01,56.27,59.53,,,,12.25,10.01,14.89,,,,3.49,2.54,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17,58.02,56.26,59.54,,,,12.21,10.01,14.94,,,,3.51,2.55,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-18,58.03,56.24,59.52,,,,12.17,10.0,14.93,,,,3.53,2.6,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,58.04,56.21,59.52,,,,12.13,10.0,14.91,,,,3.55,2.63,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-20,58.06,56.18,59.52,,,,12.09,10.0,14.87,,,,3.56,2.65,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-21,58.07,56.16,59.53,,,,12.05,10.0,14.88,,,,3.58,2.66,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,58.08,56.17,59.54,,,,12.01,10.0,14.89,,,,3.6,2.68,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,58.09,56.27,59.55,,,,11.97,10.0,14.73,,,,3.62,2.71,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,58.1,56.23,59.56,,,,11.93,10.0,14.64,,,,3.65,2.73,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-25,58.11,56.22,59.57,,,,11.88,10.0,14.54,,,,3.67,2.74,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,58.12,56.2,59.58,,,,11.84,10.0,14.45,,,,3.69,2.76,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27,58.13,56.17,59.59,,,,11.8,10.0,14.35,,,,3.71,2.83,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-28,58.15,56.16,59.59,,,,11.75,10.0,14.29,,,,3.73,2.84,4.46,,,,,,,,,,,,,,,,,,,,,,59.0,10.0,5.0,,,,,
2021-04-29,58.16,56.13,59.6,,,,11.7,10.0,14.24,,,,3.75,2.85,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,58.17,56.12,59.61,,,,11.66,10.0,14.23,,,,3.78,2.87,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,58.19,56.0,59.61,,,,11.61,10.0,14.21,,,,3.8,2.88,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-02,58.2,56.0,59.62,,,,11.56,10.0,14.18,,,,3.82,2.89,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03,58.21,56.04,59.61,,,,11.52,10.0,14.16,,,,3.84,2.9,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-04,58.23,56.07,59.6,,,,11.47,10.0,14.13,,,,3.86,2.91,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-05,58.24,56.11,59.57,,,,11.42,10.0,14.1,,,,3.89,2.92,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,58.24,56.14,59.55,,,,11.38,10.01,14.07,,,,3.91,2.95,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-07,58.25,56.16,59.54,,,,11.33,10.01,14.03,,,,3.93,2.96,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,58.25,56.17,59.52,,,,11.28,10.01,13.99,,,,3.96,2.97,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-09,58.25,56.16,59.51,,,,11.24,10.02,13.95,,,,3.98,2.98,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,58.25,56.14,59.5,,,,11.19,10.02,13.9,,,,4.0,3.0,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-11,58.25,56.12,59.5,,,,11.15,10.02,13.81,,,,4.03,3.0,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12,58.24,56.11,59.42,,,,11.11,10.02,13.72,,,,4.05,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,58.23,56.11,59.33,,,,11.06,10.01,13.61,,,,4.07,3.0,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-14,58.21,56.12,59.34,,,,11.02,10.01,13.5,,,,4.09,3.0,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,58.2,56.16,59.34,,,,10.98,10.01,13.38,,,,4.12,3.0,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-16,58.18,56.09,59.31,,,,10.94,10.0,13.27,,,,4.14,3.0,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-17,58.16,56.03,59.26,,,,10.91,10.0,13.15,,,,4.16,3.0,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-18,58.13,56.0,59.2,,,,10.87,10.0,13.02,,,,4.18,3.0,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,58.1,55.87,59.15,,,,10.84,10.0,12.9,,,,4.21,3.0,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20,58.07,55.69,59.11,,,,10.8,10.0,12.78,,,,4.23,3.0,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21,58.04,55.77,59.06,,,,10.77,10.0,12.6,,,,4.25,3.24,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,58.01,55.59,59.05,,,,10.74,10.0,12.51,,,,4.27,3.27,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,57.97,55.42,59.05,,,,10.71,10.0,12.42,,,,4.3,3.3,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,57.93,55.25,59.05,,,,10.68,10.0,12.32,,,,4.32,3.33,5.24,,,,,,,,,,,,,,,,,,,,,,60.0,10.0,3.0,,,,,
2021-05-25,57.89,55.09,59.05,,,,10.65,10.0,12.21,,,,4.34,3.37,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,57.85,55.0,59.05,,,,10.62,10.0,12.09,,,,4.36,3.41,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,57.81,54.89,59.08,,,,10.6,10.0,12.0,,,,4.38,3.43,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,57.77,54.72,59.12,,,,10.57,10.0,11.94,,,,4.4,3.45,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,57.72,54.55,59.17,,,,10.55,10.0,11.88,,,,4.42,3.47,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,57.67,54.38,59.26,,,,10.53,10.0,11.93,,,,4.44,3.0,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,57.62,54.21,59.28,,,,10.51,10.0,11.79,,,,4.46,3.0,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,57.57,54.08,59.3,,,,10.5,10.0,11.62,,,,4.48,3.0,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,57.52,53.99,59.36,,,,10.48,10.0,11.5,,,,4.49,3.01,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,57.47,53.88,59.39,,,,10.47,10.0,11.43,,,,4.51,3.03,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,57.41,53.77,59.4,,,,10.46,10.0,11.37,,,,4.53,3.06,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,57.36,53.7,59.44,,,,10.45,10.0,11.34,,,,4.54,3.12,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,57.3,53.63,59.48,,,,10.45,10.0,11.31,,,,4.56,3.21,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,57.24,53.57,59.52,,,,10.44,10.0,11.32,,,,4.57,3.33,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,57.18,53.51,59.55,,,,10.44,10.0,11.34,,,,4.58,3.46,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,57.12,53.45,59.53,,,,10.44,10.0,11.34,,,,4.59,3.49,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,57.06,53.34,59.53,,,,10.44,10.0,11.37,,,,4.6,3.49,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,57.0,53.21,59.51,,,,10.45,10.0,11.29,,,,4.61,3.48,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,56.94,53.09,59.47,,,,10.45,10.0,11.3,,,,4.62,3.48,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,56.87,52.97,59.45,,,,10.46,10.0,11.33,,,,4.62,3.47,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,56.81,52.89,59.44,,,,10.47,10.0,11.35,,,,4.63,3.47,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,56.75,52.82,59.4,,,,10.47,10.0,11.37,,,,4.64,3.46,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,56.68,52.74,59.37,,,,10.48,10.0,11.35,,,,4.64,3.46,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,56.62,52.66,59.32,,,,10.49,10.0,11.35,,,,4.65,3.45,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,56.56,52.47,59.27,,,,10.5,10.0,11.41,,,,4.65,3.63,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,56.5,52.48,59.25,,,,10.51,10.0,11.43,,,,4.66,3.62,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,56.43,52.55,59.21,,,,10.52,10.0,11.46,,,,4.66,3.59,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,56.37,52.48,59.14,,,,10.53,10.0,11.48,,,,4.66,3.57,5.57,,,,,,,,,,,,,,,,,,,,,,58.0,10.0,5.0,,,,,
2021-06-22,56.31,52.35,59.07,,,,10.54,10.0,11.5,,,,4.67,3.57,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,56.26,52.23,59.0,,,,10.54,10.0,11.52,,,,4.67,3.58,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,56.2,52.19,59.04,,,,10.55,10.0,11.51,,,,4.68,3.46,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,56.14,52.09,59.01,,,,10.56,10.0,11.5,,,,4.68,3.45,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,56.08,51.99,58.99,,,,10.56,10.0,11.49,,,,4.69,3.47,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,56.03,51.98,58.97,,,,10.57,10.0,11.47,,,,4.69,3.49,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,55.97,51.98,58.95,,,,10.58,10.0,11.49,,,,4.7,3.52,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,55.92,51.99,58.92,,,,10.58,10.0,11.52,,,,4.7,3.54,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,55.87,51.96,58.9,,,,10.59,10.0,11.54,,,,4.71,3.55,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,55.81,51.89,58.87,,,,10.59,10.0,11.56,,,,4.71,3.53,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,55.76,51.78,58.85,,,,10.6,10.0,11.55,,,,4.71,3.52,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,55.71,51.73,58.81,,,,10.6,10.0,11.54,,,,4.72,3.52,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04,55.66,51.71,58.77,,,,10.61,10.0,11.53,,,,4.72,3.53,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,55.62,51.69,58.74,,,,10.61,10.0,11.52,,,,4.73,3.54,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,55.57,51.66,58.69,,,,10.62,10.0,11.51,,,,4.73,3.55,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,55.52,51.65,58.65,,,,10.63,10.0,11.51,,,,4.74,3.57,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,55.48,51.66,58.61,,,,10.63,10.0,11.51,,,,4.74,3.58,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,55.44,51.7,58.56,,,,10.64,10.0,11.52,,,,4.74,3.6,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,55.4,51.75,58.51,,,,10.64,10.0,11.53,,,,4.75,3.61,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,55.36,51.76,58.46,,,,10.65,10.0,11.53,,,,4.75,3.62,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,55.32,51.78,58.41,,,,10.65,10.0,11.53,,,,4.76,3.64,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,55.28,51.81,58.37,,,,10.66,10.0,11.53,,,,4.76,3.65,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,55.24,51.83,58.32,,,,10.66,10.0,11.53,,,,4.76,3.67,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,55.2,51.91,58.24,,,,10.67,10.0,11.53,,,,4.77,3.69,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,55.17,52.0,58.21,,,,10.68,10.0,11.54,,,,4.77,3.71,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,55.13,52.08,58.13,,,,10.68,10.0,11.54,,,,4.78,3.73,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18,55.1,52.15,58.06,,,,10.69,10.0,11.54,,,,4.78,3.75,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,55.06,52.17,57.97,,,,10.7,10.0,11.55,,,,4.78,3.76,5.42,,,,,,,,,,,,,,,,,,,,,,50.0,12.0,6.0,,,,,
2021-07-20,55.03,52.08,57.9,,,,10.7,10.0,11.54,,,,4.78,3.79,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-21,54.99,52.0,57.83,,,,10.71,10.0,11.54,,,,4.79,3.8,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22,54.96,52.03,57.77,,,,10.72,10.0,11.55,,,,4.79,3.82,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-23,54.92,52.09,57.74,,,,10.72,10.0,11.54,,,,4.79,3.84,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,54.89,52.15,57.67,,,,10.73,10.0,11.6,,,,4.79,3.87,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,54.85,52.08,57.57,,,,10.74,10.0,11.6,,,,4.79,3.88,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,54.82,52.02,57.5,,,,10.75,10.0,11.6,,,,4.79,3.9,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,54.79,51.96,57.44,,,,10.76,10.0,11.6,,,,4.79,3.91,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,54.75,51.94,57.38,,,,10.77,10.01,11.61,,,,4.79,3.92,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29,54.72,51.94,57.32,,,,10.78,10.01,11.61,,,,4.79,3.94,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,54.69,51.95,57.27,,,,10.79,10.02,11.65,,,,4.79,3.95,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,54.66,51.92,57.23,,,,10.81,10.03,11.66,,,,4.78,3.96,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,54.63,51.76,57.2,,,,10.82,10.03,11.68,,,,4.78,3.97,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,54.6,51.75,57.13,,,,10.83,10.04,11.74,,,,4.77,3.97,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,54.58,51.74,57.11,,,,10.85,10.06,11.75,,,,4.77,3.98,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,54.55,51.75,57.08,,,,10.87,10.08,11.76,,,,4.76,3.99,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
