date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),Reform (poll)
2019-12-12,,,,,,,,,,,,,,,,56.28,54.08,59.76,4.88,4.0,6.0,13.22,10.68,14.57,22.32,20.66,23.35,1.53,1.18,2.0,53.0,24.0,15.0,4.0,1.0
2019-12-13,,,,,,,,,,,,,,,,56.38,54.11,59.77,4.9,4.0,6.0,13.17,10.66,14.55,22.27,20.65,23.31,1.55,1.19,2.0,,,,,
2019-12-14,,,,,,,,,,,,,,,,56.47,54.16,59.79,4.91,4.0,6.0,13.12,10.64,14.54,22.22,20.65,23.28,1.56,1.21,2.0,,,,,
2019-12-15,,,,,,,,,,,,,,,,56.56,54.24,59.8,4.92,4.0,6.0,13.07,10.63,14.52,22.17,20.64,23.25,1.57,1.21,2.0,,,,,
2019-12-16,,,,,,,,,,,,,,,,56.65,54.33,59.8,4.94,4.0,6.0,13.03,10.61,14.51,22.13,20.63,23.21,1.59,1.22,2.0,,,,,
2019-12-17,,,,,,,,,,,,,,,,56.72,54.41,59.82,4.95,4.0,6.0,12.99,10.59,14.5,22.08,20.62,23.17,1.6,1.24,2.0,,,,,
2019-12-18,,,,,,,,,,,,,,,,56.8,54.49,59.83,4.96,4.0,6.0,12.95,10.58,14.49,22.04,20.62,23.16,1.61,1.25,2.0,,,,,
2019-12-19,,,,,,,,,,,,,,,,56.87,54.56,59.84,4.97,4.0,6.0,12.91,10.56,14.47,22.01,20.61,23.13,1.62,1.26,2.0,,,,,
2019-12-20,,,,,,,,,,,,,,,,56.93,54.62,59.84,4.97,4.0,6.0,12.88,10.59,14.45,21.97,20.6,23.12,1.63,1.27,2.0,,,,,
2019-12-21,,,,,,,,,,,,,,,,57.0,54.66,59.85,4.98,4.0,6.0,12.85,10.61,14.42,21.94,20.6,23.08,1.64,1.28,2.0,,,,,
2019-12-22,,,,,,,,,,,,,,,,57.06,54.69,59.86,4.99,4.0,6.0,12.82,10.63,14.39,21.9,20.59,23.05,1.65,1.29,2.0,,,,,
2019-12-23,,,,,,,,,,,,,,,,57.11,54.72,59.87,5.0,4.0,6.0,12.79,10.65,14.37,21.87,20.59,23.03,1.66,1.29,2.0,,,,,
2019-12-24,,,,,,,,,,,,,,,,57.17,54.75,59.88,5.0,4.0,6.0,12.76,10.67,14.35,21.84,20.58,23.0,1.66,1.31,2.0,,,,,
2019-12-25,,,,,,,,,,,,,,,,57.22,54.77,59.88,5.01,4.0,6.0,12.74,10.69,14.32,21.82,20.58,22.98,1.67,1.31,2.0,,,,,
2019-12-26,,,,,,,,,,,,,,,,57.26,54.81,59.89,5.01,4.0,6.0,12.71,10.71,14.3,21.79,20.57,22.95,1.68,1.32,2.0,,,,,
2019-12-27,,,,,,,,,,,,,,,,57.31,54.86,59.9,5.01,4.0,6.0,12.69,10.73,14.28,21.77,20.57,22.91,1.69,1.32,2.0,,,,,
2019-12-28,,,,,,,,,,,,,,,,57.35,54.89,59.9,5.02,4.0,6.0,12.67,10.74,14.26,21.74,20.56,22.9,1.69,1.33,2.0,,,,,
2019-12-29,,,,,,,,,,,,,,,,57.4,54.94,59.91,5.02,4.0,6.0,12.65,10.76,14.23,21.72,20.56,22.88,1.7,1.34,2.0,,,,,
2019-12-30,,,,,,,,,,,,,,,,57.44,54.98,59.92,5.03,4.0,6.0,12.63,10.76,14.21,21.7,20.56,22.87,1.7,1.35,2.0,,,,,
2019-12-31,,,,,,,,,,,,,,,,57.47,55.02,59.92,5.03,4.0,6.0,12.61,10.77,14.19,21.67,20.55,22.86,1.71,1.35,2.0,,,,,
2020-01-01,,,,,,,,,,,,,,,,57.51,55.06,59.93,5.03,4.0,6.0,12.59,10.77,14.17,21.65,20.55,22.84,1.72,1.36,2.0,,,,,
2020-01-02,,,,,,,,,,,,,,,,57.55,55.1,59.93,5.03,4.0,6.0,12.57,10.77,14.16,21.63,20.55,22.83,1.72,1.37,2.0,,,,,
2020-01-03,,,,,,,,,,,,,,,,57.58,55.14,59.94,5.04,4.0,6.0,12.56,10.77,14.14,21.61,20.54,22.82,1.73,1.38,2.0,,,,,
2020-01-04,,,,,,,,,,,,,,,,57.62,55.18,59.94,5.04,4.0,6.0,12.54,10.77,14.12,21.59,20.54,22.8,1.73,1.38,2.0,,,,,
2020-01-05,,,,,,,,,,,,,,,,57.65,55.21,59.95,5.04,4.0,6.0,12.52,10.78,14.1,21.58,20.54,22.79,1.74,1.39,2.0,,,,,
2020-01-06,,,,,,,,,,,,,,,,57.68,55.25,59.95,5.05,4.0,6.0,12.51,10.78,14.08,21.56,20.54,22.77,1.74,1.39,2.0,,,,,
2020-01-07,,,,,,,,,,,,,,,,57.71,55.29,59.96,5.05,4.0,6.0,12.49,10.78,14.07,21.54,20.53,22.76,1.75,1.4,2.0,,,,,
2020-01-08,,,,,,,,,,,,,,,,57.75,55.34,59.96,5.05,4.0,6.0,12.48,10.77,14.05,21.52,20.53,22.74,1.75,1.4,2.0,,,,,
2020-01-09,,,,,,,,,,,,,,,,57.78,55.38,59.96,5.05,4.0,6.0,12.46,10.77,14.03,21.5,20.53,22.73,1.76,1.41,2.0,,,,,
2020-01-10,,,,,,,,,,,,,,,,57.81,55.42,59.97,5.06,4.0,6.0,12.45,10.77,14.02,21.49,20.53,22.7,1.76,1.41,2.0,,,,,
2020-01-11,,,,,,,,,,,,,,,,57.84,55.46,59.97,5.06,4.0,6.0,12.43,10.75,14.0,21.47,20.52,22.68,1.77,1.42,2.0,,,,,
2020-01-12,,,,,,,,,,,,,,,,57.87,55.51,59.97,5.06,4.0,6.0,12.42,10.72,13.98,21.45,20.52,22.65,1.77,1.43,2.0,,,,,
2020-01-13,,,,,,,,,,,,,,,,57.9,55.52,60.04,5.07,4.0,6.0,12.4,10.36,13.97,21.44,20.52,22.65,1.77,1.42,2.0,,,,,
2020-01-14,,,,,,,,,,,,,,,,57.93,55.57,60.12,5.07,4.0,6.0,12.39,10.36,13.95,21.42,20.52,22.63,1.78,1.38,2.0,,,,,
2020-01-15,,,,,,,,,,,,,,,,57.96,55.62,60.12,5.07,4.0,6.0,12.37,10.36,13.93,21.4,20.52,22.6,1.78,1.39,2.0,,,,,
2020-01-16,,,,,,,,,,,,,,,,58.0,55.67,60.12,5.08,4.0,6.0,12.36,10.35,13.92,21.38,20.52,22.57,1.79,1.39,2.0,,,,,
2020-01-17,,,,,,,,,,,,,,,,58.03,55.72,60.12,5.08,4.0,6.0,12.34,10.35,13.9,21.37,20.52,22.55,1.79,1.4,2.0,,,,,
2020-01-18,,,,,,,,,,,,,,,,58.06,55.78,60.12,5.09,4.0,5.99,12.32,10.35,13.88,21.35,20.51,22.53,1.8,1.4,2.0,,,,,
2020-01-19,,,,,,,,,,,,,,,,58.1,55.84,60.12,5.09,4.0,5.99,12.31,10.35,13.86,21.33,20.51,22.5,1.8,1.41,2.0,,,,,
2020-01-20,,,,,,,,,,,,,,,,58.14,55.9,60.12,5.09,4.0,5.99,12.29,10.34,13.84,21.31,20.51,22.47,1.81,1.42,2.0,,,,,
2020-01-21,,,,,,,,,,,,,,,,58.17,55.96,60.13,5.1,4.0,5.98,12.27,10.34,13.82,21.3,20.51,22.44,1.81,1.42,2.0,,,,,
2020-01-22,,,,,,,,,,,,,,,,58.21,56.02,60.13,5.1,4.0,5.97,12.25,10.34,13.81,21.28,20.51,22.42,1.81,1.43,2.0,,,,,
2020-01-23,,,,,,,,,,,,,,,,58.26,56.08,60.13,5.1,4.0,5.96,12.23,10.34,13.79,21.26,20.51,22.38,1.82,1.44,2.0,,,,,
2020-01-24,,,,,,,,,,,,,,,,58.3,56.12,60.13,5.1,4.0,5.95,12.21,10.34,13.77,21.24,20.51,22.35,1.82,1.45,2.0,,,,,
2020-01-25,,,,,,,,,,,,,,,,58.34,56.17,60.14,5.11,4.0,5.94,12.18,10.34,13.74,21.23,20.51,22.31,1.82,1.46,2.0,,,,,
2020-01-26,,,,,,,,,,,,,,,,58.39,56.21,60.14,5.11,4.0,5.93,12.16,10.34,13.72,21.21,20.5,22.28,1.83,1.47,2.0,58.0,21.0,13.0,6.0,2.0
2020-01-27,,,,,,,,,,,,,,,,58.44,56.27,60.14,5.11,4.0,5.92,12.14,10.34,13.7,21.19,20.5,22.24,1.83,1.48,2.0,,,,,
2020-01-28,,,,,,,,,,,,,,,,58.49,56.22,60.39,5.11,4.0,5.92,12.11,10.33,13.77,21.18,20.5,22.49,1.83,1.44,2.0,,,,,
2020-01-29,,,,,,,,,,,,,,,,58.54,56.28,60.4,5.11,4.0,5.9,12.09,10.33,13.73,21.16,20.5,22.45,1.83,1.45,2.0,,,,,
2020-01-30,,,,,,,,,,,,,,,,58.59,56.35,60.4,5.12,4.0,5.88,12.06,10.33,13.69,21.14,20.5,22.4,1.84,1.46,2.0,,,,,
2020-01-31,,,,,,,,,,,,,,,,58.64,56.42,60.41,5.12,4.0,5.87,12.04,10.33,13.65,21.13,20.5,22.36,1.84,1.47,2.0,,,,,
2020-02-01,,,,,,,,,,,,,,,,58.7,56.49,60.42,5.12,4.0,5.85,12.01,10.33,13.61,21.11,20.51,22.32,1.84,1.48,2.0,,,,,
2020-02-02,,,,,,,,,,,,,,,,58.75,56.57,60.42,5.12,4.0,5.84,11.98,10.33,13.57,21.1,20.53,22.28,1.84,1.49,2.0,61.0,21.0,9.0,6.0,2.0
2020-02-03,,,,,,,,,,,,,,,,58.81,56.64,60.43,5.11,4.0,5.84,11.95,10.33,13.51,21.09,20.53,22.23,1.84,1.48,2.0,,,,,
2020-02-04,,,,,,,,,,,,,,,,58.87,56.68,60.58,5.11,3.99,5.84,11.92,10.25,13.47,21.08,20.55,22.2,1.84,1.38,2.0,,,,,
2020-02-05,,,,,,,,,,,,,,,,58.93,56.82,60.58,5.11,3.98,5.83,11.88,10.23,13.42,21.07,20.55,22.21,1.84,1.39,2.0,,,,,
2020-02-06,,,,,,,,,,,,,,,,58.99,57.0,60.59,5.1,3.98,5.79,11.85,10.12,13.37,21.06,20.55,22.19,1.84,1.4,2.0,,,,,
2020-02-07,,,,,,,,,,,,,,,,59.05,57.11,60.6,5.1,3.97,5.79,11.81,10.01,13.31,21.05,20.55,22.23,1.84,1.4,2.0,,,,,
2020-02-08,,,,,,,,,,,,,,,,59.11,57.23,60.62,5.09,3.96,5.79,11.77,9.9,13.25,21.05,20.56,22.24,1.84,1.39,2.0,,,,,
2020-02-09,,,,,,,,,,,,,,,,59.18,57.36,60.62,5.08,3.95,5.79,11.73,9.81,13.19,21.05,20.55,22.21,1.84,1.39,2.0,,,,,
2020-02-10,,,,,,,,,,,,,,,,59.24,57.5,60.66,5.07,3.94,5.78,11.69,9.76,13.05,21.05,20.55,22.18,1.84,1.39,2.0,59.0,20.0,13.0,4.0,2.0
2020-02-11,,,,,,,,,,,,,,,,59.31,57.65,60.71,5.05,3.93,5.77,11.65,9.66,12.98,21.05,20.57,22.16,1.84,1.39,2.0,,,,,
2020-02-12,,,,,,,,,,,,,,,,59.37,57.8,60.75,5.04,3.92,5.75,11.61,9.61,12.94,21.06,20.58,22.17,1.84,1.4,2.0,,,,,
2020-02-13,,,,,,,,,,,,,,,,59.44,57.97,60.8,5.02,3.9,5.74,11.56,9.57,12.9,21.06,20.61,22.19,1.83,1.45,1.99,,,,,
2020-02-14,,,,,,,,,,,,,,,,59.5,58.25,60.84,5.0,3.88,5.72,11.52,9.55,12.78,21.07,20.61,22.21,1.83,1.47,1.99,,,,,
2020-02-15,,,,,,,,,,,,,,,,59.57,58.37,60.9,4.98,3.87,5.69,11.48,9.52,12.73,21.08,20.61,22.22,1.83,1.49,1.99,,,,,
2020-02-16,,,,,,,,,,,,,,,,59.63,58.51,61.0,4.96,3.85,5.69,11.43,9.53,12.69,21.1,20.62,22.23,1.82,1.45,1.99,,,,,
2020-02-17,,,,,,,,,,,,,,,,59.69,58.66,61.03,4.94,3.84,5.67,11.39,9.52,12.65,21.11,20.62,22.22,1.82,1.43,1.99,,,,,
2020-02-18,,,,,,,,,,,,,,,,59.76,58.79,61.12,4.92,3.82,5.67,11.34,9.36,12.61,21.13,20.63,22.24,1.81,1.42,1.99,,,,,
2020-02-19,,,,,,,,,,,,,,,,59.81,58.85,61.24,4.89,3.8,5.65,11.3,9.1,12.58,21.14,20.64,22.3,1.81,1.4,1.99,,,,,
2020-02-20,,,,,,,,,,,,,,,,59.87,58.91,61.29,4.86,3.79,5.64,11.26,8.89,12.54,21.17,20.63,22.36,1.8,1.39,1.99,,,,,
2020-02-21,,,,,,,,,,,,,,,,59.93,58.97,61.38,4.84,3.77,5.6,11.21,8.81,12.48,21.19,20.65,22.42,1.8,1.38,1.99,,,,,
2020-02-22,,,,,,,,,,,,,,,,59.98,59.0,61.42,4.81,3.76,5.55,11.17,8.8,12.36,21.21,20.65,22.48,1.79,1.4,2.0,,,,,
2020-02-23,,,,,,,,,,,,,,,,60.03,59.04,61.47,4.78,3.74,5.51,11.13,8.8,12.27,21.24,20.65,22.5,1.79,1.4,2.0,,,,,
2020-02-24,,,,,,,,,,,,,,,,60.07,59.08,61.51,4.75,3.73,5.47,11.09,8.79,12.24,21.27,20.65,22.5,1.78,1.39,2.0,,,,,
2020-02-25,,,,,,,,,,,,,,,,60.12,59.13,61.51,4.73,3.72,5.44,11.05,8.78,12.22,21.3,20.65,22.51,1.78,1.39,2.0,,,,,
2020-02-26,,,,,,,,,,,,,,,,60.16,59.17,61.54,4.7,3.71,5.43,11.01,8.77,12.22,21.33,20.68,22.54,1.77,1.4,2.01,,,,,
2020-02-27,,,,,,,,,,,,,,,,60.2,59.21,61.53,4.67,3.69,5.41,10.97,8.76,12.17,21.37,20.69,22.61,1.77,1.4,2.01,,,,,
2020-02-28,,,,,,,,,,,,,,,,60.23,59.22,61.54,4.64,3.69,5.39,10.93,8.75,12.1,21.4,20.71,22.68,1.76,1.4,2.01,,,,,
2020-02-29,,,,,,,,,,,,,,,,60.27,59.22,61.53,4.61,3.7,5.41,10.89,8.74,12.04,21.44,20.73,22.74,1.76,1.4,2.02,,,,,
2020-03-01,,,,,,,,,,,,,,,,60.3,59.28,61.5,4.58,3.7,5.38,10.85,8.73,11.97,21.47,20.76,22.81,1.75,1.41,2.02,,,,,
2020-03-02,,,,,,,,,,,,,,,,60.33,59.35,61.53,4.56,3.7,5.37,10.81,8.72,11.91,21.51,20.79,22.87,1.75,1.41,2.03,,,,,
2020-03-03,,,,,,,,,,,,,,,,60.36,59.37,61.55,4.53,3.7,5.36,10.77,8.71,11.87,21.55,20.82,22.94,1.75,1.41,2.03,,,,,
2020-03-04,,,,,,,,,,,,,,,,60.39,59.39,61.56,4.5,3.69,5.34,10.73,8.69,11.82,21.59,20.85,22.97,1.75,1.41,2.04,,,,,
2020-03-05,,,,,,,,,,,,,,,,60.41,59.39,61.57,4.48,3.68,5.32,10.69,8.68,11.74,21.63,20.88,23.0,1.74,1.41,2.04,,,,,
2020-03-06,,,,,,,,,,,,,,,,60.44,59.39,61.58,4.45,3.67,5.3,10.65,8.67,11.68,21.67,20.9,23.03,1.74,1.42,2.04,,,,,
2020-03-07,,,,,,,,,,,,,,,,60.46,59.4,61.59,4.43,3.68,5.34,10.6,8.66,11.64,21.71,20.95,23.05,1.74,1.42,2.05,,,,,
2020-03-08,,,,,,,,,,,,,,,,60.48,59.41,61.59,4.4,3.67,5.33,10.56,8.66,11.62,21.76,20.97,23.08,1.74,1.42,2.06,,,,,
2020-03-09,,,,,,,,,,,,,,,,60.5,59.41,61.59,4.38,3.67,5.33,10.52,8.67,11.61,21.81,20.99,23.13,1.74,1.42,2.07,,,,,
2020-03-10,,,,,,,,,,,,,,,,60.52,59.4,61.61,4.35,3.68,5.32,10.47,8.67,11.59,21.85,21.02,23.17,1.74,1.42,2.07,,,,,
2020-03-11,,,,,,,,,,,,,,,,60.53,59.39,61.59,4.33,3.68,5.29,10.43,8.66,11.55,21.91,21.04,23.25,1.74,1.42,2.09,,,,,
2020-03-12,,,,,,,,,,,,,,,,60.54,59.36,61.56,4.31,3.69,5.25,10.39,8.66,11.47,21.96,21.08,23.29,1.74,1.43,2.09,,,,,
2020-03-13,,,,,,,,,,,,,,,,60.55,59.34,61.55,4.29,3.7,5.21,10.34,8.66,11.42,22.02,21.14,23.34,1.74,1.43,2.1,,,,,
2020-03-14,,,,,,,,,,,,,,,,60.56,59.3,61.57,4.26,3.71,5.17,10.29,8.66,11.38,22.08,21.21,23.39,1.74,1.43,2.11,,,,,
2020-03-15,,,,,,,,,,,,,,,,60.56,59.28,61.57,4.24,3.72,5.15,10.25,8.67,11.34,22.14,21.3,23.43,1.74,1.43,2.11,,,,,
2020-03-16,,,,,,,,,,,,,,,,60.55,59.24,61.55,4.22,3.73,5.13,10.2,8.67,11.3,22.21,21.36,23.51,1.74,1.42,2.12,,,,,
2020-03-17,,,,,,,,,,,,,,,,60.54,59.18,61.52,4.21,3.72,5.1,10.15,8.67,11.26,22.29,21.43,23.59,1.74,1.42,2.13,,,,,
2020-03-18,,,,,,,,,,,,,,,,60.53,59.09,61.51,4.19,3.73,5.08,10.1,8.68,11.21,22.37,21.49,23.65,1.75,1.41,2.15,,,,,
2020-03-19,,,,,,,,,,,,,,,,60.51,59.03,61.5,4.17,3.72,5.06,10.05,8.65,11.16,22.45,21.55,23.73,1.75,1.41,2.16,,,,,
2020-03-20,,,,,,,,,,,,,,,,60.49,58.97,61.49,4.15,3.71,5.03,10.0,8.63,11.11,22.53,21.65,23.8,1.75,1.4,2.18,,,,,
2020-03-21,,,,,,,,,,,,,,,,60.46,58.88,61.45,4.14,3.69,4.99,9.95,8.62,11.02,22.62,21.71,23.86,1.76,1.4,2.19,,,,,
2020-03-22,,,,,,,,,,,,,,,,60.43,58.81,61.45,4.12,3.66,4.97,9.9,8.59,10.91,22.72,21.76,23.92,1.76,1.39,2.21,,,,,
2020-03-23,,,,,,,,,,,,,,,,60.4,58.71,61.44,4.11,3.65,4.95,9.85,8.56,10.84,22.81,21.83,24.01,1.77,1.39,2.23,,,,,
2020-03-24,,,,,,,,,,,,,,,,60.36,58.61,61.43,4.1,3.65,4.93,9.8,8.53,10.77,22.91,21.9,24.11,1.77,1.38,2.25,,,,,
2020-03-25,,,,,,,,,,,,,,,,60.32,58.51,61.41,4.08,3.64,4.9,9.75,8.52,10.7,23.01,21.98,24.2,1.78,1.38,2.25,,,,,
2020-03-26,,,,,,,,,,,,,,,,60.28,58.44,61.4,4.07,3.63,4.86,9.7,8.5,10.62,23.11,22.05,24.3,1.78,1.4,2.26,,,,,
2020-03-27,,,,,,,,,,,,,,,,60.23,58.38,61.36,4.06,3.59,4.82,9.65,8.5,10.54,23.22,22.16,24.48,1.79,1.41,2.26,,,,,
2020-03-28,,,,,,,,,,,,,,,,60.18,58.19,61.38,4.05,3.55,4.82,9.6,8.5,10.46,23.32,22.32,24.68,1.8,1.41,2.27,,,,,
2020-03-29,,,,,,,,,,,,,,,,60.12,58.08,61.39,4.05,3.52,4.8,9.56,8.48,10.39,23.43,22.41,24.79,1.8,1.41,2.28,,,,,
2020-03-30,,,,,,,,,,,,,,,,60.07,57.91,61.4,4.04,3.5,4.75,9.51,8.47,10.33,23.54,22.5,24.9,1.81,1.41,2.28,,,,,
2020-03-31,,,,,,,,,,,,,,,,60.01,57.78,61.44,4.03,3.52,4.72,9.46,8.47,10.26,23.65,22.61,24.99,1.82,1.41,2.29,,,,,
2020-04-01,,,,,,,,,,,,,,,,59.95,57.7,61.38,4.03,3.53,4.69,9.42,8.47,10.16,23.76,22.72,25.08,1.82,1.42,2.29,,,,,
2020-04-02,,,,,,,,,,,,,,,,59.88,57.61,61.32,4.03,3.53,4.65,9.38,8.47,10.09,23.87,22.78,25.2,1.83,1.43,2.31,61.0,22.0,11.0,4.0,1.0
2020-04-03,,,,,,,,,,,,,,,,59.82,57.52,61.26,4.02,3.51,4.64,9.34,8.44,10.02,23.98,22.88,25.33,1.84,1.43,2.33,,,,,
2020-04-04,,,,,,,,,,,,,,,,59.75,57.4,61.3,4.02,3.51,4.65,9.3,8.44,9.98,24.08,22.95,25.53,1.85,1.42,2.35,,,,,
2020-04-05,,,,,,,,,,,,,,,,59.69,57.26,61.27,4.02,3.51,4.64,9.26,8.43,9.94,24.19,23.05,25.71,1.85,1.42,2.36,,,,,
2020-04-06,,,,,,,,,,,,,,,,59.62,57.11,61.23,4.02,3.51,4.63,9.22,8.41,9.91,24.29,23.13,25.88,1.86,1.42,2.37,,,,,
2020-04-07,,,,,,,,,,,,,,,,59.55,57.01,61.2,4.02,3.51,4.61,9.18,8.41,9.86,24.39,23.19,25.98,1.87,1.42,2.38,,,,,
2020-04-08,,,,,,,,,,,,,,,,59.48,56.94,61.2,4.02,3.5,4.6,9.15,8.38,9.79,24.49,23.28,26.08,1.88,1.42,2.39,,,,,
2020-04-09,,,,,,,,,,,,,,,,59.42,56.86,61.14,4.03,3.5,4.61,9.12,8.34,9.73,24.59,23.34,26.17,1.88,1.43,2.39,,,,,
2020-04-10,,,,,,,,,,,,,,,,59.35,56.8,61.07,4.03,3.5,4.6,9.09,8.31,9.7,24.68,23.38,26.32,1.89,1.44,2.4,,,,,
2020-04-11,,,,,,,,,,,,,,,,59.28,56.72,60.99,4.03,3.51,4.6,9.06,8.29,9.66,24.77,23.43,26.51,1.9,1.44,2.4,,,,,
2020-04-12,,,,,,,,,,,,,,,,59.22,56.67,60.96,4.04,3.52,4.6,9.04,8.27,9.63,24.86,23.49,26.6,1.9,1.45,2.4,,,,,
2020-04-13,,,,,,,,,,,,,,,,59.16,56.61,60.92,4.04,3.52,4.59,9.01,8.24,9.6,24.94,23.54,26.72,1.91,1.45,2.41,,,,,
2020-04-14,,,,,,,,,,,,,,,,59.09,56.55,60.86,4.05,3.52,4.58,8.99,8.24,9.58,25.02,23.58,26.84,1.92,1.46,2.42,,,,,
2020-04-15,,,,,,,,,,,,,,,,59.03,56.5,60.81,4.05,3.52,4.58,8.97,8.24,9.55,25.1,23.63,26.93,1.92,1.47,2.43,,,,,
2020-04-16,,,,,,,,,,,,,,,,58.97,56.45,60.75,4.05,3.52,4.58,8.94,8.23,9.53,25.18,23.69,27.02,1.93,1.47,2.44,,,,,
2020-04-17,,,,,,,,,,,,,,,,58.91,56.38,60.69,4.06,3.5,4.58,8.92,8.21,9.51,25.25,23.75,27.11,1.94,1.48,2.45,62.0,24.0,8.0,3.0,2.0
2020-04-18,,,,,,,,,,,,,,,,58.84,56.34,60.67,4.06,3.5,4.58,8.91,8.18,9.49,25.32,23.8,27.17,1.95,1.48,2.45,,,,,
2020-04-19,,,,,,,,,,,,,,,,58.79,56.29,60.63,4.07,3.51,4.58,8.89,8.18,9.46,25.39,23.86,27.22,1.95,1.49,2.46,,,,,
2020-04-20,,,,,,,,,,,,,,,,58.73,56.24,60.57,4.07,3.51,4.58,8.87,8.18,9.44,25.46,23.93,27.26,1.96,1.49,2.46,,,,,
2020-04-21,,,,,,,,,,,,,,,,58.67,56.23,60.5,4.07,3.51,4.57,8.86,8.17,9.43,25.53,23.97,27.31,1.97,1.5,2.46,,,,,
2020-04-22,,,,,,,,,,,,,,,,58.61,56.22,60.42,4.08,3.52,4.58,8.84,8.17,9.4,25.59,24.04,27.38,1.97,1.5,2.46,,,,,
2020-04-23,,,,,,,,,,,,,,,,58.56,56.18,60.4,4.08,3.52,4.58,8.83,8.17,9.38,25.65,24.09,27.49,1.98,1.51,2.47,,,,,
2020-04-24,,,,,,,,,,,,,,,,58.5,56.13,60.39,4.08,3.53,4.58,8.81,8.17,9.36,25.71,24.13,27.6,1.99,1.51,2.48,64.0,22.0,9.0,3.0,1.0
2020-04-25,,,,,,,,,,,,,,,,58.45,56.09,60.38,4.08,3.53,4.58,8.8,8.17,9.34,25.77,24.17,27.67,1.99,1.52,2.48,,,,,
2020-04-26,,,,,,,,,,,,,,,,58.39,56.05,60.36,4.08,3.54,4.58,8.79,8.17,9.32,25.83,24.23,27.73,2.0,1.52,2.48,,,,,
2020-04-27,,,,,,,,,,,,,,,,58.34,56.01,60.33,4.08,3.54,4.57,8.78,8.18,9.3,25.88,24.28,27.8,2.0,1.53,2.49,,,,,
2020-04-28,,,,,,,,,,,,,,,,58.29,55.96,60.3,4.08,3.55,4.55,8.77,8.18,9.29,25.94,24.33,27.85,2.01,1.54,2.49,,,,,
2020-04-29,,,,,,,,,,,,,,,,58.24,55.92,60.27,4.08,3.55,4.54,8.77,8.18,9.28,25.99,24.38,27.9,2.02,1.54,2.49,,,,,
2020-04-30,,,,,,,,,,,,,,,,58.19,55.88,60.24,4.08,3.56,4.54,8.76,8.18,9.27,26.04,24.39,27.95,2.02,1.55,2.49,,,,,
2020-05-01,,,,,,,,,,,,,,,,58.14,55.85,60.21,4.08,3.56,4.53,8.75,8.18,9.26,26.09,24.39,27.96,2.03,1.56,2.48,,,,,
2020-05-02,,,,,,,,,,,,,,,,58.09,55.81,60.19,4.08,3.56,4.52,8.75,8.18,9.24,26.15,24.42,27.98,2.03,1.57,2.48,,,,,
2020-05-03,,,,,,,,,,,,,,,,58.04,55.77,60.14,4.08,3.56,4.52,8.74,8.18,9.23,26.2,24.46,28.07,2.04,1.58,2.48,,,,,
2020-05-04,,,,,,,,,,,,,,,,57.99,55.73,60.03,4.08,3.56,4.52,8.73,8.19,9.21,26.25,24.49,28.14,2.04,1.59,2.47,,,,,
2020-05-05,,,,,,,,,,,,,,,,57.94,55.69,59.91,4.08,3.57,4.52,8.73,8.19,9.2,26.3,24.53,28.18,2.04,1.59,2.47,,,,,
2020-05-06,,,,,,,,,,,,,,,,57.89,55.67,59.78,4.08,3.57,4.51,8.72,8.19,9.18,26.34,24.57,28.23,2.05,1.6,2.46,57.0,25.0,9.0,5.0,3.0
2020-05-07,,,,,,,,,,,,,,,,57.84,55.65,59.74,4.08,3.57,4.51,8.72,8.2,9.17,26.39,24.61,28.28,2.05,1.61,2.46,,,,,
2020-05-08,,,,,,,,,,,,,,,,57.8,55.64,59.71,4.07,3.57,4.51,8.72,8.2,9.16,26.44,24.64,28.31,2.06,1.62,2.47,,,,,
2020-05-09,,,,,,,,,,,,,,,,57.75,55.61,59.67,4.07,3.57,4.51,8.71,8.21,9.15,26.49,24.67,28.35,2.06,1.63,2.47,,,,,
2020-05-10,,,,,,,,,,,,,,,,57.7,55.56,59.64,4.07,3.57,4.51,8.71,8.21,9.14,26.54,24.69,28.39,2.06,1.64,2.47,,,,,
2020-05-11,,,,,,,,,,,,,,,,57.65,55.53,59.6,4.07,3.57,4.5,8.71,8.22,9.13,26.59,24.75,28.42,2.07,1.64,2.48,,,,,
2020-05-12,,,,,,,,,,,,,,,,57.6,55.53,59.56,4.07,3.56,4.49,8.71,8.24,9.12,26.64,24.8,28.46,2.07,1.64,2.48,,,,,
2020-05-13,,,,,,,,,,,,,,,,57.55,55.5,59.52,4.06,3.56,4.48,8.71,8.25,9.11,26.69,24.84,28.49,2.07,1.64,2.49,,,,,
2020-05-14,,,,,,,,,,,,,,,,57.51,55.45,59.48,4.06,3.56,4.47,8.71,8.25,9.1,26.73,24.88,28.51,2.08,1.64,2.49,,,,,
2020-05-15,,,,,,,,,,,,,,,,57.46,55.38,59.45,4.06,3.57,4.46,8.71,8.27,9.1,26.78,24.92,28.56,2.08,1.64,2.48,,,,,
