date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),Reform (poll)
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,53.0,8.0,3.0,2.0
2019-12-17,,,,,,,,,,,,,,,,33.0,33.0,33.0,3.0,3.0,3.0,8.0,8.0,8.0,53.0,53.0,53.0,2.0,2.0,2.0,,,,,
2019-12-18,,,,,,,,,,,,,,,,33.01,33.0,59.0,3.0,3.0,4.0,8.0,8.0,8.0,52.99,27.0,53.0,2.0,1.0,2.0,,,,,
2019-12-19,,,,,,,,,,,,,,,,33.08,33.0,59.0,3.0,3.0,4.0,8.0,8.0,8.0,52.92,27.0,53.0,2.0,1.0,2.0,,,,,
2019-12-20,,,,,,,,,,,,,,,,33.24,33.0,59.0,3.01,3.0,4.0,8.0,8.0,8.0,52.76,27.0,53.0,1.99,1.0,2.0,,,,,
2019-12-21,,,,,,,,,,,,,,,,33.52,33.0,59.0,3.02,3.0,4.0,8.0,8.0,8.0,52.48,27.0,53.0,1.98,1.0,2.0,,,,,
2019-12-22,,,,,,,,,,,,,,,,33.94,33.0,59.0,3.04,3.0,4.0,8.0,8.0,8.0,52.06,27.0,53.0,1.96,1.0,2.0,,,,,
2019-12-23,,,,,,,,,,,,,,,,34.5,33.0,59.0,3.06,3.0,4.0,8.0,8.0,8.0,51.5,27.0,53.0,1.94,1.0,2.0,,,,,
2019-12-24,,,,,,,,,,,,,,,,35.18,33.0,59.0,3.08,3.0,4.0,8.0,8.0,8.0,50.82,27.0,53.0,1.92,1.0,2.0,,,,,
2019-12-25,,,,,,,,,,,,,,,,35.98,33.0,59.0,3.11,3.0,4.0,8.0,7.99,8.0,50.02,27.0,53.0,1.89,1.0,2.0,,,,,
2019-12-26,,,,,,,,,,,,,,,,36.91,33.03,59.0,3.15,3.0,4.0,8.0,7.96,8.0,49.09,27.0,52.97,1.85,1.0,2.0,,,,,
2019-12-27,,,,,,,,,,,,,,,,37.98,33.09,59.0,3.19,3.0,4.0,7.99,7.91,8.0,48.02,27.0,52.91,1.82,1.0,2.0,,,,,
2019-12-28,,,,,,,,,,,,,,,,39.17,33.19,59.0,3.24,3.01,4.0,7.98,7.86,8.0,46.83,27.0,52.81,1.78,1.0,2.0,,,,,
2019-12-29,,,,,,,,,,,,,,,,40.44,33.36,59.0,3.29,3.01,4.0,7.97,7.8,8.0,45.56,27.0,52.64,1.74,1.0,2.0,,,,,
2019-12-30,,,,,,,,,,,,,,,,41.78,33.6,59.0,3.34,3.02,4.0,7.95,7.74,8.0,44.22,27.0,52.4,1.71,1.0,2.0,,,,,
2019-12-31,,,,,,,,,,,,,,,,43.14,33.91,59.0,3.4,3.03,4.0,7.93,7.68,8.0,42.86,27.0,52.09,1.68,1.0,2.0,,,,,
2020-01-01,,,,,,,,,,,,,,,,44.51,33.0,59.0,3.45,3.0,4.0,7.9,7.0,8.0,41.49,27.0,53.0,1.65,1.0,2.0,,,,,
2020-01-02,,,,,,,,,,,,,,,,45.85,33.01,59.0,3.5,3.01,4.02,7.88,6.99,8.0,40.15,27.0,52.98,1.62,1.0,2.0,,,,,
2020-01-03,,,,,,,,,,,,,,,,47.17,33.11,58.98,3.57,3.06,4.12,7.85,6.94,8.0,38.83,27.01,52.88,1.59,1.01,2.0,,,,,
2020-01-04,,,,,,,,,,,,,,,,48.45,33.39,58.96,3.64,3.08,4.28,7.81,6.86,8.0,37.54,27.02,52.58,1.57,1.02,2.0,,,,,
2020-01-05,,,,,,,,,,,,,,,,49.68,33.91,58.93,3.71,3.2,4.49,7.76,6.75,8.0,36.3,27.02,52.01,1.56,1.03,2.0,,,,,
2020-01-06,,,,,,,,,,,,,,,,50.84,34.77,58.88,3.8,3.32,4.71,7.7,6.64,8.0,35.12,27.04,51.08,1.54,1.05,2.0,,,,,
2020-01-07,,,,,,,,,,,,,,,,51.91,36.01,58.82,3.9,3.46,4.93,7.64,6.54,8.0,34.01,27.06,49.73,1.54,1.07,2.0,,,,,
2020-01-08,,,,,,,,,,,,,,,,52.9,37.66,58.76,4.0,3.54,5.12,7.57,6.44,8.0,32.99,27.08,47.94,1.53,1.1,2.0,,,,,
2020-01-09,,,,,,,,,,,,,,,,53.79,39.69,58.71,4.11,3.6,5.3,7.5,6.35,8.0,32.07,27.11,45.73,1.53,1.11,2.0,,,,,
2020-01-10,,,,,,,,,,,,,,,,54.59,42.01,58.68,4.21,3.66,5.46,7.43,6.27,8.0,31.24,27.13,43.21,1.53,1.09,2.0,,,,,
2020-01-11,,,,,,,,,,,,,,,,55.28,44.5,58.64,4.32,3.71,5.6,7.36,6.2,8.0,30.51,27.15,40.5,1.53,1.1,2.0,,,,,
2020-01-12,,,,,,,,,,,,,,,,55.86,46.99,58.61,4.42,3.77,5.82,7.29,6.14,8.0,29.88,27.17,37.79,1.54,1.12,2.0,,,,,
2020-01-13,,,,,,,,,,,,,,,,56.35,49.31,58.58,4.52,3.82,6.12,7.23,6.02,8.0,29.36,27.2,35.27,1.54,1.11,2.0,,,,,
2020-01-14,,,,,,,,,,,,,,,,56.75,51.34,58.57,4.61,3.87,6.64,7.17,5.82,8.0,28.93,27.21,33.6,1.55,1.08,2.0,,,,,
2020-01-15,,,,,,,,,,,,,,,,57.06,52.99,58.64,4.69,3.91,7.09,7.11,5.54,8.0,28.59,27.24,32.19,1.56,1.06,2.0,,,,,
2020-01-16,,,,,,,,,,,,,,,,57.28,54.23,58.61,4.77,3.94,7.45,7.06,5.33,8.0,28.33,27.17,31.01,1.57,1.04,2.0,,,,,
2020-01-17,,,,,,,,,,,,,,,,57.43,55.09,58.57,4.83,3.97,7.71,7.01,5.18,8.0,28.15,27.14,29.91,1.58,1.02,2.0,,,,,
2020-01-18,,,,,,,,,,,,,,,,57.51,55.61,58.76,4.89,3.99,7.88,6.97,5.07,8.0,28.04,27.15,29.25,1.59,1.01,2.0,,,,,
2020-01-19,,,,,,,,,,,,,,,,57.54,55.89,58.92,4.95,4.0,7.96,6.93,5.02,8.0,27.99,27.08,29.08,1.6,1.0,2.0,,,,,
2020-01-20,,,,,,,,,,,,,,,,57.53,55.99,58.99,4.99,4.0,8.0,6.9,5.0,8.0,27.97,27.01,29.01,1.61,1.0,2.0,,,,,
2020-01-21,,,,,,,,,,,,,,,,57.51,56.0,59.0,5.04,4.0,8.0,6.87,5.0,8.0,27.97,27.0,29.0,1.62,1.0,2.0,,,,,
2020-01-22,,,,,,,,,,,,,,,,57.48,56.31,59.0,5.08,4.0,7.9,6.84,5.05,8.0,27.98,27.0,28.8,1.62,1.0,2.0,,,,,
2020-01-23,,,,,,,,,,,,,,,,57.46,56.3,59.0,5.11,4.0,7.9,6.81,5.05,8.0,27.98,27.0,28.79,1.63,1.0,2.0,,,,,
2020-01-24,,,,,,,,,,,,,,,,57.44,56.29,59.0,5.14,4.0,7.91,6.79,5.05,8.0,27.99,27.0,28.79,1.64,1.0,2.0,,,,,
2020-01-25,,,,,,,,,,,,,,,,57.42,56.28,59.0,5.17,4.0,7.91,6.77,5.05,8.0,27.99,27.0,28.78,1.64,1.0,2.0,,,,,
2020-01-26,,,,,,,,,,,,,,,,57.41,56.28,59.0,5.2,4.0,7.91,6.75,5.04,8.0,27.99,27.0,28.78,1.65,1.0,2.0,59.0,27.0,8.0,4.0,1.0
2020-01-27,,,,,,,,,,,,,,,,57.39,56.27,59.0,5.22,4.0,7.91,6.74,5.04,8.0,28.0,27.0,28.77,1.65,1.0,2.0,,,,,
2020-01-28,,,,,,,,,,,,,,,,57.38,56.27,59.0,5.24,4.0,7.91,6.72,5.04,8.0,28.0,27.0,28.77,1.65,1.0,2.0,,,,,
2020-01-29,,,,,,,,,,,,,,,,57.37,56.27,59.0,5.26,4.0,7.92,6.71,5.04,8.0,28.0,27.0,28.76,1.66,1.0,2.0,,,,,
2020-01-30,,,,,,,,,,,,,,,,57.36,56.26,59.0,5.28,4.0,7.92,6.7,5.04,8.0,28.0,27.0,28.76,1.66,1.0,2.0,,,,,
2020-01-31,,,,,,,,,,,,,,,,57.35,56.26,59.0,5.29,4.0,7.92,6.69,5.04,8.0,28.0,27.0,28.76,1.66,1.0,2.0,,,,,
2020-02-01,,,,,,,,,,,,,,,,57.34,56.26,59.0,5.31,4.0,7.92,6.68,5.04,8.0,28.0,27.0,28.76,1.67,1.0,2.0,,,,,
2020-02-02,,,,,,,,,,,,,,,,57.34,56.25,59.0,5.32,4.0,7.92,6.67,5.04,8.0,28.01,27.0,28.75,1.67,1.0,2.0,57.0,29.0,7.0,4.0,2.0
2020-02-03,,,,,,,,,,,,,,,,57.33,56.25,59.0,5.33,4.0,7.92,6.66,5.04,8.0,28.01,27.0,28.75,1.67,1.0,2.0,,,,,
2020-02-04,,,,,,,,,,,,,,,,57.32,56.25,59.0,5.34,4.0,7.92,6.66,5.04,8.0,28.01,27.0,28.75,1.67,1.0,2.0,,,,,
2020-02-05,,,,,,,,,,,,,,,,57.31,56.25,59.0,5.35,4.0,7.92,6.65,5.04,8.0,28.02,27.0,28.75,1.68,1.0,2.0,,,,,
2020-02-06,,,,,,,,,,,,,,,,57.3,56.25,59.0,5.36,4.0,7.92,6.64,5.04,8.0,28.02,27.0,28.75,1.68,1.0,2.0,,,,,
2020-02-07,,,,,,,,,,,,,,,,57.29,56.25,59.0,5.37,4.0,7.92,6.63,5.04,8.0,28.03,27.0,28.75,1.68,1.0,2.0,,,,,
2020-02-08,,,,,,,,,,,,,,,,57.28,56.25,59.0,5.38,4.0,7.92,6.62,5.04,8.0,28.03,27.0,28.75,1.69,1.0,2.0,,,,,
2020-02-09,,,,,,,,,,,,,,,,57.26,56.25,59.0,5.4,4.0,7.92,6.61,5.04,8.0,28.04,27.0,28.75,1.69,1.0,2.0,,,,,
2020-02-10,,,,,,,,,,,,,,,,57.25,56.25,59.0,5.42,4.0,7.92,6.59,5.04,8.0,28.04,27.0,28.75,1.7,1.0,2.0,56.0,28.0,5.0,8.0,2.0
2020-02-11,,,,,,,,,,,,,,,,57.23,56.24,59.0,5.44,4.0,7.92,6.58,5.04,8.0,28.05,27.0,28.74,1.71,1.0,2.0,,,,,
2020-02-12,,,,,,,,,,,,,,,,57.21,56.24,59.0,5.46,4.0,7.92,6.56,5.04,8.0,28.06,27.0,28.74,1.71,1.0,2.0,,,,,
2020-02-13,,,,,,,,,,,,,,,,57.19,56.24,59.0,5.49,4.0,7.92,6.54,5.04,8.0,28.07,27.0,28.74,1.72,1.0,2.0,,,,,
2020-02-14,,,,,,,,,,,,,,,,57.16,56.24,59.0,5.52,4.0,7.93,6.51,5.04,8.0,28.08,27.0,28.73,1.73,1.0,2.0,,,,,
2020-02-15,,,,,,,,,,,,,,,,57.13,56.23,59.0,5.55,4.0,7.93,6.49,5.04,8.0,28.09,27.0,28.73,1.74,1.0,2.0,,,,,
2020-02-16,,,,,,,,,,,,,,,,57.1,56.23,59.0,5.59,4.0,7.93,6.46,5.04,8.0,28.1,27.0,28.73,1.75,1.0,2.0,,,,,
2020-02-17,,,,,,,,,,,,,,,,57.07,56.22,59.0,5.63,4.0,7.93,6.42,5.04,8.0,28.11,27.0,28.72,1.76,1.0,2.0,,,,,
2020-02-18,,,,,,,,,,,,,,,,57.04,56.22,59.0,5.68,4.0,7.93,6.39,5.04,8.0,28.12,27.0,28.72,1.77,1.0,2.0,,,,,
2020-02-19,,,,,,,,,,,,,,,,57.0,56.21,59.0,5.73,4.0,7.93,6.35,5.03,8.0,28.14,27.0,28.71,1.78,1.0,2.0,,,,,
2020-02-20,,,,,,,,,,,,,,,,56.96,56.21,59.0,5.79,4.0,7.93,6.31,5.03,8.0,28.15,27.0,28.7,1.8,1.0,2.0,,,,,
2020-02-21,,,,,,,,,,,,,,,,56.91,56.2,59.0,5.85,4.0,7.94,6.26,5.03,8.0,28.16,27.0,28.69,1.81,1.0,2.0,,,,,
2020-02-22,,,,,,,,,,,,,,,,56.87,56.2,59.0,5.92,4.0,8.0,6.21,5.0,8.0,28.18,27.0,29.0,1.83,1.0,2.0,,,,,
2020-02-23,,,,,,,,,,,,,,,,56.82,56.19,59.01,5.99,4.0,8.0,6.16,5.0,7.99,28.19,27.0,29.0,1.84,1.0,2.0,,,,,
2020-02-24,,,,,,,,,,,,,,,,56.77,56.19,59.07,6.07,4.0,7.99,6.1,5.0,7.95,28.2,26.99,28.99,1.86,0.99,2.0,,,,,
2020-02-25,,,,,,,,,,,,,,,,56.75,56.2,59.24,6.15,4.0,7.96,6.03,5.0,7.82,28.2,26.96,28.95,1.87,0.96,2.0,,,,,
2020-02-26,,,,,,,,,,,,,,,,56.75,56.22,59.62,6.22,4.0,7.91,5.95,4.99,7.54,28.2,26.87,28.88,1.87,0.88,2.0,,,,,
2020-02-27,,,,,,,,,,,,,,,,56.78,56.22,60.25,6.3,4.0,7.83,5.86,4.98,7.35,28.18,26.75,28.77,1.86,0.76,2.0,,,,,
2020-02-28,,,,,,,,,,,,,,,,56.86,56.23,61.11,6.36,4.0,7.79,5.75,4.98,7.18,28.14,26.57,28.64,1.84,0.59,2.0,,,,,
2020-02-29,,,,,,,,,,,,,,,,56.99,56.2,62.05,6.4,4.0,7.84,5.63,4.94,7.15,28.09,26.39,28.7,1.81,0.41,2.0,,,,,
2020-03-01,,,,,,,,,,,,,,,,57.19,56.15,62.87,6.42,4.0,7.86,5.51,4.85,7.11,28.01,26.23,28.77,1.76,0.24,2.0,,,,,
2020-03-02,,,,,,,,,,,,,,,,57.47,56.09,63.45,6.42,4.0,7.88,5.37,4.46,7.08,27.91,26.11,28.85,1.69,0.12,2.0,,,,,
2020-03-03,,,,,,,,,,,,,,,,57.81,56.05,63.79,6.38,4.0,7.94,5.23,4.18,7.04,27.79,26.04,28.91,1.59,0.04,2.0,,,,,
2020-03-04,,,,,,,,,,,,,,,,58.23,56.02,63.94,6.3,4.0,7.98,5.08,4.05,7.02,27.65,26.01,28.96,1.48,0.01,2.0,,,,,
2020-03-05,,,,,,,,,,,,,,,,58.71,56.0,63.99,6.19,4.0,8.0,4.94,4.01,7.0,27.49,26.0,28.99,1.36,0.0,2.0,,,,,
2020-03-06,,,,,,,,,,,,,,,,59.23,56.0,64.0,6.04,4.0,8.0,4.81,4.0,7.0,27.32,26.0,29.0,1.22,0.0,2.0,,,,,
2020-03-07,,,,,,,,,,,,,,,,59.79,56.05,64.0,5.86,4.0,8.0,4.68,4.0,6.0,27.14,26.0,28.6,1.07,0.0,2.0,,,,,
2020-03-08,,,,,,,,,,,,,,,,60.36,56.0,64.0,5.66,4.0,8.0,4.55,4.0,7.0,26.97,26.0,29.0,0.92,0.0,2.0,,,,,
2020-03-09,,,,,,,,,,,,,,,,60.93,56.01,64.0,5.44,3.98,7.99,4.44,4.0,6.94,26.8,26.0,28.96,0.77,0.0,2.0,,,,,
2020-03-10,,,,,,,,,,,,,,,,61.48,56.03,63.99,5.21,3.76,7.95,4.34,4.0,6.27,26.65,26.0,28.52,0.63,0.01,2.0,,,,,
2020-03-11,,,,,,,,,,,,,,,,61.97,56.01,63.98,4.97,3.24,7.94,4.26,4.0,5.03,26.52,26.01,28.0,0.51,0.01,2.0,,,,,
2020-03-12,,,,,,,,,,,,,,,,62.39,56.0,64.0,4.74,3.02,7.99,4.19,4.0,5.0,26.41,26.0,28.0,0.41,0.0,2.0,,,,,
2020-03-13,,,,,,,,,,,,,,,,62.74,56.0,64.0,4.52,3.0,8.0,4.14,4.0,5.0,26.33,26.0,28.0,0.33,0.0,2.0,,,,,
2020-03-14,,,,,,,,,,,,,,,,63.01,56.0,64.0,4.33,3.0,7.94,4.1,4.0,4.99,26.26,26.0,28.0,0.26,0.0,1.99,,,,,
2020-03-15,,,,,,,,,,,,,,,,63.2,56.0,64.0,4.16,3.0,8.0,4.06,4.0,5.0,26.22,26.0,28.0,0.22,0.0,2.0,,,,,
2020-03-16,,,,,,,,,,,,,,,,63.32,56.03,64.0,4.03,3.01,7.98,4.04,3.99,4.97,26.2,26.0,28.0,0.2,0.0,1.99,,,,,
2020-03-17,,,,,,,,,,,,,,,,63.37,56.38,63.98,3.93,3.06,7.75,4.01,3.96,4.62,26.21,26.02,28.03,0.2,0.0,1.87,,,,,
2020-03-18,,,,,,,,,,,,,,,,63.34,57.5,63.95,3.87,3.11,7.0,3.99,3.8,4.04,26.25,26.03,28.15,0.21,0.01,1.5,,,,,
2020-03-19,,,,,,,,,,,,,,,,63.27,58.62,63.95,3.84,3.06,6.25,3.97,2.68,4.01,26.32,26.04,28.43,0.23,0.01,1.13,,,,,
2020-03-20,,,,,,,,,,,,,,,,63.15,58.97,63.94,3.83,3.01,6.02,3.94,2.06,4.0,26.41,26.07,28.9,0.26,0.02,1.01,,,,,
2020-03-21,,,,,,,,,,,,,,,,63.02,59.73,63.95,3.83,3.0,6.0,3.91,2.0,4.0,26.52,26.06,30.19,0.3,0.03,1.0,,,,,
2020-03-22,,,,,,,,,,,,,,,,62.88,60.39,63.79,3.85,3.01,4.3,3.88,3.39,4.0,26.63,26.17,28.53,0.33,0.04,1.0,,,,,
2020-03-23,,,,,,,,,,,,,,,,62.75,60.3,63.71,3.87,3.01,4.39,3.85,3.3,4.0,26.75,26.18,28.75,0.36,0.06,1.0,,,,,
2020-03-24,,,,,,,,,,,,,,,,62.62,60.22,63.63,3.89,3.01,4.48,3.81,3.22,4.0,26.87,26.2,28.94,0.4,0.07,1.0,,,,,
2020-03-25,,,,,,,,,,,,,,,,62.49,60.16,63.55,3.91,3.02,4.57,3.77,3.16,4.0,26.99,26.21,29.11,0.43,0.09,1.0,,,,,
2020-03-26,,,,,,,,,,,,,,,,62.38,60.1,63.47,3.94,3.02,4.65,3.74,3.1,4.0,27.11,26.23,29.25,0.45,0.11,1.0,,,,,
2020-03-27,,,,,,,,,,,,,,,,62.27,59.0,64.0,3.97,3.0,6.0,3.7,2.0,4.0,27.23,26.0,32.0,0.48,0.0,1.0,,,,,
2020-03-28,,,,,,,,,,,,,,,,62.16,59.0,64.0,4.0,3.0,6.0,3.67,2.0,4.0,27.33,26.0,31.99,0.5,0.0,1.0,,,,,
2020-03-29,,,,,,,,,,,,,,,,62.06,58.99,63.97,4.03,3.01,5.99,3.64,2.03,4.0,27.44,26.01,31.91,0.53,0.01,1.03,,,,,
2020-03-30,,,,,,,,,,,,,,,,61.96,58.98,63.91,4.06,3.02,5.96,3.61,2.08,4.0,27.53,26.04,31.76,0.56,0.04,1.08,,,,,
2020-03-31,,,,,,,,,,,,,,,,61.86,58.96,63.8,4.09,3.05,5.92,3.58,2.15,4.0,27.62,26.07,31.56,0.6,0.1,1.16,,,,,
2020-04-01,,,,,,,,,,,,,,,,61.77,58.94,63.65,4.12,3.08,5.88,3.55,2.23,4.0,27.71,26.11,31.32,0.64,0.17,1.25,,,,,
2020-04-02,,,,,,,,,,,,,,,,61.67,58.91,63.45,4.15,3.13,5.83,3.53,2.32,4.0,27.79,26.19,31.08,0.69,0.27,1.36,64.0,26.0,4.0,4.0,0.0
2020-04-03,,,,,,,,,,,,,,,,61.58,58.88,63.37,4.18,3.18,5.79,3.52,2.41,4.0,27.86,26.21,30.85,0.74,0.3,1.47,,,,,
2020-04-04,,,,,,,,,,,,,,,,61.49,58.85,63.33,4.21,3.23,5.75,3.5,2.51,4.0,27.92,26.23,30.63,0.8,0.31,1.59,,,,,
2020-04-05,,,,,,,,,,,,,,,,61.4,58.82,63.2,4.24,3.28,5.71,3.49,2.59,4.0,27.97,26.27,30.43,0.86,0.32,1.71,,,,,
2020-04-06,,,,,,,,,,,,,,,,61.32,58.8,63.04,4.26,3.34,5.67,3.48,2.58,4.0,28.02,26.32,30.38,0.92,0.32,1.83,,,,,
2020-04-07,,,,,,,,,,,,,,,,61.23,58.77,63.03,4.29,3.36,5.63,3.47,2.57,4.0,28.07,26.32,30.4,0.98,0.32,1.94,,,,,
2020-04-08,,,,,,,,,,,,,,,,61.16,58.74,63.02,4.31,3.37,5.6,3.46,2.56,4.0,28.11,26.33,30.37,1.05,0.33,2.04,,,,,
2020-04-09,,,,,,,,,,,,,,,,61.08,58.72,63.24,4.34,3.3,5.72,3.46,2.56,4.0,28.15,26.25,30.38,1.11,0.35,2.29,,,,,
2020-04-10,,,,,,,,,,,,,,,,61.01,58.43,63.17,4.36,3.09,5.7,3.46,2.61,4.0,28.18,26.28,30.79,1.17,0.37,2.35,,,,,
2020-04-11,,,,,,,,,,,,,,,,60.94,58.41,63.13,4.37,3.09,5.67,3.45,2.65,4.0,28.21,26.29,30.7,1.23,0.37,2.48,,,,,
2020-04-12,,,,,,,,,,,,,,,,60.86,58.39,63.06,4.39,3.09,5.62,3.45,2.69,4.0,28.25,26.34,30.63,1.29,0.38,2.6,,,,,
2020-04-13,,,,,,,,,,,,,,,,60.79,58.37,62.98,4.39,3.08,5.55,3.45,2.69,4.0,28.3,26.41,30.55,1.35,0.39,2.71,,,,,
2020-04-14,,,,,,,,,,,,,,,,60.72,58.35,62.93,4.4,3.08,5.49,3.45,2.68,4.0,28.35,26.57,30.55,1.41,0.4,2.81,,,,,
2020-04-15,,,,,,,,,,,,,,,,60.64,58.33,62.86,4.39,3.07,5.45,3.46,2.69,4.0,28.41,26.65,30.58,1.47,0.41,2.89,,,,,
2020-04-16,,,,,,,,,,,,,,,,60.56,58.0,62.77,4.38,3.0,5.3,3.46,2.7,4.0,28.48,26.79,31.62,1.52,0.41,2.96,,,,,
2020-04-17,,,,,,,,,,,,,,,,60.48,58.0,62.69,4.36,3.0,5.28,3.46,2.71,4.0,28.56,26.84,31.64,1.58,0.44,3.03,61.0,27.0,4.0,3.0,1.0
2020-04-18,,,,,,,,,,,,,,,,60.4,58.0,62.35,4.34,2.96,5.21,3.47,2.72,4.0,28.65,26.89,31.66,1.63,0.47,3.08,,,,,
2020-04-19,,,,,,,,,,,,,,,,60.31,58.0,62.19,4.32,2.86,5.14,3.47,2.75,4.0,28.74,27.0,31.69,1.68,0.51,3.11,,,,,
2020-04-20,,,,,,,,,,,,,,,,60.22,58.0,62.03,4.29,2.73,5.13,3.48,2.74,4.0,28.85,27.06,32.01,1.72,0.55,3.15,,,,,
2020-04-21,,,,,,,,,,,,,,,,60.12,58.0,61.93,4.26,2.63,5.14,3.49,2.75,4.0,28.96,27.11,32.02,1.77,0.59,3.17,,,,,
2020-04-22,,,,,,,,,,,,,,,,60.02,57.97,61.82,4.23,2.57,5.16,3.49,2.79,4.01,29.09,27.19,32.02,1.81,0.63,3.18,,,,,
2020-04-23,,,,,,,,,,,,,,,,59.91,57.94,61.67,4.19,2.53,5.13,3.5,2.79,4.02,29.22,27.32,32.03,1.85,0.68,3.17,,,,,
2020-04-24,,,,,,,,,,,,,,,,59.79,57.91,61.41,4.16,2.49,5.1,3.52,2.8,4.03,29.36,27.46,32.12,1.88,0.73,3.17,59.0,32.0,2.0,6.0,1.0
2020-04-25,,,,,,,,,,,,,,,,59.67,57.89,61.12,4.13,2.45,5.1,3.53,2.81,4.06,29.5,27.64,32.31,1.92,0.77,3.19,,,,,
2020-04-26,,,,,,,,,,,,,,,,59.54,57.83,61.0,4.09,2.38,5.1,3.55,2.81,4.09,29.64,27.83,32.47,1.95,0.82,3.25,,,,,
2020-04-27,,,,,,,,,,,,,,,,59.4,57.78,60.8,4.06,2.45,5.09,3.57,2.86,4.13,29.78,27.98,32.61,1.98,0.88,3.2,,,,,
2020-04-28,,,,,,,,,,,,,,,,59.27,57.72,60.63,4.04,2.44,5.07,3.59,2.94,4.18,29.93,28.11,32.77,2.01,0.94,3.17,,,,,
2020-04-29,,,,,,,,,,,,,,,,59.13,57.67,60.44,4.01,2.38,5.07,3.62,2.96,4.21,30.06,28.26,32.79,2.04,0.99,3.18,,,,,
2020-04-30,,,,,,,,,,,,,,,,59.0,57.57,60.06,3.99,2.46,5.04,3.64,3.0,4.26,30.19,28.34,32.98,2.07,1.0,3.21,,,,,
2020-05-01,,,,,,,,,,,,,,,,58.86,57.53,59.96,3.96,2.46,5.01,3.67,3.02,4.32,30.32,28.47,33.15,2.1,1.0,3.22,,,,,
2020-05-02,,,,,,,,,,,,,,,,58.73,57.44,59.87,3.94,2.42,4.98,3.7,3.05,4.38,30.44,28.58,33.31,2.13,1.06,3.22,,,,,
2020-05-03,,,,,,,,,,,,,,,,58.61,57.34,59.78,3.92,2.44,4.95,3.73,3.08,4.44,30.55,28.67,33.39,2.15,1.03,3.23,,,,,
2020-05-04,,,,,,,,,,,,,,,,58.49,57.21,59.64,3.91,2.4,4.93,3.75,3.07,4.49,30.66,28.81,33.45,2.18,1.08,3.24,,,,,
2020-05-05,,,,,,,,,,,,,,,,58.37,57.18,59.56,3.89,2.37,4.92,3.78,3.11,4.54,30.76,28.88,33.37,2.2,1.13,3.28,,,,,
2020-05-06,,,,,,,,,,,,,,,,58.26,57.04,59.47,3.88,2.34,4.94,3.82,3.15,4.59,30.86,28.99,33.45,2.22,1.13,3.33,58.0,28.0,4.0,5.0,5.0
2020-05-07,,,,,,,,,,,,,,,,58.14,56.95,59.4,3.87,2.31,4.95,3.85,3.19,4.63,30.95,29.14,33.48,2.25,1.13,3.33,,,,,
2020-05-08,,,,,,,,,,,,,,,,58.03,56.8,59.23,3.86,2.32,4.93,3.88,3.25,4.67,31.05,29.3,33.62,2.27,1.14,3.34,,,,,
2020-05-09,,,,,,,,,,,,,,,,57.91,56.7,59.1,3.85,2.35,4.9,3.91,3.28,4.71,31.15,29.38,33.58,2.29,1.17,3.35,,,,,
2020-05-10,,,,,,,,,,,,,,,,57.8,56.6,58.96,3.84,2.37,4.87,3.94,3.3,4.75,31.25,29.44,33.55,2.3,1.24,3.35,,,,,
2020-05-11,,,,,,,,,,,,,,,,57.68,56.5,58.82,3.83,2.4,4.85,3.97,3.32,4.78,31.35,29.5,33.63,2.32,1.25,3.38,,,,,
2020-05-12,,,,,,,,,,,,,,,,57.56,56.39,58.55,3.82,2.44,4.84,4.0,3.35,4.79,31.45,29.68,33.77,2.34,1.28,3.4,,,,,
2020-05-13,,,,,,,,,,,,,,,,57.44,56.19,58.4,3.81,2.46,4.8,4.03,3.37,4.82,31.56,29.71,33.9,2.35,1.28,3.41,,,,,
2020-05-14,,,,,,,,,,,,,,,,57.32,56.08,58.26,3.8,2.5,4.77,4.06,3.41,4.83,31.67,29.85,33.98,2.37,1.28,3.43,,,,,
2020-05-15,,,,,,,,,,,,,,,,57.19,55.98,58.18,3.79,2.53,4.75,4.09,3.44,4.83,31.78,29.91,34.12,2.38,1.33,3.45,,,,,
2020-05-16,,,,,,,,,,,,,,,,57.06,55.76,58.07,3.77,2.56,4.72,4.12,3.48,4.84,31.9,30.09,34.32,2.4,1.37,3.46,,,,,
2020-05-17,,,,,,,,,,,,,,,,56.94,55.65,58.0,3.76,2.58,4.7,4.15,3.52,4.87,32.02,30.19,34.48,2.41,1.39,3.43,,,,,
2020-05-18,,,,,,,,,,,,,,,,56.81,55.49,57.99,3.74,2.58,4.68,4.18,3.56,4.92,32.15,30.25,34.63,2.42,1.39,3.4,,,,,
2020-05-19,,,,,,,,,,,,,,,,56.68,55.33,57.92,3.72,2.59,4.65,4.21,3.6,4.93,32.27,30.29,35.08,2.43,1.39,3.44,58.0,35.0,4.0,1.0,2.0
